date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2019-06-16'],ICC Men's T20 World Cup Europe Region Final,1185184,Jersey,11,1,2,0,0,50.0,"1,3,5",3.0,18,15,1,6,1,0,0,0,0,0,0,2.0,0,0,0,0,0,1,33,0,34
['2018-08-31'],ICC World Twenty20 Europe Region Qualifier B,1157844,Jersey,11,0,0,0,0,0.0,"2,7",2.0,12,5,0,21,1,2,1,0,0,0,0,10.5,0,0,0,0,0,0,28,0,28
['2018-08-30'],ICC World Twenty20 Europe Region Qualifier B,1156655,Jersey,8,0,0,0,0,0.0,2,1.0,6,1,0,6,0,0,0,0,0,0,1,6.0,0,0,0,0,0,0,1,0,1
