date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2021-01-14'],Syed Mushtaq Ali Trophy,1244349,Hyderabad (India),11,0,0,0,0,0.0,"[2, 4, 17]",3.0,18,6,0,32,5,1,1,0,1,0,0,10.67,0,0,0,0,0,0,37,0,37
['2021-01-10'],Syed Mushtaq Ali Trophy,1244311,Hyderabad (India),11,0,0,0,0,0.0,"[2, 4, 17, 19]",4.0,24,9,0,42,4,3,3,0,0,0,0,10.5,0,0,0,0,0,0,86,0,86
