date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2024-03-08'],CSA T20 Challenge,1394571,KwaZulu-Natal Inland,1,0,1,0,0,0.0,"[5, 7, 9]",3.0,18,9,0,18,1,1,1,0,0,0,0,6.0,0,0,0,0,0,-2,36,0,34
['2016-12-02'],CSA T20 Challenge,1003879,Knights,1,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
['2013-03-26'],Ram Slam T20 Challenge,575183,Knights,1,1,6,0,0,16.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
