date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2022-07-14'],ICC Men's T20 World Cup Qualifier,1321475,United States of America,7,5,7,0,0,71.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,5
['2022-07-12'],ICC Men's T20 World Cup Qualifier,1321470,United States of America,7,11,6,1,0,183.33,[12],1.0,6,4,0,2,0,0,1,0,0,0,0,2.0,1,0,0,0,0,15,29,8,52
['2022-07-11'],ICC Men's T20 World Cup Qualifier,1321466,United States of America,6,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
['2021-12-23'],Ireland tour of United States of America and West Indies,1291188,United States of America,5,27,15,1,2,180.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,53,0,8,61
['2021-12-22'],Ireland tour of United States of America and West Indies,1291187,United States of America,5,50,39,3,1,128.21,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,76,0,0,76
