date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2024-09-09'],ICC Men's T20 World Cup Asia Qualifier A,1447496,Mongolia,6,1,10,0,0,10.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-5,0,0,-5
['2024-09-05'],ICC Men's T20 World Cup Asia Qualifier A,1447490,Mongolia,3,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
['2024-08-31'],ICC Men's T20 World Cup Asia Qualifier A,1447482,Mongolia,3,2,28,0,0,7.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-4,0,0,-4
['2023-09-27'],Asian Games Men's Cricket Competition,1399104,Mongolia,5,10,22,2,0,45.45,"[6, 8, 16, 18]",4.0,24,3,0,60,3,5,1,0,0,1,2,15.0,0,0,0,0,-6,12,22,0,34
