teamname,match_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Maldives,1453918,0.1,0.33928571428571425,0.3684210526315789,0.125,0.25,0.5089061386732666,0.75,0.75,0.47368421052631576,0.0,0.6122448979591836,0.6666666666666666,0.2,0.3333333333333333,0.0,0.0,0.0,0.25,0.41666666666666663,0.0,0.0,0.0,0.0,2,31,32,0,63
Maldives,1453913,0.1,0.05357142857142857,0.3421052631578947,0.0,0.0,0.08654891813852325,1.0,1.0,0.7368421052631579,0.0,0.36734693877551017,0.16666666666666666,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,-6,-3,45,0,42
Maldives,1447492,0.1,0.5714285714285714,0.3157894736842105,0.375,0.75,1.0,1.0,1.0,0.9473684210526315,0.0,0.14285714285714285,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.125,0.07291666666666666,1.0,0.0,0.0,0.0,6,72,49,16,137
Maldives,1447491,0.1,0.3571428571428571,0.2631578947368421,0.125,0.5,0.749990625117186,1.0,1.0,0.7368421052631579,0.0,0.22448979591836732,0.0,0.0,1.0,0.0,0.0,0.0,0.125,0.11458333333333333,0.5,0.0,0.0,0.0,6,42,99,8,149
Maldives,1447486,0.1,0.46428571428571425,0.39473684210526316,0.25,0.5,0.6499793752578092,0.75,0.75,0.05263157894736842,0.0,0.7959183673469387,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,6,56,-5,0,51
Maldives,1447484,0.1,0.4821428571428571,0.3421052631578947,0.125,0.75,0.7788277646529418,0.75,0.75,0.21052631578947367,0.0,0.673469387755102,0.6666666666666666,0.2,0.0,0.0,0.0,0.0,0.125,0.4583333333333333,0.5,0.0,0.0,0.0,6,59,2,8,69
Maldives,1447480,0.1,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,0.5789473684210527,0.0,0.7142857142857142,0.16666666666666666,0.4,0.6666666666666666,0.0,0.0,0.0,1.0,0.3645833333333333,1.0,0.0,0.0,0.0,0,-2,61,16,75
Maldives,1447477,0.1,0.8214285714285714,0.8421052631578947,0.375,1.0,0.5390557618029774,0.75,0.75,0.3157894736842105,0.0,0.5714285714285714,0.5,0.2,0.0,0.0,0.0,0.0,0.25,0.38875,0.0,0.0,0.0,0.0,2,88,6,0,94
Maldives,1420808,0.1,0.8928571428571428,0.894736842105263,0.5,0.75,0.5514681066486669,1.0,1.0,0.6842105263157894,0.0,0.4081632653061224,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.375,0.20833333333333331,0.0,0.0,0.0,0.0,2,94,104,0,198
Maldives,1420805,0.1,0.17857142857142855,0.23684210526315788,0.25,0.0,0.4166572917838527,0.5,0.5,0.3684210526315789,0.0,0.3877551020408163,0.16666666666666666,0.2,0.0,0.0,0.0,1.0,0.375,0.3958333333333333,0.0,0.0,0.0,0.0,0,18,7,0,25
Maldives,1420804,0.1,0.5892857142857143,0.47368421052631576,0.125,0.75,0.6874789065136686,1.0,1.0,0.631578947368421,0.0,0.4081632653061224,0.16666666666666666,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.20833333333333331,1.0,0.0,0.0,0.0,6,65,41,16,122
