teamname,match_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Warriors,1444790,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.7076923076923077,0.6666666666666666,0.16666666666666666,0.25,0.0,0.5,0.0,0.0,0.7076923076923077,0.0,0.0,0.0,0.0,0,0,35,0,35
Warriors,1444773,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6875,0.0,0.49230769230769234,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.49230769230769234,1.0,0.0,0.0,0.0,0,0,11,16,27
St Kitts and Nevis Patriots,1428702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.7230769230769232,0.6666666666666666,0.5,0.25,0.0,0.0,0.0,0.3333333333333333,0.7230769230769232,0.5,0.0,0.0,0.0,0,0,26,8,34
St Kitts and Nevis Patriots,1428698,0.25,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.5625,0.0,0.3076923076923077,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.3076923076923077,0.0,0.0,0.0,0.0,0,-2,13,0,11
St Kitts and Nevis Patriots,1428695,0.5,0.88,0.8095238095238095,0.25,0.5,0.323525,0.5,0.5,0.0625,0.0,0.38461538461538464,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.7692307692307693,0.0,0.0,0.0,0.0,0,32,-5,0,27
St Kitts and Nevis Patriots,1428691,0.25,0.0,0.0,0.0,0.0,0.0,0.875,0.875,0.5625,0.0,0.4307692307692308,0.3333333333333333,0.16666666666666666,0.25,0.0,0.0,0.0,1.0,0.49230769230769234,0.5,0.0,0.0,0.0,0,0,34,8,42
St Kitts and Nevis Patriots,1428688,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.375,0.0,0.5384615384615385,0.8333333333333333,0.0,0.75,1.0,0.0,0.0,0.5,0.5384615384615385,0.0,0.0,0.0,0.0,0,0,93,0,93
St Kitts and Nevis Patriots,1428686,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.49230769230769234,0.6666666666666666,0.16666666666666666,0.25,0.0,0.5,0.0,0.0,0.49230769230769234,0.0,0.0,0.0,1.0,0,0,41,6,47
St Kitts and Nevis Patriots,1428684,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3125,0.0,0.8,1.0,0.3333333333333333,0.25,0.0,0.5,0.5,0.16666666666666666,0.8,0.0,0.0,0.0,0.0,0,0,32,0,32
St Kitts and Nevis Patriots,1428682,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5625,0.0,0.4461538461538462,0.5,0.16666666666666666,0.5,0.0,0.5,0.0,0.0,0.4461538461538462,0.5,0.0,0.0,0.0,0,0,67,8,75
St Kitts and Nevis Patriots,1428680,0.5,0.16,0.09523809523809523,0.25,0.0,0.5,1.0,1.0,0.6875,0.0,0.5692307692307692,0.8333333333333333,0.16666666666666666,0.5,0.0,0.5,0.0,0.6666666666666666,0.5692307692307692,0.0,0.0,0.0,0.0,0,8,69,0,77
