teamname,match_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Chandigarh,1244380,0.25,0.6774193548387096,0.6666666666666667,0.16666666666666666,1.0,0.7777958851089836,0.75,0.75,0.6842105263157894,0.0,0.10638297872340426,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.09823529411764706,0.0,0.0,0.0,0.0,6,80,69,0,149
Chandigarh,1244360,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5789473684210527,0.0,0.40425531914893614,0.0,0.4,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.3723529411764706,0.5,0.0,0.0,0.0,0,0,38,8,46
Chandigarh,1244341,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.1702127659574468,0.25,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.11764705882352941,0.5,0.0,0.0,0.0,0,0,87,8,95
Chandigarh,1205826,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7368421052631579,0.0,0.3829787234042553,0.25,0.0,0.0,0.0,0.0,0.0,0.8333333333333333,0.2647058823529412,0.0,0.0,0.0,0.0,0,0,20,0,20
Chandigarh,1205817,0.25,0.4838709677419355,0.696969696969697,0.3333333333333333,0.5,0.5313913220615197,0.75,0.75,0.10526315789473684,0.0,0.7021276595744681,0.5,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,2,56,25,0,81
Chandigarh,1205790,0.0,1.0,1.0,1.0,0.75,0.7654512120594826,0.75,0.75,0.47368421052631576,0.0,0.3191489361702128,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.29411764705882354,0.0,0.0,0.0,0.0,6,118,38,0,156
Chandigarh,1205781,0.375,0.564516129032258,0.8181818181818182,0.5,0.25,0.5281320024444898,1.0,1.0,0.42105263157894735,0.0,0.40425531914893614,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.27941176470588236,0.0,0.0,0.0,0.0,0,57,14,0,71
Chandigarh,1205763,0.125,0.5,0.9090909090909092,0.16666666666666666,0.25,0.4209818700346303,0.75,0.75,0.3684210526315789,0.0,0.46808510638297873,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.43117647058823527,0.0,0.0,0.0,0.0,0,45,7,0,52
Sikkim,1157199,0.25,0.3870967741935484,0.4545454545454546,0.6666666666666666,0.0,0.6518639234059891,1.0,1.0,0.42105263157894735,0.0,0.7021276595744681,0.5,0.4,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.4852941176470588,0.0,0.0,0.0,0.0,4,44,58,0,102
Sikkim,1157183,0.125,0.3387096774193548,0.6363636363636364,0.16666666666666666,0.5,0.4074149521287432,1.0,1.0,0.7368421052631579,0.0,0.23404255319148937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16176470588235295,0.0,0.0,0.0,0.0,0,37,20,0,57
Sikkim,1157166,0.125,0.16129032258064516,0.48484848484848486,0.0,0.0,0.25463434508046445,1.0,1.0,0.5789473684210527,0.0,0.3829787234042553,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.2647058823529412,0.0,0.0,0.0,0.0,-2,8,42,0,50
Sikkim,1157150,0.25,0.11290322580645161,0.18181818181818182,0.16666666666666666,0.0,0.47533102464860466,1.0,1.0,0.631578947368421,0.0,0.48936170212765956,0.25,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3382352941176471,0.0,0.0,0.0,0.0,0,11,95,0,106
Sikkim,1157116,0.25,0.03225806451612903,0.12121212121212122,0.0,0.0,0.2037074760643716,1.0,1.0,0.7894736842105263,0.0,0.3191489361702128,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.22058823529411764,0.0,0.0,0.0,0.0,0,2,21,0,23
Sikkim,1157099,0.25,0.5161290322580645,0.6060606060606061,0.6666666666666666,0.25,0.6518639234059891,1.0,1.0,0.2631578947368421,0.0,1.0,1.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.0,0.0,0.6911764705882353,0.0,0.0,0.0,0.0,4,62,26,0,88
Himachal,1130720,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47368421052631576,0.0,0.6808510638297872,0.5,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.47058823529411764,0.0,0.0,0.0,0.0,0,0,9,0,9
Himachal,1130710,0.625,0.0967741935483871,0.09090909090909091,0.0,0.25,0.8148299042574864,0.5,0.5,0.15789473684210525,0.0,0.46808510638297873,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0,12,1,0,13
Himachal,1130704,0.375,0.24193548387096775,0.6363636363636364,0.16666666666666666,0.0,0.29101650030556125,1.0,1.0,0.5263157894736842,0.0,0.425531914893617,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.29411764705882354,0.5,0.0,0.0,0.0,0,19,39,8,66
Himachal,1130678,0.5,0.45161290322580644,0.9393939393939394,0.16666666666666666,0.5,0.3679771847626808,1.0,1.0,0.5263157894736842,0.0,0.3829787234042553,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0,48,16,0,64
Himachal,1130664,0.375,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6842105263157894,0.0,0.3404255319148936,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.23529411764705882,0.0,0.0,0.0,0.0,0,0,44,0,44
Sunrisers Hyderabad,1082648,0.625,0.03225806451612903,0.09090909090909091,0.0,0.0,0.2716235485842331,0.08325,0.08333333333333333,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35352941176470587,0.0,0.0,0.0,0.0,0,2,0,0,2
Sunrisers Hyderabad,1082634,0.5,0.12903225806451613,0.21212121212121213,0.0,0.0,0.4656345487879406,1.0,1.0,0.21052631578947367,0.0,0.8297872340425532,0.0,0.6000000000000001,0.3333333333333333,0.0,0.0,0.0,0.0,0.5735294117647058,0.5,0.0,1.0,0.0,0,8,29,20,57
Sunrisers Hyderabad,1082627,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.2127659574468085,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5882352941176471,0.0,0.0,0.0,0.0,0,0,0,0,0
Sunrisers Hyderabad,1082615,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.47368421052631576,0.0,0.6382978723404256,0.5,0.4,0.3333333333333333,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0,0,34,0,34
Sunrisers Hyderabad,1082604,0.625,0.3387096774193548,0.42424242424242425,0.3333333333333333,0.25,0.6111224281931148,0.5,0.5,0.3157894736842105,0.0,0.425531914893617,0.25,0.4,0.0,0.0,0.0,0.0,0.16666666666666666,0.5882352941176471,0.0,0.0,0.0,0.0,0,35,4,0,39
Sunrisers Hyderabad,1082596,0.625,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3684210526315789,0.0,0.5106382978723404,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.0,0.0,0.0,0.0,0,0,9,0,9
Sunrisers Hyderabad,1082591,0.625,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.10526315789473684,0.0,0.0851063829787234,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0,0,27,0,27
Sunrisers Hyderabad,981019,0.625,0.08064516129032258,0.09090909090909091,0.16666666666666666,0.0,0.6790385007129762,0.5,0.5,0.05263157894736842,0.0,0.36170212765957444,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0,9,26,8,43
Sunrisers Hyderabad,981017,0.625,0.43548387096774194,0.33333333333333337,0.0,0.75,1.0,0.75,0.75,0.42105263157894735,0.0,0.44680851063829785,0.5,0.2,0.3333333333333333,0.0,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,0.0,6,55,35,0,90
Sunrisers Hyderabad,981015,0.75,0.22580645161290322,0.18181818181818182,0.0,0.5,0.9506213078019965,0.5,0.5,0.05263157894736842,0.0,0.3404255319148936,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0,26,1,0,27
