Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Nepal,K Bhurtel,e3386c8a,1,20,10,1,2,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,42,0,0,42
Nepal,Aasif Sheikh,dcbea954,2,47,37,1,3,127.03,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,73,0,0,73
Nepal,RK Paudel,1a3cc554,3,25,19,3,1,131.58,"[10, 12]",2.0,12,4,0,16,1,1,0,0,0,0,0,8.0,1,0,0,0,2,49,4,8,61
Nepal,Gulsan Jha,9811e35e,4,34,25,0,3,136.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,58,0,0,58
Nepal,DS Airee,1747ea18,5,1,3,0,0,33.33,"[6, 8, 14, 17]",4.0,24,9,0,16,0,0,1,0,0,0,0,4.0,1,0,0,0,0,1,40,8,49
Nepal,Kushal Malla,7e9f1cde,6,26,11,0,3,236.36,"[9, 11, 19]",3.0,18,8,0,33,1,4,4,0,0,0,0,11.0,1,0,0,0,6,54,114,8,176
Nepal,Karan KC,f53b3e1d,7,9,4,0,1,225.0,"[1, 20]",1.5,9,2,0,25,1,3,0,0,0,0,0,16.67,0,0,0,0,0,15,2,0,17
Nepal,Sompal Kami,1adb8ee8,8,6,5,1,0,120.0,"[2, 4]",2.0,12,4,0,17,2,1,0,0,0,0,0,8.5,0,0,0,0,0,10,4,0,14
Nepal,Aarif Sheikh,cd4d7695,9,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Nepal,Pratis GC,c1077ba3,10,6,5,0,0,120.0,"[3, 7, 13, 15]",4.0,24,5,0,34,4,1,0,0,0,0,0,8.5,0,0,0,0,0,6,5,0,11
Nepal,A Bohara,64fb6b15,11,0,0,0,0,0.0,"[5, 16, 18]",3.0,18,4,0,39,5,2,1,0,0,0,0,13.0,0,0,0,0,0,0,23,0,23
Netherlands,M Levitt,6a71ba3a,1,54,29,6,3,186.21,"[10, 14, 17]",3.0,18,5,0,35,1,4,2,1,0,0,0,11.67,1,0,0,0,6,110,59,8,177
Netherlands,MP O'Dowd,b699df47,2,22,23,2,1,95.65,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,36,0,0,36
Netherlands,Vikramjit Singh,2a9eee66,3,29,23,0,3,126.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,51,0,16,67
Netherlands,SA Engelbrecht,81a0e294,4,48,29,4,3,165.52,"[16, 18]",2.0,12,4,0,14,0,1,2,0,0,0,0,7.0,0,0,0,0,4,90,56,0,146
Netherlands,SA Edwards,b59db04f,5,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Netherlands,AT Nidamanuru,a319edf8,6,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Netherlands,T van der Gugten,d99cc23a,7,21,5,2,2,420.0,"[4, 6, 15]",3.0,18,7,0,29,0,3,2,1,1,0,1,9.67,0,0,0,0,0,41,73,0,114
Netherlands,RE van der Merwe,05c2ca46,8,2,2,0,0,100.0,"[7, 9]",2.0,12,2,0,13,1,0,0,0,0,0,0,6.5,0,0,0,0,0,2,4,0,6
Netherlands,VJ Kingma,3a7ea906,9,0,0,0,0,0.0,"[1, 3, 11, 20]",4.0,24,9,0,22,2,0,0,0,0,0,2,5.5,0,0,0,0,0,0,13,0,13
Netherlands,FJ Klaassen,c042b412,10,0,0,0,0,0.0,"[2, 5, 13, 19]",4.0,24,7,0,37,1,2,2,0,0,0,1,9.25,0,0,0,0,0,0,57,0,57
Netherlands,Shariz Ahmad,7595b47f,11,0,0,0,0,0.0,"[8, 12]",2.0,12,3,0,31,1,3,0,0,0,0,3,15.5,1,0,0,0,0,0,-3,8,5
