Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Chennai Super Kings,DR Smith,35205dfc,1,34,30,6,0,113.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,62,0,0,62
Chennai Super Kings,BB McCullum,b8a55852,2,4,2,1,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8
Chennai Super Kings,SK Raina,1dc12ab9,3,4,7,0,0,57.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,8,12
Chennai Super Kings,F du Plessis,3355b542,4,32,24,3,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,50,0,8,58
Chennai Super Kings,RA Jadeja,fe93fd9d,5,17,18,1,1,94.44,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,27,0,8,35
Chennai Super Kings,MS Dhoni,4a8a2e3b,6,30,27,1,2,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1,0,50,0,14,64
Chennai Super Kings,DJ Bravo,87e562a9,7,1,3,0,0,33.33,"[13, 15, 17, 20]",4.0,24,6,0,36,3,1,2,0,0,0,2,9.0,1,0,0,0,0,1,56,8,65
Chennai Super Kings,R Ashwin,495d42a5,8,12,8,1,0,150.0,"[8, 10, 12, 18]",4.0,24,8,0,25,2,0,1,0,1,0,1,6.25,0,0,0,0,0,16,43,0,59
Chennai Super Kings,MM Sharma,759ac88f,9,2,1,0,0,200.0,"[2, 4, 6, 14]",4.0,24,8,0,33,3,1,1,0,0,0,1,8.25,0,0,0,0,0,2,33,0,35
Chennai Super Kings,IC Pandey,e0407c01,10,0,0,0,0,0.0,"[7, 9, 11, 16]",4.0,24,9,0,30,4,0,1,0,1,0,0,7.5,1,0,0,0,0,0,42,8,50
Chennai Super Kings,A Nehra,96fd40ae,11,0,0,0,0,0.0,"[1, 3, 5, 19]",4.0,24,12,0,25,3,0,3,0,0,0,1,6.25,0,0,0,1,0,0,93,6,99
Delhi Daredevils,MA Agarwal,00ea847a,1,15,12,2,1,125.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,29,0,8,37
Delhi Daredevils,CM Gautam,30a2649b,2,4,5,0,0,80.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,4,0,12,16
Delhi Daredevils,JA Morkel,c3d35165,3,73,55,8,1,132.73,"[1, 6, 14]",3.0,18,6,0,28,5,0,0,0,0,0,1,9.33,0,0,0,0,2,121,6,0,127
Delhi Daredevils,SS Iyer,85ec8e33,4,7,7,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,11,0,8,19
Delhi Daredevils,KM Jadhav,99d63244,5,20,20,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,28,0,0,28
Delhi Daredevils,Yuvraj Singh,1c914163,6,9,6,1,0,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,13,0,8,21
Delhi Daredevils,JP Duminy,2e8994e7,7,5,5,0,0,100.0,"[11, 13]",2.0,12,4,0,15,1,0,1,0,0,0,1,7.5,0,0,0,0,0,5,29,0,34
Delhi Daredevils,NM Coulter-Nile,56ab442f,8,5,4,1,0,125.0,"[2, 4, 18, 20]",4.0,24,11,0,30,2,2,3,0,1,1,0,7.5,1,0,0,0,0,9,98,8,115
Delhi Daredevils,A Mishra,6b19d823,9,4,4,0,0,100.0,"[8, 10, 12, 16]",4.0,24,10,0,21,0,1,1,0,0,0,0,5.25,0,0,0,0,0,4,39,0,43
Delhi Daredevils,Imran Tahir,acee4cc4,10,2,2,0,0,100.0,"[7, 9, 15, 19]",4.0,24,8,0,27,2,0,1,0,0,0,0,6.75,0,0,0,0,0,2,35,0,37
Delhi Daredevils,DJ Muthuswami,2c76b512,11,0,0,0,0,0.0,"[3, 5, 17]",3.0,18,9,0,18,3,0,1,1,0,0,0,6.0,0,0,0,0,0,0,44,0,44
