Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Haryana,Chaitanya Bishnoi,e793a8ed,1,55,35,7,1,157.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,4,101,0,16,117
Haryana,HV Patel,f986ca1a,2,34,20,6,1,170.0,"[1, 3, 14]",3.0,18,8,0,28,4,1,1,0,0,0,1,9.33,0,0,0,0,4,72,33,0,105
Haryana,Shivam Chauhan,c6272773,3,6,7,1,0,85.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Haryana,Himanshu Rana,9d3940b3,4,61,34,6,2,179.41,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,111,0,0,111
Haryana,R Tewatia,39a2dfa8,5,32,20,6,0,160.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,64,0,0,64
Haryana,Sumit Kumar,8998a68f,6,0,1,0,0,0.0,[6],1.0,6,0,0,14,1,1,0,0,0,0,0,14.0,0,0,0,0,0,-2,0,0,-2
Haryana,JH Saroha,72bf3f11,7,1,1,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1
Haryana,A Mishra,6b19d823,8,0,1,0,0,0.0,"[9, 11, 13]",3.0,18,3,0,36,1,3,0,0,0,0,1,12.0,0,0,0,0,0,-2,-1,0,-3
Haryana,J Yadav,81049310,9,0,1,0,0,0.0,"[8, 10, 12]",3.0,18,2,0,45,1,4,1,0,0,0,5,15.0,0,0,0,0,0,-2,21,0,19
Haryana,YS Chahal,57ee1fde,10,0,0,0,0,0.0,"[5, 7, 15]",3.0,18,2,0,40,2,3,0,0,0,0,1,13.33,0,0,0,0,0,0,-4,0,-4
Haryana,AH Hooda,e4072aa1,11,0,0,0,0,0.0,"[2, 4]",2.0,12,3,0,31,6,1,0,0,0,0,0,15.5,0,0,0,0,0,0,-3,0,-3
Karnataka,KL Rahul,b17e2f24,1,66,31,4,6,212.9,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,132,0,8,140
Karnataka,D Padikkal,2c25d4f5,2,87,42,11,4,207.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,173,0,0,173
Karnataka,MA Agarwal,00ea847a,3,30,14,0,3,214.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,58,0,8,66
Karnataka,MK Pandey,93b4fc78,4,3,3,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,3,0,12,15
Karnataka,A Mithun,66cf56a5,5,0,0,0,0,0.0,"[1, 3, 17, 20]",4.0,24,10,0,39,8,0,5,0,0,0,1,9.75,0,0,0,0,0,0,147,0,147
Karnataka,RG More,b2b23612,6,0,0,0,0,0.0,"[2, 4, 15, 18]",4.0,24,6,0,51,7,2,0,0,0,0,1,12.75,0,0,0,0,0,0,0,0,0
Karnataka,Vasuki Koushik,f6cb1703,7,0,0,0,0,0.0,"[5, 10, 16, 19]",4.0,24,5,0,41,6,0,0,0,0,0,1,10.25,0,0,0,0,0,0,3,0,3
Karnataka,K Gowtham,90de905a,8,0,0,0,0,0.0,"[6, 8, 12, 14]",4.0,24,6,0,38,3,2,0,0,0,0,0,9.5,1,0,0,0,0,0,6,8,14
Karnataka,S Gopal,7a8bd078,9,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,9,0,23,2,0,2,1,0,0,0,5.75,0,0,0,0,0,0,71,0,71
Karnataka,KK Nair,944533a5,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16
Karnataka,Rohan Kadam,673314ef,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
