Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
South Africa,RR Rossouw,cad00a4d,1,15,9,0,2,166.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,27,0,0,27
South Africa,MN van Wyk,710dd98c,2,4,3,1,0,133.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,8,0,8,16
South Africa,F du Plessis,3355b542,3,119,55,11,5,216.36,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,215,0,0,215
South Africa,DA Miller,d67d5f00,4,47,26,4,3,180.77,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,91,0,8,99
South Africa,JL Ontong,55f33b32,5,19,11,2,1,172.73,[11],1.0,6,0,0,17,2,1,0,0,0,0,0,17.0,1,0,0,0,6,39,0,8,47
South Africa,F Behardien,dce2019b,6,8,12,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,-2,6,0,16,22
South Africa,D Wiese,aa8d28ae,7,6,2,0,1,300.0,"[4, 6, 14, 16]",4.0,24,10,0,43,5,2,3,0,0,0,3,10.75,0,0,0,0,0,12,87,0,99
South Africa,KJ Abbott,a9da7784,8,2,2,0,0,100.0,"[1, 3, 17, 19]",4.0,24,6,0,68,12,2,1,0,0,0,1,17.0,0,0,0,0,0,2,25,0,27
South Africa,M de Lange,d4eef961,9,0,0,0,0,0.0,"[2, 5, 12, 20]",3.333,20,6,0,42,5,2,1,1,0,0,2,12.6,0,0,0,0,0,0,33,0,33
South Africa,Imran Tahir,acee4cc4,10,0,0,0,0,0.0,"[8, 10, 13, 15]",4.0,24,7,0,29,0,2,0,0,0,0,1,7.25,0,0,0,0,0,0,7,0,7
South Africa,AM Phangiso,7f8ecc51,11,0,0,0,0,0.0,"[7, 9, 18]",3.0,18,6,0,33,2,3,1,0,0,0,0,11.0,0,0,0,0,0,0,29,0,29
West Indies,DR Smith,35205dfc,1,17,9,4,0,188.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,33,0,8,41
West Indies,CH Gayle,db584dad,2,90,41,9,7,219.51,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,186,0,0,186
West Indies,MN Samuels,f846de6a,3,60,39,7,2,153.85,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,112,0,0,112
West Indies,KA Pollard,a757b0d8,4,7,5,1,0,140.0,[15],1.0,6,0,0,12,1,0,0,0,0,0,0,12.0,1,0,0,0,0,11,0,8,19
West Indies,AD Russell,bbd41817,5,14,6,1,1,233.33,"[4, 11, 13, 18]",4.0,24,10,0,39,4,1,0,0,0,1,4,9.75,0,0,1,0,0,24,10,12,46
West Indies,DJ Bravo,87e562a9,6,10,5,1,1,200.0,"[7, 12, 14, 20]",4.0,24,7,0,32,1,2,2,0,0,0,1,8.0,1,0,0,0,0,20,57,8,85
West Indies,DJG Sammy,c03c6200,7,20,7,2,1,285.71,[9],1.0,6,0,0,17,0,2,0,0,0,0,0,17.0,0,0,0,0,0,34,0,0,34
West Indies,D Ramdin,d1523761,8,7,4,1,0,175.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,11,0,20,31
West Indies,JO Holder,0f721006,9,0,0,0,0,0.0,"[3, 5, 17, 19]",4.0,24,5,0,40,4,1,2,0,0,0,2,10.0,1,0,0,0,0,0,53,8,61
West Indies,SJ Benn,364ee2cf,10,0,0,0,0,0.0,"[1, 6, 10]",3.0,18,6,0,42,4,3,1,0,0,0,0,14.0,0,0,0,0,0,0,25,0,25
West Indies,SS Cottrell,a1d053dd,11,0,0,0,0,0.0,"[2, 8, 16]",3.0,18,4,0,47,4,3,0,0,0,1,0,15.67,0,0,0,0,0,0,-2,0,-2
