Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Hampshire,BR McDermott,c41043e6,1,57,30,7,2,190.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,6,111,0,12,123
Hampshire,JM Vince,a15618fe,2,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6
Hampshire,TE Albert,a6c17509,3,6,5,1,0,120.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Hampshire,JJ Weatherley,a05d0552,4,67,49,7,1,136.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,111,0,0,111
Hampshire,RA Whiteley,d346d939,5,11,12,0,1,91.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17
Hampshire,JK Fuller,dda5aae5,6,4,5,0,0,80.0,[4],1.0,6,1,0,21,2,2,0,0,0,0,0,21.0,0,0,0,0,0,4,1,0,5
Hampshire,LA Dawson,4a461c24,7,25,17,2,1,147.06,"[8, 11, 13, 15]",4.0,24,5,0,33,1,1,0,0,0,0,1,8.25,0,0,0,0,2,45,5,0,50
Hampshire,CP Wood,1cfac535,8,0,0,0,0,0.0,"[1, 3, 20]",2.5,15,3,0,22,3,0,0,0,0,0,0,8.8,0,0,0,0,0,0,3,0,3
Hampshire,NT Ellis,9eb1455b,9,0,1,0,0,0.0,"[5, 12, 17, 19]",4.0,24,8,0,29,3,0,2,0,1,2,0,7.25,0,0,0,0,0,0,66,0,66
Hampshire,MS Crane,f0a0204e,10,0,0,0,0,0.0,"[7, 10, 16, 18]",4.0,24,4,0,35,3,1,1,0,0,0,0,8.75,0,0,0,0,0,0,29,0,29
Hampshire,JA Turner,cdd875d9,11,0,0,0,0,0.0,"[2, 6, 9, 14]",4.0,24,3,0,40,3,1,1,1,0,2,0,10.0,0,0,0,0,0,0,34,0,34
Kent,TS Muyeye,10b79140,1,22,15,3,0,146.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,36,0,8,44
Kent,DJ Bell-Drummond,8f938a32,2,89,54,7,4,164.81,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,157,0,0,157
Kent,JL Denly,bdadf7da,3,41,28,2,1,146.43,[8],1.0,6,2,0,10,2,0,0,0,0,0,0,10.0,0,0,0,0,2,61,2,0,63
Kent,SW Billings,c16d4035,4,13,10,2,0,130.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,23,0,0,23
Kent,JM Cox,ff154ecd,5,4,7,0,0,57.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,8,12
Kent,JA Leaning,f2ab7a69,6,6,3,1,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Kent,GF Linde,e5437608,7,0,0,0,0,0.0,"[7, 10, 16]",3.0,18,3,0,30,2,1,0,0,0,0,0,10.0,0,0,0,0,0,0,1,0,1
Kent,G Stewart,a77472dc,8,0,0,0,0,0.0,"[6, 11, 14, 18]",4.0,24,5,0,39,1,2,2,0,0,2,1,9.75,1,0,0,0,0,0,55,8,63
Kent,FJ Klaassen,c042b412,9,0,0,0,0,0.0,"[1, 3, 5, 17]",4.0,24,11,0,31,4,1,2,0,2,0,0,7.75,0,0,0,0,0,0,77,0,77
Kent,KW Richardson,dfc4d8b5,10,0,0,0,0,0.0,"[4, 9, 13, 19]",4.0,24,7,0,31,5,0,1,0,0,0,0,7.75,1,0,0,0,0,0,32,8,40
Kent,MG Hogan,5da34add,11,0,0,0,0,0.0,"[2, 12, 15, 20]",4.0,24,7,0,33,3,1,1,0,0,0,1,8.25,0,0,1,0,0,0,32,12,44
