,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Hong Kong,5c124657,0.0,0.23529411764705882,0.13333333333333333,0.6666666666666666,0.0,0.8999820003599929,0.5,0.5,0.14285714285714285,0.0,1.0,0.75,1.0,0.0,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,0,20,-4,0,16
1,Hong Kong,a2eac9df,0.1,1.0,1.0,0.6666666666666666,0.0,0.509989800203996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,67,0,0,67
2,Hong Kong,bf2d865c,0.20000000000000004,0.23529411764705882,0.18333333333333332,0.6666666666666666,0.0,0.6545269094618108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,20
3,Hong Kong,7fa12533,0.30000000000000004,0.23529411764705882,0.3,0.3333333333333333,0.0,0.40001199976000484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,14,0,0,14
4,Hong Kong,e3eb9e46,0.4,0.3333333333333333,0.25,0.3333333333333333,0.0,0.6799664006719867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,0,0,21
5,Hong Kong,04029c44,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.5925925925925926,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,0,0,43,0,43
6,Hong Kong,fbb657bb,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7,Hong Kong,5f5ca1a7,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.4444444444444444,0.25,0.0,0.4,0.0,0.5,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0,0,84,0,84
8,Hong Kong,f6c2659d,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.14285714285714285,0.0,0.6296296296296295,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296295,0.0,0.0,0.0,0.0,0,0,2,0,2
9,Hong Kong,fb0abc20,0.9,0.0,0.0,0.0,0.0,0.0,0.95825,0.9583333333333333,0.9285714285714285,0.0,0.4444444444444444,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.23185185185185184,0.0,0.0,0.0,0.0,0,0,196,0,196
10,Hong Kong,023f6b02,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.0,0.5185185185185185,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,1.0,0.0,0.0,0.0,0,0,18,8,26
