,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Brisbane Heat,f32012f4,0.0,0.6458333333333333,0.7037037037037037,0.75,0.2,0.9177635279559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4,57,0,8,65
1,Brisbane Heat,e00a9155,0.1,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,92,0,0,92
2,Brisbane Heat,4b685e2d,0.20000000000000004,0.0,0.07407407407407407,0.0,0.0,0.0,0.25,0.25,0.07692307692307693,0.0,0.2777777777777778,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.0,0.0,0.0,0,-2,1,0,-1
3,Brisbane Heat,2318ba22,0.30000000000000004,0.14583333333333331,0.2962962962962963,0.25,0.0,0.49218134773315336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,11,0,16,27
4,Brisbane Heat,f1c61793,0.4,0.16666666666666666,0.37037037037037035,0.0,0.0,0.44999437507031165,1.0,1.0,0.7692307692307693,0.0,0.6388888888888888,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3993055555555556,0.0,0.0,0.0,0.0,0,8,39,0,47
5,Brisbane Heat,06c2de82,0.5000000000000001,0.020833333333333332,0.14814814814814814,0.0,0.0,0.1406232422094724,1.0,1.0,0.6923076923076923,0.0,0.611111111111111,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,0.3819444444444445,0.5,0.0,0.0,0.0,0,1,92,8,101
6,Brisbane Heat,2b55c3b4,0.6000000000000001,0.3333333333333333,0.5555555555555556,0.25,0.0,0.6000112498593768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,0,20
7,Brisbane Heat,003d49e6,0.7000000000000001,0.6458333333333333,0.7037037037037037,0.5,0.6000000000000001,0.9177635279559005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4,65,0,8,73
8,Brisbane Heat,903560ed,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6923076923076923,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,0.0,0,0,59,16,75
9,Brisbane Heat,3b53243a,0.9,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.46153846153846156,0.0,0.861111111111111,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0,0.5,0.7173611111111111,0.0,0.0,0.0,0.0,0,0,4,0,4
10,Brisbane Heat,7d92277a,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5384615384615385,0.0,0.7222222222222222,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4513888888888889,0.0,0.0,0.0,0.0,0,0,34,0,34
11,Hobart Hurricanes,1a156c88,0.0,0.5625,0.7407407407407407,1.0,0.0,0.7593655079311509,1.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.3125,0.5,0.0,0.0,0.0,2,49,106,8,163
12,Hobart Hurricanes,c41043e6,0.1,0.3333333333333333,0.5185185185185185,0.0,0.2,0.642873214084824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,0,0,22
13,Hobart Hurricanes,ad9c32a2,0.20000000000000004,0.3125,0.5925925925925926,0.5,0.0,0.5273371582855214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,23,0,16,39
14,Hobart Hurricanes,ada15e88,0.30000000000000004,0.14583333333333331,0.2962962962962963,0.25,0.0,0.49218134773315336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,11,0,8,19
15,Hobart Hurricanes,c995d726,0.4,0.3333333333333333,0.4074074074074074,0.5,0.0,0.8181460231747103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,26,0,0,26
16,Hobart Hurricanes,f1f99156,0.5000000000000001,0.4375,0.7777777777777777,0.5,0.0,0.5624929688378896,0.08325,0.08333333333333333,0.07692307692307693,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0,29,1,0,30
17,Hobart Hurricanes,808f425a,0.6000000000000001,0.5416666666666666,0.6666666666666666,0.25,0.2,0.8124648441894476,0.41675,0.41666666666666663,0.3076923076923077,0.0,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2,42,4,0,46
18,Hobart Hurricanes,9eb1455b,0.7000000000000001,0.125,0.14814814814814814,0.25,0.0,0.8437394532568343,0.75,0.75,0.3076923076923077,0.0,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.5555555555555556,0.0,0.0,0.0,0.0,0,10,29,0,39
19,Hobart Hurricanes,607c846c,0.8,0.25,0.2962962962962963,0.25,0.0,0.8437394532568343,0.5,0.5,0.15384615384615385,0.0,0.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,0,16,-4,0,12
20,Hobart Hurricanes,d167edd3,0.9,0.0,0.0,0.0,0.0,0.0,0.58325,0.5833333333333333,0.23076923076923078,0.0,0.8055555555555555,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.8631944444444445,0.0,0.0,0.0,0.0,0,0,-3,0,-3
21,Hobart Hurricanes,64775749,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8461538461538463,0.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.5,0.4166666666666667,0.0,0.0,0.0,0.0,0,0,71,0,71
