,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Melbourne Renegades,b8d490fd,0.0,1.0,1.0,0.8571428571428571,1.0,0.667875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,195,0,0,195
1,Melbourne Renegades,2318ba22,0.1,0.22018348623853212,0.14705882352941177,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,50,0,0,50
2,Melbourne Renegades,e94d2d50,0.20000000000000004,0.10091743119266056,0.22058823529411764,0.0,0.0,0.30554166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,11
3,Melbourne Renegades,56b93d46,0.30000000000000004,0.06422018348623854,0.1764705882352941,0.0,0.0,0.24304166666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4,3,0,8,11
4,Melbourne Renegades,62af8546,0.4,0.1834862385321101,0.19117647058823528,0.2857142857142857,0.0,0.6410416666666666,0.75,0.75,0.4545454545454546,0.0,0.627906976744186,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,4,32,30,8,70
5,Melbourne Renegades,2a2e6343,0.5000000000000001,0.0,0.029411764705882353,0.0,0.0,0.0,0.25,0.25,0.09090909090909091,0.0,0.41860465116279066,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0,0,1,0,1
6,Melbourne Renegades,18fac429,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5454545454545454,0.0,0.6046511627906976,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.48166666666666663,0.0,0.0,0.0,0.0,0,0,6,0,6
7,Melbourne Renegades,a7060c81,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
8,Melbourne Renegades,bc2d4f2e,0.8,0.0,0.0,0.0,0.0,0.0,0.91675,0.9166666666666666,0.6363636363636364,0.0,0.5581395348837209,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.36333333333333334,0.0,0.0,0.0,0.0,0,0,34,0,34
9,Melbourne Renegades,51a60c16,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4545454545454546,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5972222222222222,0.0,0.0,0.0,0.0,0,0,3,0,3
