,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Deccan Chargers,2461eef2,0.0,1.0,0.9722222222222222,0.8,0.5,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,68,0,0,68
1,Deccan Chargers,0a476045,0.1,0.6190476190476191,0.6666666666666666,0.4,1.0,0.43332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,50,0,16,66
2,Deccan Chargers,2e8994e7,0.20000000000000004,0.5714285714285714,0.861111111111111,0.0,0.0,0.30968,0.5,0.5,0.3333333333333333,0.0,0.37142857142857144,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.6813417190775682,0.0,0.0,0.0,0.0,0,24,6,0,30
3,Deccan Chargers,d0513f63,0.30000000000000004,0.023809523809523808,0.1111111111111111,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
4,Deccan Chargers,45eda7c8,0.4,0.14285714285714285,0.25,0.2,0.0,0.26668000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,10,0,8,18
5,Deccan Chargers,b5da6c24,0.5000000000000001,0.23809523809523808,0.1388888888888889,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,14,0,12,26
6,Deccan Chargers,1c2a64cd,0.6000000000000001,0.23809523809523808,0.1111111111111111,0.4,0.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.4857142857142857,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.8909853249475892,0.0,0.0,0.0,0.0,0,18,4,0,22
7,Deccan Chargers,6b19d823,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5714285714285714,0.25,0.0,1.0,0.0,1.0,1.0,0.0,0.5241090146750524,0.0,0.0,0.0,0.0,0,0,79,0,79
8,Deccan Chargers,8fd1a8f5,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.45714285714285713,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.41928721174004197,0.5,0.0,0.0,0.0,0,0,68,8,76
9,Deccan Chargers,ae78bc32,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,0.0,0.7428571428571429,0.5,1.0,0.5,0.0,0.0,0.0,0.25,0.6813417190775682,0.0,0.0,0.0,0.0,0,0,37,0,37
10,Deccan Chargers,d718440b,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.8857142857142857,1.0,0.0,1.0,0.0,0.5,0.0,0.25,0.8123689727463314,0.0,0.0,0.0,0.0,0,0,66,0,66
11,Rajasthan Royals,0184dc35,0.0,0.9285714285714285,1.0,1.0,0.0,0.43332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,63,0,0,63
12,Rajasthan Royals,29e95537,0.1,0.14285714285714285,0.19444444444444442,0.2,0.0,0.34284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,10
13,Rajasthan Royals,4329fbb5,0.20000000000000004,0.30952380952380953,0.3611111111111111,0.2,0.5,0.4,0.5,0.5,0.41666666666666663,0.0,0.39999999999999997,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7337526205450734,0.5,0.0,0.0,0.0,0,23,7,8,38
14,Rajasthan Royals,bd17b45f,0.30000000000000004,0.16666666666666666,0.2222222222222222,0.2,0.0,0.35000000000000003,0.25,0.25,0.08333333333333333,0.0,0.22857142857142856,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.8385744234800839,0.0,0.0,0.0,0.0,0,11,26,0,37
15,Rajasthan Royals,7bf96684,0.4,0.6666666666666666,0.861111111111111,0.2,0.0,0.36128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,36,0,16,52
