,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Delhi Daredevils,a4cc73aa,0.0,0.5652173913043478,0.5102040816326531,1.0,0.0,0.6568421052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,75,0,0,75
1,Delhi Daredevils,c16d4035,0.1,0.30434782608695654,0.3469387755102041,0.2857142857142857,0.0,0.5201263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,29,0,8,37
2,Delhi Daredevils,944533a5,0.20000000000000004,0.30434782608695654,0.5510204081632653,0.14285714285714285,0.0,0.3274947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,0,25
3,Delhi Daredevils,85ec8e33,0.30000000000000004,0.37681159420289856,0.3469387755102041,0.5714285714285714,0.0,0.6439578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,50,0,0,50
4,Delhi Daredevils,919a3be2,0.4,0.5507246376811594,0.32653061224489793,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,6,80,0,20,100
5,Delhi Daredevils,896d78ad,0.5000000000000001,0.014492753623188406,0.08163265306122448,0.0,0.0,0.10526315789473684,0.5,0.5,0.16666666666666666,0.0,0.2830188679245283,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.5660377358490566,0.5,0.0,0.0,0.0,0,1,2,8,11
6,Delhi Daredevils,fb66ce1f,0.6000000000000001,0.2318840579710145,0.18367346938775508,0.42857142857142855,0.0,0.7485473684210526,1.0,1.0,0.5,0.0,0.5660377358490566,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5660377358490566,0.5,0.0,0.0,0.0,0,28,31,8,67
7,Delhi Daredevils,ded9240e,0.7000000000000001,0.043478260869565216,0.08163265306122448,0.0,0.0,0.3157894736842105,1.0,1.0,0.41666666666666663,0.0,0.7358490566037735,0.8571428571428571,0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.7358490566037735,0.0,0.0,0.0,0.0,0,3,55,0,58
8,Delhi Daredevils,8cf9814c,0.8,0.0,0.02040816326530612,0.0,0.0,0.0,0.75,0.75,0.41666666666666663,0.0,0.5283018867924528,0.14285714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.7041509433962264,0.0,0.0,0.0,0.0,0,0,5,0,5
9,Delhi Daredevils,6b19d823,0.9,0.0,0.0,0.0,0.0,0.0,0.70825,0.7083333333333333,0.5,0.0,0.49056603773584906,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.6928301886792453,0.0,0.0,0.0,0.0,0,0,31,0,31
10,Delhi Daredevils,91a4a398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.5283018867924528,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.5283018867924528,0.5,0.0,0.0,0.0,0,0,61,8,69
11,Kolkata Knight Riders,bb345e0b,0.0,0.2028985507246377,0.24489795918367346,0.2857142857142857,0.0,0.49124210526315787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,22,0,8,30
12,Kolkata Knight Riders,94d7f855,0.1,0.014492753623188406,0.04081632653061224,0.0,0.0,0.21052631578947367,0.25,0.25,0.0,0.0,0.22641509433962265,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.9056603773584906,0.0,0.0,0.0,1.0,0,1,0,6,7
13,Kolkata Knight Riders,1c17e270,0.20000000000000004,0.057971014492753624,0.04081632653061224,0.14285714285714285,0.0,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,8,0,22,30
14,Kolkata Knight Riders,93b4fc78,0.30000000000000004,1.0,0.9999999999999999,0.5714285714285714,0.75,0.5929263157894736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,113,0,0,113
15,Kolkata Knight Riders,3c6ffae8,0.4,0.855072463768116,0.7959183673469387,0.8571428571428571,0.5,0.6369684210526315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,107,0,0,107
16,Kolkata Knight Riders,271f83cd,0.5000000000000001,0.10144927536231885,0.18367346938775508,0.0,0.0,0.3274947368421053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,7
17,Kolkata Knight Riders,4c5d73db,0.6000000000000001,0.043478260869565216,0.1020408163265306,0.0,0.0,0.25263157894736843,1.0,1.0,0.3333333333333333,0.0,0.5849056603773585,0.5714285714285714,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.5849056603773585,0.0,0.0,0.0,0.0,0,3,29,0,32
18,Kolkata Knight Riders,9d430b40,0.7000000000000001,0.014492753623188406,0.02040816326530612,0.0,0.0,0.42105263157894735,1.0,1.0,0.6666666666666666,0.0,0.3773584905660377,0.14285714285714285,0.0,0.3333333333333333,0.0,1.0,0.0,0.16666666666666666,0.3773584905660377,0.0,0.0,0.0,0.0,0,1,45,0,46
19,Kolkata Knight Riders,56ab442f,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4150943396226415,0.42857142857142855,0.0,1.0,0.0,1.0,0.0,0.16666666666666666,0.4150943396226415,0.0,0.0,0.0,0.0,0,0,103,0,103
20,Kolkata Knight Riders,8d2c70ad,0.9,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.0,0.5471698113207547,0.2857142857142857,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.729811320754717,0.0,0.0,0.0,0.0,0,0,4,0,4
21,Kolkata Knight Riders,cc1e8c68,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5833333333333333,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0,0,26,8,34
