,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Papua New Guinea,a82eb3fb,0.0,0.17094017094017094,0.19696969696969696,0.4,0.0,0.76925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,40,0,0,40
1,Papua New Guinea,6b4593ee,0.1,0.2136752136752137,0.21212121212121213,0.2,0.16666666666666666,0.89285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,49,0,0,49
2,Papua New Guinea,72e60730,0.20000000000000004,0.008547008547008548,0.06060606060606061,0.0,0.0,0.125,0.75,0.75,0.16666666666666666,0.0,0.8292682926829269,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8288222384784198,0.0,0.0,0.0,0.0,0,1,-2,0,-1
3,Papua New Guinea,5be810ba,0.30000000000000004,0.042735042735042736,0.09090909090909091,0.0,0.0,0.41665,1.0,1.0,0.75,0.0,0.41463414634146345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3108997805413314,0.0,0.0,0.0,0.0,0,5,15,0,20
4,Papua New Guinea,9a95bebb,0.4,0.25641025641025644,0.33333333333333337,0.2,0.16666666666666666,0.6818000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,50,0,0,50
5,Papua New Guinea,3e326efc,0.5000000000000001,0.3247863247863248,0.5454545454545454,0.2,0.0,0.5278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,50,0,0,50
6,Papua New Guinea,6a685375,0.6000000000000001,0.008547008547008548,0.06060606060606061,0.0,0.0,0.125,0.75,0.75,0.5,0.0,0.7317073170731707,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,0.0,0.7315288953913679,0.0,0.0,0.0,0.0,0,1,37,0,38
7,Papua New Guinea,9920dd86,0.7000000000000001,0.05982905982905984,0.18181818181818182,0.0,0.0,0.29165,0.5,0.5,0.5833333333333333,0.0,0.17073170731707318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25603511338697876,0.0,0.0,0.0,0.0,-4,3,13,0,16
8,Papua New Guinea,a36915ce,0.8,0.0,0.015151515151515152,0.0,0.0,0.0,0.75,0.75,0.6666666666666666,0.0,1.0,0.8333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0,0.9999999999999999,0.0,0.0,0.0,0.0,0,-2,68,0,66
9,Papua New Guinea,4d1ec7eb,0.9,0.05982905982905984,0.06060606060606061,0.1,0.0,0.875,0.5,0.5,0.3333333333333333,0.0,0.4634146341463415,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.6949524506217994,0.0,0.0,0.0,0.0,0,11,4,0,15
10,Papua New Guinea,7516045a,1.0,0.008547008547008548,0.06060606060606061,0.0,0.0,0.125,0.75,0.75,0.5833333333333333,0.0,0.7560975609756098,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.7556693489392831,0.0,0.0,0.0,0.0,0,1,5,0,6
11,United Arab Emirates,d1988788,0.0,0.03418803418803419,0.030303030303030304,0.1,0.0,1.0,0.5,0.5,0.08333333333333333,0.0,0.2682926829268293,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.40234089246525234,1.0,0.0,0.0,0.0,0,8,38,16,62
12,United Arab Emirates,4861d29b,0.1,0.03418803418803419,0.030303030303030304,0.1,0.0,1.0,1.0,1.0,0.9166666666666666,0.0,0.43902439024390244,0.16666666666666666,0.0,1.0,0.0,1.0,0.0,0.14285714285714285,0.32918800292611555,0.0,0.0,0.0,0.0,0,8,120,0,128
13,United Arab Emirates,e9630504,0.20000000000000004,1.0,1.0,1.0,1.0,0.8863500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,215,0,0,215
14,United Arab Emirates,a120e81b,0.30000000000000004,0.11111111111111112,0.30303030303030304,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,11,0,0,11
15,United Arab Emirates,e045c165,0.4,0.2478632478632479,0.4545454545454546,0.2,0.0,0.48335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,0,0,41
16,United Arab Emirates,18eaf2fa,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.926829268292683,1.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.6949524506217994,0.0,0.0,0.0,0.0,0,0,87,0,87
