,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Chattogram Challengers,89f64c19,0.0,0.75,0.7000000000000001,0.75,1.0,0.9642991074776868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,0,0,64
1,Chattogram Challengers,62e203d4,0.1,0.7916666666666666,0.9750000000000001,1.0,0.5,0.7308182704567613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,64,0,8,72
2,Chattogram Challengers,5fbe14fc,0.20000000000000004,0.625,0.675,0.5,1.0,0.833345833645841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,54
3,Chattogram Challengers,770494eb,0.30000000000000004,0.0,0.025,0.0,0.0,0.0,0.5,0.5,0.21428571428571427,0.0,0.48275862068965514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,0.0,0.0,0,-2,5,0,3
4,Chattogram Challengers,bbff906c,0.4,0.14583333333333331,0.17500000000000002,0.25,0.0,0.7500187504687617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,0,0,11
5,Chattogram Challengers,d365d463,0.5000000000000001,0.125,0.17500000000000002,0.25,0.0,0.6428410710267756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,10,0,8,18
6,Chattogram Challengers,f56cd097,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.95825,0.9583333333333333,1.0,0.0,0.5862068965517241,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,0.44400000000000006,0.0,0.0,0.0,1.0,0,0,115,6,121
7,Chattogram Challengers,37654b75,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5714285714285714,0.0,0.6206896551724138,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.0,1.0,0,0,10,6,16
8,Chattogram Challengers,0b7363da,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.7250000000000001,1.0,0.0,0.0,0.0,0,0,107,8,115
9,Chattogram Challengers,78cb83f3,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6428571428571428,0.0,0.7241379310344828,0.6666666666666666,0.0,0.6666666666666666,0.0,0.5,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0,0,71,0,71
10,Chattogram Challengers,c27518d2,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.14285714285714285,0.0,0.7586206896551724,0.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.7330000000000001,0.0,0.0,0.0,0.0,0,0,35,0,35
11,Khulna Tigers,c58b0108,0.0,0.08333333333333333,0.225,0.0,0.0,0.33330833270831767,0.25,0.25,0.07142857142857142,0.0,0.3448275862068966,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,4,26,8,38
