,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Arunachal Pradesh,dde809f3,0.0,0.2564102564102564,0.43243243243243246,0.2,0.0,0.2205908304803586,0.25,0.25,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.0,0.0,-2,12,0,0,12
1,Arunachal Pradesh,2eca546a,0.1,0.23076923076923075,0.2972972972972973,0.2,0.0,0.288779867998447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,0,0,13
2,Arunachal Pradesh,2122c023,0.20000000000000004,0.07692307692307693,0.21621621621621623,0.0,0.0,0.13235449828821516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,3,0,8,11
3,Arunachal Pradesh,f9da1515,0.30000000000000004,0.20512820512820512,0.5135135135135136,0.0,0.0,0.1486252779444464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6,2,0,8,10
4,Arunachal Pradesh,4494e8b7,0.4,0.0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,-2,0,12,10
5,Arunachal Pradesh,451db894,0.5000000000000001,0.15384615384615385,0.40540540540540543,0.0,0.0,0.1411781315074295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-6,0,0,8,8
6,Arunachal Pradesh,99fdf8c9,0.6000000000000001,0.48717948717948717,0.8378378378378379,0.2,0.0,0.21632019200225885,1.0,1.0,0.5,0.0,0.4883720930232558,0.3333333333333333,0.0,0.6000000000000001,0.0,1.0,0.0,1.0,0.4883720930232558,0.0,0.0,0.0,0.0,-2,21,100,0,121
7,Arunachal Pradesh,d6ac52e8,0.7000000000000001,0.1794871794871795,0.4594594594594595,0.0,0.0,0.14534288638689868,1.0,1.0,0.3333333333333333,0.0,0.9534883720930233,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.9534883720930233,0.0,0.0,1.0,0.0,-6,1,4,12,17
8,Arunachal Pradesh,d3885f28,0.8,0.0,0.02702702702702703,0.0,0.0,0.0,0.75,0.75,0.2222222222222222,0.0,0.6046511627906976,0.6666666666666666,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.8065116279069767,0.0,0.0,0.0,0.0,0,-2,29,0,27
9,Arunachal Pradesh,d2b99c2d,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2777777777777778,0.0,0.5581395348837209,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.5581395348837209,0.0,0.0,0.0,0.0,0,0,32,0,32
10,Arunachal Pradesh,b6d95d47,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2777777777777778,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3,0,3
11,Vidarbha,5786f224,0.0,0.923076923076923,0.6216216216216217,1.0,0.5,0.5524300285885717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,70,0,8,78
12,Vidarbha,0ed1a112,0.1,0.1282051282051282,0.21621621621621623,0.0,0.0,0.2205908304803586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,5,0,8,13
13,Vidarbha,c88c8a7d,0.20000000000000004,0.9487179487179487,1.0,0.2,0.0,0.35294532876857376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,45,0,8,53
14,Vidarbha,800d2d97,0.30000000000000004,0.4615384615384615,0.32432432432432434,0.4,0.5,0.5294179931528606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,0,0,32
15,Vidarbha,5708d0b6,0.4,1.0,0.7567567567567568,0.2,1.0,0.4916175484417464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,61,0,0,61
16,Vidarbha,e1e7f950,0.5000000000000001,0.05128205128205128,0.05405405405405406,0.0,0.0,0.35294532876857376,1.0,1.0,0.7222222222222222,0.0,0.2558139534883721,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.2558139534883721,0.0,0.0,0.0,0.0,0,2,77,0,79
17,Vidarbha,cd8d2859,0.6000000000000001,0.07692307692307693,0.10810810810810811,0.0,0.0,0.2647089965764303,1.0,1.0,1.0,1.0,0.20930232558139533,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.20930232558139533,1.0,0.0,0.0,0.0,0,3,197,8,208
18,Vidarbha,cc1e8c68,0.7000000000000001,0.4358974358974359,0.16216216216216217,0.0,1.0,1.0,0.75,0.75,0.4444444444444444,0.0,0.37209302325581395,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.4958139534883721,0.0,0.0,0.0,0.0,0,29,12,0,41
19,Vidarbha,25228673,0.8,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.5555555555555556,0.0,0.18604651162790697,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2483720930232558,0.0,0.0,0.0,0.0,0,0,41,0,41
20,Vidarbha,ec9fc54b,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,1.0,0.20930232558139533,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.20930232558139533,0.0,0.0,0.0,0.0,0,0,66,0,66
21,Vidarbha,4b31f3a3,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16666666666666666,0.0,0.3023255813953488,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6046511627906976,0.0,0.0,0.0,0.0,0,0,5,0,5
