Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Hobart Hurricanes,TD Paine,5748e866,1,14,14,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,18,0,12,30
Hobart Hurricanes,BR Dunk,272d796e,2,96,53,8,5,181.13,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,176,0,8,184
Hobart Hurricanes,TR Birt,d2d4bb0a,3,22,19,1,1,115.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,1,0,32,0,34,66
Hobart Hurricanes,AC Blizzard,1efb8a28,4,15,15,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,23,0,0,23
Hobart Hurricanes,OA Shah,7bf96684,5,3,7,0,0,42.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,3
Hobart Hurricanes,Shoaib Malik,64c34cd0,6,12,8,1,0,150.0,"[1, 4, 12, 14]",4.0,24,8,0,19,1,0,2,0,1,0,1,4.75,0,0,0,0,0,16,72,0,88
Hobart Hurricanes,JW Wells,8bdac857,7,3,4,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,8,11
Hobart Hurricanes,B Laughlin,b2a79f17,8,0,0,0,0,0.0,"[7, 10, 16]",3.0,18,9,0,8,0,0,3,0,0,0,0,2.67,0,0,0,1,0,0,94,6,100
Hobart Hurricanes,BW Hilfenhaus,f3171936,9,0,0,0,0,0.0,"[3, 6, 8, 13]",4.0,24,7,0,26,2,0,1,0,0,0,2,6.5,1,0,0,0,0,0,34,8,42
Hobart Hurricanes,CJ Boyce,51a60c16,10,0,0,0,0,0.0,"[9, 11, 15, 17]",3.667,22,8,0,25,1,1,3,0,0,0,1,6.82,0,0,0,0,0,0,89,0,89
Hobart Hurricanes,DE Bollinger,45c2196c,11,0,0,0,0,0.0,"[2, 5]",2.0,12,4,0,10,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,8,8,16
Sydney Thunder,UT Khawaja,331ea488,1,28,30,4,0,93.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,48,0,8,56
Sydney Thunder,DP Hughes,f3982af9,2,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6
Sydney Thunder,MEK Hussey,48fd7349,3,2,5,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2
Sydney Thunder,CJ Borgas,d901964b,4,8,11,0,0,72.73,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8
Sydney Thunder,JS Floros,79765f6f,5,12,17,0,0,70.59,"[1, 6, 10, 14]",4.0,24,6,0,45,5,2,0,0,0,0,0,11.25,1,0,0,0,0,12,2,8,22
Sydney Thunder,KR Patterson,e3bf8356,6,11,11,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11
Sydney Thunder,RGL Carters,f54c8804,7,10,11,0,0,90.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Sydney Thunder,AJ Tye,7c7d63a2,8,7,6,0,1,116.67,"[8, 12, 16, 19]",4.0,24,8,0,32,1,2,1,0,0,0,0,8.0,0,0,0,0,0,13,33,0,46
Sydney Thunder,BAW Mendis,ea0cdc12,9,5,6,1,0,83.33,"[3, 5, 11, 15]",4.0,24,9,0,19,0,0,1,0,0,0,0,4.75,1,0,0,0,0,9,40,8,57
Sydney Thunder,GS Sandhu,1558d83b,10,1,2,0,0,50.0,"[7, 9, 13, 17]",4.0,24,8,0,34,3,1,3,0,0,1,0,8.5,1,0,0,0,0,1,87,8,96
Sydney Thunder,DP Nannes,c404f58a,11,0,0,0,0,0.0,"[2, 4, 18, 20]",4.0,24,6,0,36,4,1,0,0,0,0,0,9.0,0,0,0,0,0,0,6,0,6
