Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Hobart Hurricanes,DJM Short,1a156c88,1,51,40,5,1,127.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,85,0,28,113
Hobart Hurricanes,CP Jewell,806c4e58,2,4,10,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-2,0,0,-2
Hobart Hurricanes,BR McDermott,c41043e6,3,15,20,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,15,0,12,27
Hobart Hurricanes,DA Miller,d67d5f00,4,16,19,0,0,84.21,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,16,0,0,16
Hobart Hurricanes,GJ Bailey,5056011d,5,12,13,0,1,92.31,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18
Hobart Hurricanes,S Milenko,479f9b04,6,6,4,1,0,150.0,"[4, 9, 15, 17]",4.0,24,9,0,29,0,2,2,1,0,0,0,7.25,1,0,0,0,0,10,67,8,85
Hobart Hurricanes,JP Faulkner,808f425a,7,1,2,0,0,50.0,"[1, 3, 19]",2.833,17,7,0,11,0,0,2,0,0,0,1,3.88,0,0,0,0,0,1,63,0,64
Hobart Hurricanes,NT Ellis,9eb1455b,8,6,6,0,0,100.0,"[6, 16, 18]",3.0,18,2,0,22,1,0,0,0,0,0,0,7.33,0,0,0,0,0,6,2,0,8
Hobart Hurricanes,Qais Ahmad,8d5d991e,9,7,5,1,0,140.0,"[8, 10, 12, 14]",4.0,24,16,0,12,0,0,4,0,2,0,1,3.0,0,0,0,0,0,11,146,0,157
Hobart Hurricanes,CA Rose,7517d134,10,0,1,0,0,0.0,[2],1.0,6,2,0,15,0,2,0,0,0,0,0,15.0,0,0,0,0,0,-2,2,0,0
Hobart Hurricanes,RP Meredith,64775749,11,0,0,0,0,0.0,"[5, 7, 11, 13]",4.0,24,15,0,10,0,0,1,0,1,0,1,2.5,0,0,0,0,0,0,54,0,54
Sydney Sixers,DP Hughes,f3982af9,1,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Sydney Sixers,JR Philippe,39086549,2,24,22,1,1,109.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,34,0,8,42
Sydney Sixers,JM Vince,a15618fe,3,18,15,0,2,120.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,30,0,8,38
Sydney Sixers,MC Henriques,32198ae0,4,2,5,0,0,40.0,[12],1.0,6,1,0,5,0,0,0,0,0,0,0,5.0,0,0,0,0,0,2,1,0,3
Sydney Sixers,JC Silk,7a6dc294,5,22,30,0,0,73.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,22,0,0,22
Sydney Sixers,H Kerr,f422728b,6,2,3,0,0,66.67,"[7, 9]",2.0,12,3,0,13,1,0,0,0,0,0,0,6.5,2,0,0,0,0,2,5,16,23
Sydney Sixers,TK Curran,e86754b2,7,1,2,0,0,50.0,"[3, 6, 14, 20]",4.0,24,11,0,30,3,0,2,0,1,0,5,7.5,1,0,0,0,0,1,69,8,78
Sydney Sixers,SA Abbott,1a2676c5,8,0,1,0,0,0.0,"[5, 10, 16, 18]",4.0,24,8,0,20,0,0,3,1,0,0,0,5.0,0,0,0,0,0,-2,99,0,97
Sydney Sixers,BJ Dwarshuis,e1b9f3a9,9,2,2,0,0,100.0,"[1, 4, 17, 19]",4.0,24,11,0,25,1,0,2,0,0,0,5,6.25,1,0,0,0,0,2,63,8,73
Sydney Sixers,BAD Manenti,ab21795b,10,22,28,0,1,78.57,"[2, 11, 13, 15]",4.0,24,11,0,28,1,2,2,0,0,0,1,7.0,0,0,0,0,0,28,63,0,91
Sydney Sixers,L Pope,616a8149,11,1,1,0,0,100.0,[8],1.0,6,1,0,8,1,0,0,0,0,0,0,8.0,0,0,0,0,0,1,1,0,2
