Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Rajasthan,MN Singh,7ba6ef29,1,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,8,9
Rajasthan,Aditya Garhwal,8e02f42b,2,30,21,4,1,142.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,58,0,0,58
Rajasthan,Robin Bist,bc761d00,3,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Rajasthan,MK Lomror,da934ee8,4,78,52,6,4,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,138,0,8,146
Rajasthan,Chetan Bist,cf9d3356,5,28,22,1,2,127.27,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,48,0,8,56
Rajasthan,Tajinder Singh,f9d99806,6,38,19,1,4,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,76,0,0,76
Rajasthan,KK Ahmed,a2f46292,7,0,0,0,0,0.0,"[6, 15, 18, 20]",3.833,23,11,0,14,1,0,3,0,0,0,0,3.65,0,0,0,0,0,0,96,0,96
Rajasthan,DL Chahar,23eeb873,8,0,0,0,0,0.0,"[1, 3, 5, 16]",4.0,24,10,0,30,4,0,3,0,0,0,4,7.5,0,0,1,0,0,0,89,12,101
Rajasthan,RD Chahar,2ed569a0,9,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,7,0,24,2,0,0,0,0,0,0,6.0,2,0,0,0,0,0,9,16,25
Rajasthan,A Choudhary,18e6906e,10,0,0,0,0,0.0,"[2, 4, 17, 19]",4.0,24,11,0,39,3,3,1,0,0,0,0,9.75,1,0,0,0,0,0,36,8,44
Rajasthan,Ravi Bishnoi,df064e1a,11,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,8,0,20,1,0,2,0,1,0,1,5.0,1,0,0,0,0,0,70,8,78
Tamil Nadu,M Shahrukh Khan,7dcb9bc9,1,23,19,2,1,121.05,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,37,0,0,37
Tamil Nadu,Hari Nishaanth,c3f37533,2,6,8,1,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Tamil Nadu,N Jagadeesan,bd54eef5,3,14,14,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,22,0,0,22
Tamil Nadu,B Indrajith,ff1e68fa,4,13,13,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17
Tamil Nadu,Washington Sundar,f19ccfad,5,13,17,0,0,76.47,"[1, 3, 6, 13]",4.0,24,11,0,30,2,2,1,0,0,0,1,7.5,0,0,0,0,0,13,36,0,49
Tamil Nadu,Rajendran Vivek,7509f4bc,6,17,23,0,1,73.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,23,0,0,23
Tamil Nadu,R Ashwin,495d42a5,7,16,9,3,0,177.78,"[5, 10, 16, 18]",4.0,24,9,0,26,0,2,0,0,0,0,0,6.5,0,0,0,0,0,28,11,0,39
Tamil Nadu,M Ashwin,e2db2409,8,0,1,0,0,0.0,"[8, 11, 15, 17]",4.0,24,8,0,33,2,2,2,1,0,0,2,8.25,1,0,0,0,0,-2,66,8,72
Tamil Nadu,Abhishek Tanwar,c8ded7bc,9,5,6,0,0,83.33,"[2, 4, 19]",3.0,18,7,0,32,5,1,1,0,1,0,0,10.67,0,0,0,0,0,5,38,0,43
Tamil Nadu,M Mohammed,1b7c4d69,10,10,6,1,1,166.67,"[7, 9]",2.0,12,1,0,16,1,0,0,0,0,0,0,8.0,1,0,0,0,0,20,1,8,29
Tamil Nadu,R Rohit,7d8feff2,11,5,3,1,0,166.67,"[12, 14, 20]",3.0,18,4,0,42,2,4,0,0,0,0,1,14.0,0,0,0,0,0,9,-2,0,7
