Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Glamorgan,EJ Byrom,9e1b7792,1,7,8,1,0,87.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,11,0,8,19
Glamorgan,SA Northeast,7e4c8ba3,2,6,7,1,0,85.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Glamorgan,KS Carlson,9e707e02,3,16,13,3,0,123.08,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,28,0,0,28
Glamorgan,CA Ingram,c995d726,4,92,51,7,6,180.39,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,174,0,0,174
Glamorgan,CB Cooke,6755cd5c,5,113,41,12,7,275.61,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,6,225,0,12,237
Glamorgan,HW Podmore,43205dad,6,0,0,0,0,0.0,"[2, 6, 11, 14]",4.0,24,4,0,46,7,1,0,0,0,0,2,11.5,0,0,0,0,0,0,0,0,0
Glamorgan,WT Root,72898514,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Glamorgan,DA Douthwaite,03df7a25,8,0,0,0,0,0.0,"[5, 10, 16, 19]",4.0,24,5,0,41,7,0,0,0,0,0,1,10.25,0,0,0,0,0,0,3,0,3
Glamorgan,P Sisodiya,dd9de7ad,9,0,0,0,0,0.0,"[4, 8, 13, 15]",4.0,24,6,0,34,4,1,2,0,0,0,0,8.5,0,0,0,0,0,0,56,0,56
Glamorgan,P Hatzoglou,6f95e5fa,10,0,0,0,0,0.0,"[7, 9, 12, 17]",4.0,24,7,0,28,2,1,2,0,1,0,0,7.0,0,0,0,0,0,0,67,0,67
Glamorgan,JP McIlroy,80e44dc5,11,0,0,0,0,0.0,"[1, 3, 18, 20]",4.0,24,6,0,45,5,2,1,0,0,0,1,11.25,1,0,0,0,0,0,27,8,35
Middlesex,SS Eskinazi,75cbed9b,1,59,33,12,0,178.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,121,0,0,121
Middlesex,JB Cracknell,dd6e32da,2,77,42,10,3,183.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,153,0,0,153
Middlesex,MDE Holden,d34a2268,3,11,6,0,1,183.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17
Middlesex,PJ Malan,f32d890a,4,11,11,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,15,0,0,15
Middlesex,LBK Hollman,bdc0670a,5,9,12,0,0,75.0,"[11, 14]",2.0,12,3,0,18,3,0,0,0,0,0,0,9.0,0,0,0,0,0,9,3,0,12
Middlesex,RF Higgins,ad212f96,6,19,10,2,1,190.0,"[8, 12, 16, 19]",4.0,24,1,0,62,7,3,0,0,0,0,1,15.5,0,0,0,0,6,39,-5,0,34
Middlesex,JLB Davies,76dc16d4,7,4,6,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,4
Middlesex,MK Andersson,d26e0405,8,0,0,0,0,0.0,"[3, 5, 15, 17]",4.0,24,9,0,38,4,2,1,0,0,0,0,9.5,2,0,0,0,0,0,34,16,50
Middlesex,N Fernandes,01561e94,9,0,0,0,0,0.0,"[10, 13]",2.0,12,1,0,26,2,2,0,0,0,0,0,13.0,0,0,0,0,0,0,-5,0,-5
Middlesex,TG Helm,74a274cc,10,0,0,0,0,0.0,"[1, 6, 18, 20]",4.0,24,5,0,69,6,6,0,0,0,0,1,17.25,1,0,0,0,0,0,-1,8,7
Middlesex,BC Cullen,39180894,11,0,0,0,0,0.0,"[2, 4, 7, 9]",4.0,24,7,0,23,2,0,2,0,0,0,0,5.75,0,0,0,0,0,0,61,0,61
