Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Goa,Ishaan Gadekar,e3751ee2,1,13,11,1,1,118.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,23,0,0,23
Goa,Aditya Kaushik,9a2d95ac,2,9,11,1,0,81.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,0,0,13
Goa,Eknath Kerkar,84085032,3,8,19,0,0,42.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,2,0,0,2
Goa,Shubham Ranjane,6c7a68d0,4,32,32,2,1,100.0,"[10, 14]",2.0,12,4,0,19,2,1,1,0,0,0,0,9.5,2,0,0,0,0,50,29,16,95
Goa,SS Prabhudessai,9385de2e,5,9,9,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,13,0,16,29
Goa,Darshan Misal,ce2b42ae,6,11,12,1,0,91.67,"[4, 6, 8, 12]",4.0,24,13,0,15,1,0,0,0,0,0,1,3.75,0,0,0,0,0,15,19,0,34
Goa,Deepraj Gaonkar,d3c1f849,7,3,6,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,3,0,8,11
Goa,Amit Yadav,907cb4c1,8,1,3,0,0,33.33,"[1, 3, 5, 16]",4.0,24,17,1,12,2,0,1,0,0,0,0,3.0,0,0,0,0,0,1,60,0,61
Goa,SB Wagh,dddca1d6,9,12,14,1,0,85.71,"[2, 18, 20]",2.833,17,2,0,27,3,1,1,0,0,0,0,9.53,1,0,0,0,0,16,27,8,51
Goa,Lakshay Garg,4af886ed,10,3,3,0,0,100.0,"[7, 9, 19]",3.0,18,7,0,11,0,0,2,0,0,0,0,3.67,0,0,0,0,0,3,63,0,66
Goa,Amulya Pandrekar,47ccd2bb,11,0,0,0,0,0.0,"[11, 13, 15, 17]",4.0,24,8,0,20,1,0,1,0,0,0,0,5.0,0,0,0,0,0,0,37,0,37
Odisha,Rajesh Dhuper,0861a8d6,1,8,12,0,1,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,0,0,-2,12,0,32,44
Odisha,Anshuman Rath,552b228c,2,29,37,2,0,78.38,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,41,0,0,41
Odisha,Subhransu Senapati,0edcb652,3,3,15,0,0,20.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-3,0,0,-3
Odisha,Govinda Poddar,145c2a1f,4,24,19,3,0,126.32,[2],1.0,6,4,0,4,0,0,0,0,0,0,0,4.0,0,0,0,0,0,36,4,0,40
Odisha,Abhishek Yadav,bca46fdb,5,18,12,2,1,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,32,0,0,32
Odisha,AS Raut,c69a7b5c,6,12,16,1,0,75.0,"[7, 9, 11]",3.0,18,7,0,20,2,0,0,0,0,0,1,6.67,0,0,0,0,0,16,9,0,25
Odisha,Sarbeswar Mohanty,bc0c1f0d,7,3,4,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,3
Odisha,Bikash K Rout,25284a3c,8,6,4,1,0,150.0,"[10, 12, 14, 16]",4.0,24,9,0,27,2,1,3,1,2,0,1,6.75,0,0,0,0,0,10,114,0,124
Odisha,Debabrata Pradhan,347fb4e1,9,0,0,0,0,0.0,"[1, 5, 18, 20]",4.0,24,10,0,19,1,0,0,0,0,0,1,4.75,0,0,0,0,0,0,16,0,16
Odisha,Ashish Rai,d14a9789,10,0,0,0,0,0.0,"[3, 6, 15, 19]",4.0,24,13,0,20,1,1,2,1,0,0,0,5.0,0,0,0,0,0,0,75,0,75
Odisha,Jayanta Behera,f9daec85,11,0,0,0,0,0.0,"[4, 8, 13, 17]",4.0,24,13,0,14,1,0,3,1,0,0,0,3.5,0,0,0,0,0,0,106,0,106
