player_id,cricinfo_id,matches,strike rate in all matches combined,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp,age,batting,bowling,all_rounder
9061a703,928067.0,0.14465408805031446,0.0,0.010274256359267545,0.009074410163339382,0.003444316877152698,0.12571428571428572,0.01586946803755029,0.14979386165826844,0.1,0.15628901373283396,0.1504074074074074,0.14800759013282733,0.15325515568135867,0.5714285714285714,0.0,0.0,0.07936507936507936,0.0,0.0,0.02,0.2453827751196172,0.18867924528301888,False,True,False
7f87204d,467420.0,0.0041928721174004195,0.1,0.0007457121551081283,0.0,0.0,0.022857142857142857,0.0015645954403218597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.06857894736842104,0.33962264150943394,True,True,False
e957b38f,417381.0,0.04612159329140461,0.21094,0.012014251387853178,0.010889292196007259,0.004592422502870264,0.2057142857142857,0.012852033974072419,0.028401282638570773,0.0,0.03191323345817728,0.17016666666666666,0.036053130929791274,0.034573392640517585,0.2857142857142857,0.0,0.0,0.03968253968253968,0.0,0.0,0.0,0.23423923444976075,0.3018867924528302,False,False,True
bd0a4a7d,364343.0,0.129979035639413,0.08773500000000001,0.005799983428618776,0.004537205081669691,0.002296211251435132,0.12571428571428572,0.010728654447921324,0.12230874942739349,0.05,0.13654806491885144,0.15238888888888888,0.15180265654648956,0.13121714516781235,0.5714285714285714,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.2542631578947368,0.3584905660377358,False,True,False
243431b5,24605.0,0.2955974842767296,0.19312333333333334,0.22164222387936036,0.18874773139745915,0.1320321469575201,0.7085714285714285,0.22787215020116228,0.11177278973889143,0.05,0.11891385767790262,0.14438888888888887,0.15939278937381404,0.1263647391831783,0.5714285714285714,0.058823529411764705,0.07692307692307693,0.23412698412698413,0.0,0.05555555555555555,0.02,0.2954736842105263,0.490566037735849,False,False,True
6e161a33,303437.0,0.016771488469601678,0.0,0.009611401110282542,0.011796733212341197,0.0057405281285878304,0.34285714285714286,0.009946356727760394,0.0004580852038479157,0.0,0.0008583021223470662,0.0,0.0018975332068311196,0.0007076425394257986,0.14285714285714285,0.0,0.009615384615384616,0.011904761904761904,0.0,0.0,0.0,0.1749090909090909,0.3773584905660377,True,False,False
91f0792f,24616.0,0.010482180293501049,0.14885,0.00911425967354379,0.012704174228675136,0.001148105625717566,0.25142857142857145,0.011063924899418865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0.05555555555555555,0.0,0.19457894736842107,0.4150943396226415,False,True,False
1e25b5bf,919493.0,0.014675052410901468,0.0,0.004391416024525644,0.0027223230490018148,0.0,0.09714285714285714,0.00659365221278498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.013157894736842105,0.05555555555555555,0.0,0.09150717703349281,0.22641509433962265,True,False,False
ab859427,232724.0,0.0,0.14706666666666668,0.0012428535918468805,0.0009074410163339383,0.001148105625717566,0.08571428571428572,0.001899865891819401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14832535885167464,0.4150943396226415,True,False,False
f6c2659d,401540.0,0.1928721174004193,0.15858,0.08186262324964787,0.05989110707803993,0.03214695752009185,0.2742857142857143,0.10046937863209657,0.13811268896014658,0.15000000000000002,0.15730337078651685,0.15155555555555553,0.17457305502846301,0.15578245046502223,0.5714285714285714,0.0,0.0,0.08333333333333333,0.0,0.16666666666666666,0.1,0.2830143540669856,0.32075471698113206,False,False,True
5f5ca1a7,260036.0,0.05870020964360587,0.158115,0.02195708012262822,0.011796733212341197,0.01951779563719862,0.32,0.0232454179704962,0.06962895098488318,0.05,0.049937578027465665,0.13018518518518518,0.05313092979127135,0.060048524059846335,0.42857142857142855,0.0,0.009615384615384616,0.027777777777777776,0.0,0.05555555555555555,0.0,0.3143014354066985,0.3962264150943396,False,False,True
6b64e7a3,1005369.0,0.006289308176100629,0.03333333333333333,8.285690612312537e-05,0.0,0.0,0.005714285714285714,0.0005587840858292356,0.009619789280806229,0.0,0.00686641697877653,0.10185185185185185,0.017077798861480076,0.009704811969268095,0.5714285714285714,0.0,0.0,0.003968253968253968,0.0,0.0,0.0,0.3851674641148325,0.2641509433962264,False,True,False
ec02b798,24611.0,0.18867924528301888,0.17641666666666667,0.17789377744635015,0.1996370235934664,0.05970149253731343,0.7257142857142858,0.1999329459097005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.10576923076923078,0.16269841269841268,0.0,0.1111111111111111,0.06,0.23739712918660288,0.4716981132075471,True,False,False
70456281,718553.0,0.012578616352201259,0.0,0.0007457121551081283,0.0018148820326678765,0.0,0.05142857142857143,0.0005587840858292356,0.009848831882730188,0.05,0.008739076154806492,0.1713888888888889,0.011385199240986717,0.008289526890416498,0.2857142857142857,0.0,0.0,0.007936507936507936,0.0,0.0,0.02,0.20095693779904306,0.2830188679245283,False,True,False
d3851cd8,40082.0,0.1530398322851153,0.13233166666666668,0.02452564421244511,0.013611615245009074,0.013777267508610792,0.24,0.03207420652659812,0.17773705909299128,0.2,0.129603620474407,0.11624074074074074,0.2125237191650854,0.16245450869389405,0.5714285714285714,0.0,0.0,0.07936507936507936,0.0,0.0,0.1,0.35095215311004785,0.4716981132075471,False,True,False
e3eb9e46,350629.0,0.2180293501048218,0.1759966666666667,0.18286519181373767,0.16606170598911071,0.08036739380022963,0.46285714285714286,0.1982565936522128,0.02656894182317911,0.05,0.024500624219725344,0.0,0.030360531309297913,0.029013344116457743,0.42857142857142855,0.0,0.11538461538461539,0.21825396825396826,0.0,0.0,0.02,0.2424688995215311,0.32075471698113206,False,False,True
3979b5e0,928057.0,0.14046121593291405,0.16361166666666668,0.10721683652332423,0.11161524500907441,0.03329506314580941,0.5371428571428571,0.11510952168082253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.19047619047619047,0.10526315789473684,0.05555555555555555,0.08,0.21320574162679423,0.24528301886792453,True,False,False
31fbf891,55608.0,0.11740041928721175,0.161795,0.10473112933963047,0.11252268602540834,0.04822043628013777,0.5314285714285715,0.12438533750558785,0.004351809436555199,0.0,0.006944444444444445,0.0,0.0018975332068311196,0.005458956732713303,0.14285714285714285,0.0,0.07692307692307693,0.09523809523809523,0.0,0.0,0.0,0.22999999999999998,0.490566037735849,True,False,False
f32dbc84,55354.0,0.050314465408805034,0.1550966666666667,0.04076559781257768,0.050816696914700546,0.014925373134328358,0.38285714285714284,0.04693786320965579,0.014658726523133303,0.0,0.022081772784019977,0.16962962962962963,0.017077798861480076,0.020622725434694702,0.42857142857142855,0.0,0.038461538461538464,0.01984126984126984,0.0,0.0,0.02,0.26086602870813397,0.43396226415094336,True,False,False
4a8a2e3b,28081.0,0.7295597484276729,0.22229500000000002,0.5514127102493993,0.42105263157894735,0.3409873708381171,0.48,0.5478319177469826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.8015873015873015,1.0,1.0,1.0,0.2253157894736842,0.5283018867924527,True,False,False
dbfb8218,392945.0,0.031446540880503145,0.0,0.010108542547021294,0.0054446460980036296,0.0057405281285878304,0.16,0.014304872597228431,0.026110856619331196,0.0,0.030430711610486893,0.15442592592592594,0.022770398481973434,0.029417711281843912,0.42857142857142855,0.0,0.0,0.011904761904761904,0.0,0.0,0.02,0.22427751196172246,0.4150943396226415,False,True,False
93b4fc78,290630.0,0.5178197064989518,0.18259333333333333,0.461347253293562,0.41197822141560797,0.20551090700344432,0.7371428571428571,0.4992177022798391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.31730769230769235,0.47619047619047616,0.0,0.5,0.2,0.2272488038277512,0.3773584905660377,True,False,False
9f0270e0,55346.0,0.05450733752620545,0.09169500000000001,0.005219985085756898,0.0018148820326678765,0.0,0.09714285714285714,0.010281627179257935,0.04535043518094366,0.05,0.049937578027465665,0.13805555555555554,0.05692599620493359,0.054589567327133035,0.42857142857142855,0.0,0.0,0.023809523809523808,0.0,0.0,0.02,0.2415454545454545,0.43396226415094336,False,True,False
d2babdd5,55343.0,0.11530398322851154,0.2107216666666667,0.07987405750269286,0.058983666061705985,0.06888633754305397,0.30857142857142855,0.07208314707197139,0.02542372881355932,0.0,0.04525593008739076,0.0,0.03415559772296015,0.034573392640517585,0.42857142857142855,0.0,0.028846153846153848,0.09523809523809523,0.0,0.05555555555555555,0.02,0.24205741626794258,0.45283018867924524,False,False,True
5fef85ee,235516.0,0.039832285115303984,0.0,0.021874223216505097,0.01542649727767695,0.016073478760045924,0.30857142857142855,0.02481001341081806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.06746031746031746,0.06578947368421052,0.05555555555555555,0.02,0.1870765550239234,0.3773584905660377,True,False,False
70d205c9,33141.0,0.49685534591194974,0.18759333333333333,0.41362167536664185,0.367513611615245,0.22847301951779564,0.5714285714285714,0.43752793920429145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.25961538461538464,0.3134920634920635,0.02631578947368421,0.38888888888888884,0.14,0.21414832535885164,0.45283018867924524,True,False,False
c3a96caf,398506.0,0.339622641509434,0.18550333333333335,0.24169359516115668,0.2713248638838475,0.08725602755453502,0.5657142857142857,0.24932945909700494,0.009390746678882272,0.0,0.015371410736579275,0.0,0.007590132827324478,0.01486049332794177,0.14285714285714285,0.0,0.15384615384615385,0.21428571428571427,0.0,0.0,0.08,0.1912631578947368,0.33962264150943394,False,False,True
a945bb28,232444.0,0.012578616352201259,0.0,0.0,0.0,0.0,0.0,0.00022351363433169424,0.010535959688502062,0.0,0.017009987515605493,0.1849814814814815,0.009487666034155597,0.01334411645774363,0.2857142857142857,0.0,0.0,0.003968253968253968,0.0,0.05555555555555555,0.0,0.15516267942583728,0.43396226415094336,False,True,False
462411b3,625383.0,0.43605870020964366,0.0,0.006462838677603779,0.0054446460980036296,0.001148105625717566,0.09142857142857143,0.01050514081358963,0.48350893266147504,0.8500000000000001,0.44147940074906367,0.13133333333333333,0.50853889943074,0.48079255964415685,0.7142857142857142,0.0,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.2730574162679426,0.3018867924528302,False,True,False
4a36c370,453289.0,0.023060796645702306,0.13310166666666667,0.005137128179633773,0.003629764065335753,0.003444316877152698,0.16,0.006817165847116675,0.020613834173156206,0.0,0.026997503121098627,0.1632037037037037,0.022770398481973434,0.024160938131823694,0.5714285714285714,0.0,0.0,0.007936507936507936,0.0,0.0,0.0,0.24481818181818182,0.33962264150943394,False,False,True
26a85969,290727.0,0.14255765199161424,0.19645,0.05170270942083023,0.05172413793103448,0.022962112514351322,0.3485714285714286,0.056101922217255254,0.10490151168117269,0.1,0.12991573033707865,0.15212962962962961,0.11385199240986718,0.12545491306105944,0.42857142857142855,0.0,0.009615384615384616,0.06349206349206349,0.0,0.2777777777777778,0.02,0.265578947368421,0.3773584905660377,False,False,True
26f12506,333001.0,0.025157232704402517,0.11306000000000001,0.009362830391913166,0.007259528130671506,0.002296211251435132,0.18285714285714286,0.013410818059901655,0.011452130096197893,0.0,0.013264669163545567,0.0,0.009487666034155597,0.013950667205822886,0.2857142857142857,0.0,0.0,0.007936507936507936,0.0,0.0,0.04,0.16930143540669856,0.3584905660377358,False,False,True
ec4dada1,55872.0,0.07127882599580714,0.23544333333333334,0.049962714392244596,0.043557168784029036,0.03214695752009185,0.38857142857142857,0.04693786320965579,0.0018323408153916628,0.0,0.003745318352059925,0.0,0.0,0.003133845531742822,0.0,0.0,0.009615384615384616,0.05952380952380952,0.0,0.05555555555555555,0.04,0.19125837320574163,0.4716981132075471,True,False,False
99d63244,290716.0,0.2704402515723271,0.19065833333333335,0.16645952440135886,0.16515426497277677,0.0746268656716418,0.48,0.1771345552078677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10576923076923078,0.16269841269841268,0.11842105263157894,0.05555555555555555,0.14,0.17154066985645933,0.4716981132075471,False,False,True
2e171977,554691.0,0.5010482180293501,0.20715500000000003,0.22039937028751347,0.16787658802177857,0.13432835820895522,0.4,0.22496647295485026,0.40448923499770956,0.25,0.45185705368289636,0.1401851851851852,0.3927893738140418,0.48503841488071164,0.5714285714285714,0.0,0.057692307692307696,0.4325396825396825,0.0,0.2777777777777778,0.12,0.29362200956937795,0.3018867924528302,False,False,True
b17e2f24,422108.0,0.43605870020964366,0.0,0.5925097356864695,0.5517241379310345,0.3421354764638347,0.7542857142857143,0.5823647742512293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3529411764705882,0.6346153846153847,0.41666666666666663,0.13157894736842105,0.16666666666666666,0.1,0.33677990430622007,0.32075471698113206,True,False,False
26d041c4,299572.0,0.31027253668763105,0.18949000000000002,0.25205070842654737,0.1969147005444646,0.18140068886337543,0.76,0.24787662047384892,0.17407237746220797,0.15000000000000002,0.19670724094881398,0.14364814814814814,0.19734345351043645,0.21006874241811563,0.7142857142857142,0.058823529411764705,0.16346153846153846,0.25396825396825395,0.0,0.1111111111111111,0.12,0.34359808612440185,0.43396226415094336,False,False,True
57ee1fde,430246.0,0.5576519916142557,0.0,0.003977131493910017,0.0,0.0,0.045714285714285714,0.012628520339740724,0.4734310581768209,0.35000000000000003,0.6051029962546817,0.14903703703703702,0.6091081593927894,0.590376061463809,0.8571428571428571,0.0,0.0,0.21428571428571427,0.0,0.1111111111111111,0.1,0.2391961722488038,0.3584905660377358,False,True,False
1e66c162,390484.0,0.32494758909853255,0.0,0.03968845803297705,0.03176043557168784,0.027554535017221583,0.3314285714285714,0.0386678587393831,0.27645442052221714,0.35000000000000003,0.3562734082397004,0.15818518518518518,0.3377609108159393,0.3315810756166599,0.7142857142857142,0.0,0.009615384615384616,0.1468253968253968,0.0,0.5,0.1,0.2533588516746411,0.33962264150943394,False,True,False
d2a989fc,277955.0,0.2767295597484277,0.0,0.014334244759300688,0.014519056261343012,0.003444316877152698,0.16,0.019557443004023244,0.27141548327989007,0.45,0.2836298377028714,0.1547962962962963,0.25616698292220114,0.27315002021835827,0.5714285714285714,0.0,0.0,0.12301587301587301,0.0,0.3333333333333333,0.02,0.22905741626794257,0.3962264150943396,False,True,False
d8b2f218,537126.0,0.07127882599580714,0.0,0.006462838677603779,0.007259528130671506,0.001148105625717566,0.10857142857142857,0.007599463567277604,0.06779661016949153,0.0,0.08216292134831461,0.16674074074074072,0.06261859582542695,0.07339264051758997,0.5714285714285714,0.0,0.0,0.027777777777777776,0.0,0.05555555555555555,0.02,0.215311004784689,0.32075471698113206,False,True,False
a1d3540a,333000.0,0.033542976939203356,0.23805833333333337,0.02593421161653824,0.017241379310344827,0.024110218140068886,0.5257142857142857,0.026598122485471616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.015873015873015872,0.0,0.0,0.0,0.19560765550239234,0.3584905660377358,True,False,False
5bbabe59,425639.0,0.10901467505241091,0.0,0.0019057088408318834,0.0009074410163339383,0.0,0.03428571428571429,0.005476084041126509,0.11772789738891434,0.15000000000000002,0.10838014981273408,0.1429074074074074,0.10815939278937381,0.11433481601293974,0.42857142857142855,0.0,0.0,0.027777777777777776,0.0,0.1111111111111111,0.04,0.2363492822966507,0.3584905660377358,False,True,False
0fdabe05,55787.0,0.04612159329140461,0.155085,0.036954180130913915,0.038112522686025406,0.012629161882893227,0.33714285714285713,0.04917299955297273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.03968253968253968,0.0,0.05555555555555555,0.0,0.19513397129186605,0.490566037735849,True,False,False
f55c526f,235524.0,0.01886792452830189,0.13833333333333334,0.007125693926588781,0.004537205081669691,0.004592422502870264,0.13142857142857142,0.009722843093428699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761904,0.0,0.0,0.0,0.10143540669856459,0.3962264150943396,True,False,False
