teamname,match_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Japan,1383100,0.3999999999999999,0.75,0.7857142857142857,0.5,0.0,0.272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,16
Japan,1383097,0.0,0.375,0.3571428571428571,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,0,10
Japan,1166890,0.19999999999999996,0.6875,1.0,0.5,0.0,0.196425,0.5,0.5,0.3571428571428571,0.0,0.5789473684210527,1.0,0.3333333333333333,0.5,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0,15,36,0,51
Japan,1166887,0.3999999999999999,0.75,0.5714285714285714,0.5,0.0,0.375,0.75,0.75,0.7142857142857142,0.0,0.42105263157894735,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.48454545454545456,0.0,0.0,0.0,0.0,0,16,14,0,30
Japan,1166886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6052631578947368,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.3333333333333333,0.5227272727272727,1.0,0.0,0.0,0.0,0,0,68,8,76
Japan,1166884,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8636363636363636,0.0,0.0,0.0,0.0,0,-2,8,0,6
Japan,1166881,0.19999999999999996,0.25,0.07142857142857142,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.47368421052631576,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.4090909090909091,0.0,0.0,0.0,0.0,0,8,20,0,28
Japan,1159091,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.6428571428571428,0.0,0.39473684210526316,0.5,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.4545454545454546,1.0,0.0,0.0,0.0,0,0,13,8,21
Japan,1159089,0.3999999999999999,1.0,0.3571428571428571,1.0,0.0,0.8,0.70825,0.7083333333333333,0.7857142857142857,0.0,0.18421052631578946,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22454545454545458,0.0,0.0,0.0,0.0,0,24,75,0,99
