match_id,season,match_name,home_team,away_team,venue,bowling_team,batting_team,batting_innings,fullName,batting_position,runs,balls,fours,sixes,strike_rate,Batting_FP
1254075,2021,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",KKR,RR,2,Shivam Dube,4,22,18,2,1,122.22,26
1254075,2021,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",KKR,RR,2,Rahul Tewatia,5,5,8,0,0,62.5,5
1254075,2021,RR v KKR,RR,KKR,"Wankhede Stadium, Mumbai",KKR,RR,2,David Miller,6,24,23,3,0,104.34,27
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Quinton de Kock,1,3,5,0,0,60.0,3
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Rohit Sharma,2,63,52,5,2,121.15,80
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Ishan Kishan,3,6,17,0,0,35.29,0
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Suryakumar Yadav,4,33,27,3,1,122.22,42
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Kieron Pollard,5,16,12,0,1,133.33,20
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Hardik Pandya,6,1,4,0,0,25.0,1
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Krunal Pandya,7,3,3,0,0,100.0,3
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,MI,1,Jayant Yadav,8,0,0,0,0,0.0,0
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,PBKS,2,KL Rahul,1,60,52,3,3,115.38,77
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,PBKS,2,Mayank Agarwal,2,25,20,4,1,125.0,31
1254074,2021,PBKS v MI,PBKS,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,PBKS,2,Chris Gayle,3,43,35,5,2,122.85,56
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Jos Buttler,1,8,8,2,0,100.0,10
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Manan Vohra,2,7,9,1,0,77.77,8
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Sanju Samson,3,21,18,2,1,116.66,25
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,David Miller,4,0,2,0,0,0.0,-2
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Shivam Dube,5,46,32,5,2,143.75,61
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Riyan Parag,6,25,16,4,0,156.25,33
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Rahul Tewatia,7,40,23,4,2,173.91,58
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Chris Morris,8,10,7,0,1,142.85,12
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Shreyas Gopal,9,7,4,0,1,175.0,9
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Chetan Sakariya,10,0,1,0,0,0.0,0
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RCB,RR,1,Mustafizur Rahman,11,0,0,0,0,0.0,0
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RR,RCB,2,Virat Kohli,1,72,47,6,3,153.19,96
1254073,2021,RCB v RR,RCB,RR,"Wankhede Stadium, Mumbai",RR,RCB,2,Devdutt Padikkal,2,101,52,11,6,194.23,146
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",KKR,CSK,1,Ruturaj Gaikwad,1,64,42,6,4,152.38,90
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",KKR,CSK,1,Faf du Plessis,2,95,60,9,4,158.33,124
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",KKR,CSK,1,Moeen Ali,3,25,12,2,2,208.33,37
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",KKR,CSK,1,MS Dhoni,4,17,8,2,1,212.5,21
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",KKR,CSK,1,Ravindra Jadeja,5,6,1,0,1,600.0,8
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Nitish Rana,1,9,12,2,0,75.0,11
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Shubman Gill,2,0,1,0,0,0.0,-2
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Rahul Tripathi,3,8,9,1,0,88.88,9
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Eoin Morgan,4,7,7,1,0,100.0,8
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Sunil Narine,5,4,3,1,0,133.33,5
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Dinesh Karthik,6,40,24,4,2,166.66,56
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Andre Russell,7,54,22,3,6,245.45,83
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Pat Cummins,8,66,34,4,6,194.11,96
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Kamlesh Nagarkoti,9,0,2,0,0,0.0,0
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Varun Chakravarthy,10,0,1,0,0,0.0,0
1254072,2021,KKR v CSK,KKR,CSK,"Wankhede Stadium, Mumbai",CSK,KKR,2,Prasidh Krishna,11,0,1,0,0,0.0,0
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,KL Rahul,1,4,6,0,0,66.66,4
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Mayank Agarwal,2,22,25,2,0,88.0,24
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Chris Gayle,3,15,17,2,0,88.23,17
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Nicholas Pooran,4,0,0,0,0,0.0,-2
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Deepak Hooda,5,13,11,2,0,118.18,15
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Moises Henriques,6,14,17,0,0,82.35,14
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,M Shahrukh Khan,7,22,17,0,2,129.41,26
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Fabian Allen,8,6,11,0,0,54.54,2
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Murugan Ashwin,9,9,10,1,0,90.0,10
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Mohammed Shami,10,3,3,0,0,100.0,3
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,PBKS,1,Arshdeep Singh,11,1,2,0,0,50.0,1
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,SRH,2,David Warner,1,37,37,3,1,100.0,46
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,SRH,2,Jonny Bairstow,2,63,56,3,3,112.5,80
1254071,2021,PBKS v SRH,PBKS,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",PBKS,SRH,2,Kane Williamson,3,16,19,0,0,84.21,16
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Rohit Sharma,1,44,30,3,3,146.66,59
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Quinton de Kock,2,2,4,0,0,50.0,2
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Suryakumar Yadav,3,24,15,4,0,160.0,32
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Ishan Kishan,4,26,28,1,1,92.85,29
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Hardik Pandya,5,0,1,0,0,0.0,-2
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Krunal Pandya,6,1,5,0,0,20.0,1
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Kieron Pollard,7,2,5,0,0,40.0,2
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Jayant Yadav,8,23,22,1,0,104.54,24
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Rahul Chahar,9,6,6,1,0,100.0,7
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Jasprit Bumrah,10,3,3,0,0,100.0,3
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",DC,MI,1,Trent Boult,11,1,1,0,0,100.0,1
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Prithvi Shaw,1,7,5,1,0,140.0,8
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Shikhar Dhawan,2,45,42,5,1,107.14,56
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Steven Smith,3,33,29,4,0,113.79,41
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Lalit Yadav,4,22,25,1,0,88.0,23
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Rishabh Pant,5,7,8,1,0,87.5,8
1254070,2021,DC v MI,DC,MI,"MA Chidambaram Stadium, Chepauk, Chennai",MI,DC,2,Shimron Hetmyer,6,14,9,2,0,155.55,16
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Ruturaj Gaikwad,1,10,13,1,0,76.92,11
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Faf du Plessis,2,33,17,4,2,194.11,51
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Moeen Ali,3,26,20,1,2,130.0,31
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Suresh Raina,4,18,15,1,1,120.0,21
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Ambati Rayudu,5,27,17,0,3,158.82,37
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Ravindra Jadeja,6,8,7,1,0,114.28,9
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,MS Dhoni,7,18,17,2,0,105.88,20
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Sam Curran,8,13,6,0,1,216.66,15
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Dwayne Bravo,9,20,8,2,1,250.0,24
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Shardul Thakur,10,1,1,0,0,100.0,1
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",RR,CSK,1,Deepak Chahar,11,0,0,0,0,0.0,0
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Jos Buttler,1,49,35,5,2,140.0,64
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Manan Vohra,2,14,11,1,1,127.27,17
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Sanju Samson,3,1,5,0,0,20.0,1
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Shivam Dube,4,17,20,2,0,85.0,19
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,David Miller,5,2,5,0,0,40.0,2
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Riyan Parag,6,3,7,0,0,42.85,3
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Rahul Tewatia,7,20,15,0,2,133.33,26
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Chris Morris,8,0,2,0,0,0.0,0
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Jaydev Unadkat,9,24,17,2,1,141.17,30
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Chetan Sakariya,10,0,0,0,0,0.0,0
1254069,2021,CSK v RR,CSK,RR,"Wankhede Stadium, Mumbai",CSK,RR,2,Mustafizur Rahman,11,0,4,0,0,0.0,0
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,KL Rahul,1,61,51,7,2,119.6,80
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,Mayank Agarwal,2,69,36,7,4,191.66,98
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,Chris Gayle,3,11,9,0,1,122.22,13
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,Deepak Hooda,4,22,13,0,2,169.23,30
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,Nicholas Pooran,5,9,8,1,0,112.5,10
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",DC,PBKS,1,M Shahrukh Khan,6,15,5,2,1,300.0,19
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Prithvi Shaw,1,32,17,3,2,188.23,49
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Shikhar Dhawan,2,92,49,13,2,187.75,123
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Steven Smith,3,9,12,0,0,75.0,9
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Rishabh Pant,4,15,16,0,1,93.75,17
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Marcus Stoinis,5,27,13,3,1,207.69,38
1254068,2021,DC v PBKS,DC,PBKS,"Wankhede Stadium, Mumbai",PBKS,DC,2,Lalit Yadav,6,12,6,2,0,200.0,14
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,Virat Kohli,1,5,6,1,0,83.33,6
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,Devdutt Padikkal,2,25,28,2,0,89.28,27
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,Rajat Patidar,3,1,2,0,0,50.0,1
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,Glenn Maxwell,4,78,49,9,3,159.18,105
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,AB de Villiers,5,76,34,9,3,223.52,105
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",KKR,RCB,1,Kyle Jamieson,6,11,4,1,1,275.0,14
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Nitish Rana,1,18,11,2,1,163.63,26
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Shubman Gill,2,21,9,2,2,233.33,27
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Rahul Tripathi,3,25,20,5,0,125.0,30
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Eoin Morgan,4,29,23,1,2,126.08,34
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Dinesh Karthik,5,2,5,0,0,40.0,2
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Shakib Al Hasan,6,26,25,1,1,104.0,29
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Andre Russell,7,31,20,3,2,155.0,46
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Pat Cummins,8,6,2,0,1,300.0,8
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Harbhajan Singh,9,2,2,0,0,100.0,2
1254067,2021,RCB v KKR,RCB,KKR,"MA Chidambaram Stadium, Chepauk, Chennai",RCB,KKR,2,Varun Chakravarthy,10,2,3,0,0,66.66,2
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Quinton de Kock,1,40,39,5,0,102.56,49
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Rohit Sharma,2,32,25,2,2,128.0,42
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Suryakumar Yadav,3,10,6,1,1,166.66,13
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Ishan Kishan,4,12,21,0,0,57.14,8
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Kieron Pollard,5,35,22,1,3,159.09,50
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Hardik Pandya,6,7,5,1,0,140.0,8
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,MI,1,Krunal Pandya,7,3,3,0,0,100.0,3
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,David Warner,1,36,34,2,2,105.88,46
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Jonny Bairstow,2,43,22,3,4,195.45,64
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Manish Pandey,3,2,7,0,0,28.57,2
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Virat Singh,4,11,12,1,0,91.66,12
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Vijay Shankar,5,28,25,0,2,112.0,32
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Abhishek Sharma,6,2,4,0,0,50.0,2
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Abdul Samad,7,7,8,1,0,87.5,8
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Rashid Khan,8,0,1,0,0,0.0,0
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Bhuvneshwar Kumar,9,1,2,0,0,50.0,1
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Mujeeb Ur Rahman,10,1,1,0,0,100.0,1
1254066,2021,MI v SRH,MI,SRH,"MA Chidambaram Stadium, Chepauk, Chennai",MI,SRH,2,Khaleel Ahmed,11,1,2,0,0,50.0,1
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,KL Rahul,1,5,7,1,0,71.42,6
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Mayank Agarwal,2,0,2,0,0,0.0,-2
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Chris Gayle,3,10,10,2,0,100.0,12
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Deepak Hooda,4,10,15,1,0,66.66,9
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Nicholas Pooran,5,0,2,0,0,0.0,-2
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,M Shahrukh Khan,6,47,36,4,2,130.55,61
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Jhye Richardson,7,15,22,2,0,68.18,15
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Murugan Ashwin,8,6,14,0,0,42.85,0
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Mohammed Shami,9,9,12,0,0,75.0,9
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",CSK,PBKS,1,Riley Meredith,10,0,0,0,0,0.0,0
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Ruturaj Gaikwad,1,5,16,0,0,31.25,-1
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Faf du Plessis,2,36,33,3,1,109.09,45
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Moeen Ali,3,46,31,7,1,148.38,61
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Suresh Raina,4,8,9,1,0,88.88,9
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Ambati Rayudu,5,0,1,0,0,0.0,-2
1254065,2021,PBKS v CSK,PBKS,CSK,"Wankhede Stadium, Mumbai",PBKS,CSK,2,Sam Curran,6,5,4,1,0,125.0,6
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Prithvi Shaw,1,2,5,0,0,40.0,2
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Shikhar Dhawan,2,9,11,1,0,81.81,10
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Ajinkya Rahane,3,8,8,1,0,100.0,9
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Rishabh Pant,4,51,32,9,0,159.37,72
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Marcus Stoinis,5,0,5,0,0,0.0,-2
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Lalit Yadav,6,20,24,3,0,83.33,23
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Tom Curran,7,21,16,2,0,131.25,25
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Chris Woakes,8,15,11,2,0,136.36,19
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Ravichandran Ashwin,9,7,4,1,0,175.0,8
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",RR,DC,1,Kagiso Rabada,10,9,4,1,0,225.0,10
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Jos Buttler,1,2,7,0,0,28.57,2
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Manan Vohra,2,9,11,2,0,81.81,11
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Sanju Samson,3,4,3,1,0,133.33,5
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Shivam Dube,4,2,7,0,0,28.57,2
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,David Miller,5,62,43,7,2,144.18,83
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Riyan Parag,6,2,5,0,0,40.0,2
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Rahul Tewatia,7,19,17,2,0,111.76,21
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Chris Morris,8,36,18,0,4,200.0,54
1254064,2021,RR v DC,RR,DC,"Wankhede Stadium, Mumbai",DC,RR,2,Jaydev Unadkat,9,11,7,0,1,157.14,13
1254063,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,RCB,1,Virat Kohli,1,33,29,4,0,113.79,41
1254063,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,RCB,1,Devdutt Padikkal,2,11,13,2,0,84.61,13
1254063,2021,SRH v RCB,SRH,RCB,"MA Chidambaram Stadium, Chepauk, Chennai",SRH,RCB,1,Shahbaz Ahmed,3,14,10,0,1,140.0,18
