match_id,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1254106,0.0,31.6044979095459,68.88223266601562,25.15449905395508,0.0,16.60531997680664
1254107,0.0,32.50449752807617,68.30180358886719,25.88450050354004,0.0,20.62960433959961
1254108,0.0,32.674503326416016,62.275611877441406,24.51449966430664,0.0,24.008935928344727
1254109,0.0,31.594501495361328,52.86765670776367,20.774497985839844,0.0,28.48475646972656
1254110,0.0,31.76449966430664,65.46217346191406,24.474498748779297,0.0,10.23444938659668
1254111,0.0,32.31450271606445,73.93501281738281,27.064498901367188,0.0,20.717601776123047
1254112,0.0,34.00450134277344,61.58659744262695,25.454498291015625,0.0,17.02876091003418
1254113,0.0,32.894493103027344,66.88367462158203,25.90449905395508,0.0,13.141855239868164
1254114,0.0,31.854501724243164,58.2977294921875,22.634498596191406,0.0,18.273839950561523
1254115,0.0,32.08449935913086,33.77528762817383,12.664499282836914,0.0,17.256900787353516
1254116,0.0,30.71449851989746,61.273834228515625,22.29449844360352,0.0,10.09971046447754
1254117,0.0,29.934499740600582,74.48286437988281,24.844501495361328,0.0,12.917015075683594
1304047,0.0,26.894500732421875,84.37626647949219,24.034502029418945,0.0,10.60182762145996
1304048,0.0,27.33500099182129,85.40760803222656,24.665000915527344,0.0,30.897689819335938
1304049,0.0,27.392498016357425,77.45120239257812,23.03249740600586,0.0,7.715140342712402
1304050,0.0,27.52449989318848,86.55064392089844,25.074501037597656,0.0,19.06117057800293
1304051,0.0,28.78450393676757,31.658971786499023,10.274499893188477,0.0,27.91623306274414
1304052,0.0,26.43249893188477,70.88277435302734,20.662500381469727,0.0,12.861419677734377
1304053,0.0,27.04500198364257,82.80186462402344,23.864999771118164,0.0,12.694124221801758
1304054,0.0,27.124500274658203,87.74977111816406,24.914501190185547,0.0,16.470138549804688
1304055,0.0,30.02250099182129,58.258697509765625,20.60249900817871,0.0,19.133758544921875
1304056,0.0,24.88450050354004,62.119239807128906,17.094499588012695,0.0,17.311704635620117
1304057,0.0,27.74499893188477,79.5086669921875,23.875,0.0,14.076896667480469
1304058,0.0,26.96249961853028,88.97212219238281,24.97249984741211,0.0,9.588369369506836
1304059,0.0,28.25450134277344,81.03323364257812,24.674501419067383,0.0,11.647039413452148
1304060,0.0,26.25450134277344,69.96144104003906,20.304500579833984,0.0,18.90815544128418
1304061,0.0,27.572498321533203,87.18492889404297,25.232498168945312,0.0,7.520124912261963
1304062,0.0,28.134998321533203,86.02464294433594,25.575000762939453,0.0,14.770742416381836
1304063,0.0,30.60249900817871,68.8754653930664,24.03249740600586,0.0,18.800342559814453
1304064,0.0,25.784500122070312,70.86372375488281,20.02449989318848,0.0,18.55125617980957
1304065,0.0,28.60500144958496,73.47459411621094,23.395000457763672,0.0,22.72918128967285
1304066,0.0,28.374500274658203,75.90614318847656,23.71449851989746,0.0,12.05731964111328
1304067,0.0,27.872501373291016,77.5821533203125,23.572498321533203,0.0,6.515172481536865
1304068,0.0,28.842498779296875,65.84710693359375,21.78249740600586,0.0,10.21285915374756
1304069,0.0,29.184499740600582,40.33662796020508,14.294500350952148,0.0,17.563385009765625
1304070,0.0,27.95249938964844,84.33049011230469,25.05249786376953,0.0,13.739642143249512
1304071,0.0,28.125,76.09998321533203,23.51500129699707,0.0,10.605501174926758
1304072,0.0,28.125,79.76217651367188,24.29500198364257,0.0,24.591365814208984
1304073,0.0,27.914501190185547,81.36285400390625,24.42449951171875,0.0,15.18950366973877
1304074,0.0,30.952503204345703,56.34458160400391,20.872499465942383,0.0,21.27643775939941
1304075,0.0,25.20450210571289,59.9961166381836,16.684499740600586,0.0,19.97804832458496
1304076,0.0,28.454998016357425,76.70472717285156,23.96500015258789,0.0,15.51543426513672
1304077,0.0,27.372501373291016,78.10252380371094,23.1924991607666,0.0,12.359090805053713
1304078,0.0,29.734996795654297,80.67548370361328,26.04500198364257,0.0,36.82603073120117
1304079,0.0,31.672496795654297,43.83406829833984,17.682498931884766,0.0,22.05812644958496
1304080,0.0,30.594501495361328,76.10469055175781,25.8544979095459,0.0,24.81529235839844
1304081,0.0,33.98250198364258,49.23561096191406,21.38249969482422,0.0,21.81637954711914
1304082,0.0,29.52499771118164,84.70819091796875,26.674999237060547,0.0,11.9556303024292
1304083,0.0,29.25450134277344,81.72303771972656,25.804500579833984,0.0,20.333585739135746
1304084,0.0,30.074499130249023,75.78077697753906,25.31450080871582,0.0,28.13811683654785
1304085,0.0,29.04450035095215,49.88776397705078,17.424501419067383,0.0,23.898744583129883
1304086,0.0,30.55449867248535,76.77497863769531,25.9945011138916,0.0,40.01702117919922
1304087,0.0,29.684499740600582,79.82734680175781,25.824499130249023,0.0,16.559358596801758
1304088,0.0,28.46449851989746,60.13483428955078,19.844501495361328,0.0,22.194637298583984
1304089,0.0,29.16499900817871,81.28111267089844,25.625,0.0,23.34996795654297
1304090,0.0,28.22249794006348,84.42568969726562,25.312498092651367,0.0,13.535165786743164
1304091,0.0,29.224498748779297,82.9519271850586,26.02449989318848,0.0,19.24007797241211
1304092,0.0,26.064498901367188,68.56170654296875,19.45450019836425,0.0,23.99593162536621
1304093,0.0,29.50450134277344,79.04183197021484,25.48450088500977,0.0,13.413784980773926
1304094,0.0,28.662500381469727,80.90900421142578,25.03249740600586,0.0,8.866680145263672
1304095,0.0,26.25449752807617,65.0439453125,19.034500122070312,0.0,23.16999244689941
1304096,0.0,28.575000762939453,85.21818542480469,25.845001220703125,0.0,24.338275909423828
1304097,0.0,28.78499794006348,82.51470947265625,25.5049991607666,0.0,21.61343002319336
1304098,0.0,29.36449813842773,80.78956604003906,25.71449851989746,0.0,31.655406951904297
1304099,0.0,26.104501724243164,79.28118133544922,22.18450164794922,0.0,19.591716766357425
1304100,0.0,29.2445011138916,85.46465301513672,26.54450035095215,0.0,38.85694122314453
1304101,0.0,29.18249893188477,81.54234313964844,25.6825008392334,0.0,5.584356784820557
1304102,0.0,29.092498779296875,79.97651672363281,25.28249931335449,0.0,15.624011039733888
1304103,0.0,25.29450035095215,80.26881408691406,21.63450050354004,0.0,20.76532554626465
1304104,0.0199999995529651,29.67250061035156,74.65153503417969,24.68249893188477,0.0199999995529651,19.528364181518555
1304105,0.0,29.3544979095459,78.35913848876953,25.194499969482425,0.0,18.878528594970703
1304106,0.0,29.125,78.23365783691406,24.94499969482422,0.0,19.06529998779297
1304107,0.0,25.424501419067383,74.80054473876953,20.414501190185547,0.0,21.26112937927246
1304108,0.0,29.27449989318848,78.16403198242188,25.074499130249023,0.0,23.10305404663086
1304109,0.0,29.19500160217285,79.51054382324219,25.28499984741211,0.0,22.102445602416992
1304110,0.0,28.60249900817871,81.7140884399414,25.15250015258789,0.0,12.209131240844728
1304111,0.0,29.104501724243164,80.35420989990234,25.374500274658203,0.0,17.878114700317383
1304112,0.0,28.65250015258789,78.879638671875,24.612499237060547,0.0,13.911664009094238
1304113,0.0,28.98450088500977,78.9183578491211,24.954498291015625,0.0,20.0248966217041
1304114,0.0,29.0049991607666,73.27349090576172,23.73499870300293,0.0,20.397968292236328
1304115,0.0,29.844501495361328,71.7247085571289,24.184499740600582,0.0,28.13544654846192
1304116,0.0199999995529651,29.644500732421875,75.38520812988281,24.824499130249023,0.0199999995529651,32.75391387939453
1312197,0.0,27.429500579833984,84.5723648071289,24.589500427246094,0.0,16.018535614013672
1312198,0.0799999982118606,25.82950210571289,81.5677719116211,22.41950035095215,0.0799999982118606,18.714645385742188
1312199,0.0,30.49049949645996,61.65224456787109,22.240497589111328,0.0,23.051284790039062
1312200,0.0,31.650501251220703,57.56284332275391,22.070499420166016,0.0,22.39386367797852
1359475,0.0,26.320499420166016,47.672245025634766,13.930499076843262,0.0,20.425048828125
1359476,2.200000047683716,19.61050033569336,79.13372802734375,15.820500373840332,2.200000047683716,15.016575813293455
1359477,0.0,20.10599899291992,76.70075988769531,15.845998764038086,0.0,10.380620956420898
1359478,0.0,31.34749794006348,31.61663818359375,12.067500114440918,0.0,8.412534713745117
1359479,0.0,24.147499084472656,56.64003753662109,14.567499160766602,0.0,16.22085189819336
1359480,0.0,27.832500457763672,85.13028717041016,25.10249710083008,0.0,25.76901626586914
1359481,0.0,22.23000144958496,52.51454925537109,11.93000030517578,0.0,22.92478370666504
1359482,0.0,20.850500106811523,94.0525894165039,19.850500106811523,0.0,13.381917953491213
1359483,0.0,26.54949951171875,62.47446823120117,18.339500427246094,0.0,21.252147674560547
1359484,0.0,23.86599922180176,29.56174087524414,4.946000099182129,0.0,21.032039642333984
1359485,0.0,27.07050132751465,67.48658752441406,20.36050033569336,0.0,10.09596347808838
1359486,0.0,28.52449989318848,77.50296020507812,24.20450019836425,0.0,17.62101173400879
1359487,0.0,36.62050247192383,16.69388198852539,7.290499687194824,0.0,13.969894409179688
1359488,0.0,25.77750015258789,46.22278594970703,13.277499198913574,0.0,21.045543670654297
1359489,0.0,25.0674991607666,49.33496475219727,13.547500610351562,0.0,28.58478355407715
1359490,0.0,28.080001831054688,23.44070625305176,5.199999809265137,0.0,25.273632049560547
1359491,0.0,27.272497177124023,90.18833923339844,25.502498626708984,0.0,16.74843978881836
1359492,0.0,24.800500869750977,41.52493667602539,10.730501174926758,0.0,25.16025924682617
1359493,0.0,30.14949989318848,56.9095344543457,20.499500274658203,0.0,18.96256256103516
1359494,0.0,30.907501220703125,22.35460662841797,6.847500801086426,0.0,22.84537124633789
1359495,0.0,30.49599838256836,25.76395606994629,8.625999450683594,0.0,6.911186218261719
1359496,0.0,27.884502410888672,86.2633056640625,25.374500274658203,0.0,31.1729793548584
1359497,0.0,30.980499267578125,25.558393478393555,8.900500297546387,0.0,11.185628890991213
1359498,0.0,25.90749740600586,30.234655380249023,6.997500419616699,0.0,26.92766761779785
1359499,0.0,28.72749900817871,31.48269271850586,9.957499504089355,0.0,17.158885955810547
1359500,0.0,30.058002471923828,23.621789932250977,6.918000221252441,0.0,30.027576446533203
1359501,0.0199999995529651,26.890499114990234,45.48800659179688,13.830500602722168,0.0199999995529651,14.97260284423828
1359502,0.0,26.0,50.72468566894531,14.9399995803833,0.0,10.748640060424805
1359503,0.0,29.422496795654297,87.68855285644531,27.162500381469727,0.0,24.74832534790039
1359504,0.0,33.10599899291992,20.950414657592773,7.465999603271484,0.0,11.555193901062012
1359505,0.0,27.65449905395508,81.08637237548828,24.114501953125,0.0,19.3155460357666
1359506,0.0,30.547496795654297,36.1440315246582,13.1875,0.0,11.81753921508789
1359507,0.0,25.85950088500977,78.87203216552734,21.89950180053711,0.0,14.587206840515137
1359508,0.0,28.08749961853028,55.7259635925293,18.247499465942383,0.0,24.75872039794922
1359509,0.0,30.44050025939941,17.73444175720215,3.1705000400543213,0.0,13.464273452758787
1359510,0.0,24.75749969482422,62.37456130981445,16.987499237060547,0.0,14.555959701538086
1359511,0.0,26.808002471923828,32.843833923339844,8.83799934387207,0.0,17.85477638244629
1359512,0.0,24.04050064086914,51.09173583984375,13.210500717163086,0.0,6.190459251403809
1359513,0.0,29.249500274658203,72.57657623291016,23.79949951171875,0.0,13.490869522094728
1359514,0.0399999991059303,23.96000099182129,64.8458023071289,16.92999839782715,0.0399999991059303,7.943647861480713
1359515,0.0,29.46249961853028,76.33363342285156,24.85249900817871,0.0,22.413204193115234
1359516,0.0,28.3544979095459,71.3271484375,22.664501190185547,0.0,17.133089065551758
1359517,0.1200000047683715,21.69599914550781,85.03076171875,19.04599952697754,0.1200000047683715,18.792160034179688
1359518,0.0600000023841857,26.8804988861084,66.35398864746094,20.030498504638672,0.0600000023841857,7.910447597503662
1359519,1.6799999475479126,24.19599914550781,78.9136962890625,20.29599952697754,1.6799999475479126,12.343774795532228
1359520,0.0,19.610498428344727,83.66114807128906,16.74049949645996,0.0,6.711421012878418
1359521,0.0,25.607498168945312,74.65916442871094,20.76749992370605,0.0,13.879504203796388
1359522,0.0,27.47800064086914,38.66144180297852,12.137999534606934,0.0,11.009389877319336
1359523,0.1400000005960464,28.642498016357425,79.75684356689453,24.78249931335449,0.1400000005960464,9.75351333618164
1359524,0.0,24.970001220703125,58.2226791381836,16.130001068115234,0.0,13.697160720825195
1359525,0.0,37.790504455566406,24.184633255004883,13.770500183105469,0.0,10.803926467895508
1359526,0.0,29.27800369262696,24.451913833618164,6.747999668121338,0.0,13.17774772644043
1359527,0.0,29.32950210571289,74.16923522949219,24.20950126647949,0.0,23.547155380249023
1359528,0.0,28.974498748779297,86.72027587890625,26.534500122070312,0.0,15.9227876663208
1359529,0.0,28.942501068115234,85.0647964477539,26.162500381469727,0.0,18.507078170776367
1359530,0.0,29.07950210571289,79.83778381347656,25.1195011138916,0.0,23.30068016052246
1359531,0.0,29.50449752807617,86.17213439941406,26.944499969482425,0.0,15.461923599243164
1359532,0.0,35.26750183105469,22.0519962310791,10.297499656677246,0.0,18.78326988220215
1359533,0.0,30.23000144958496,29.93159484863281,10.489999771118164,0.0,18.32418632507324
1359534,0.0,37.73799896240234,14.88561725616455,5.777999877929688,0.0,22.81005859375
1359535,0.0,30.71249961853028,76.2259521484375,26.02250099182129,0.0,25.460739135742188
1359536,0.0,31.87049865722656,59.2010498046875,22.67049789428711,0.0,22.85477638244629
1359537,0.0,31.94600296020508,25.72173500061035,9.836000442504885,0.0,23.72549629211425
1359538,0.0,23.604501724243164,43.16216278076172,10.124499320983888,0.0,6.527623176574707
1359539,0.0,28.987499237060547,48.9368782043457,17.16750144958496,0.0,7.329437255859375
1359540,0.0,21.65450096130371,52.374488830566406,11.404500961303713,0.0,3.831005096435547
1359541,0.0,38.27999877929688,14.40305519104004,6.419999599456787,0.0,29.221160888671875
1359542,0.0,28.87950134277344,84.791259765625,26.00950050354004,0.0,28.85674095153809
1359543,0.0,29.66449928283692,74.90672302246094,24.73450088500977,0.0,23.912826538085938
1359544,0.0199999995529651,22.22749900817871,89.31258392333984,20.377498626708984,0.0199999995529651,13.73926067352295
1370350,0.0,29.45249938964844,87.94913482666016,27.24249839782715,0.0,28.95185852050781
1370351,0.0,29.802499771118164,84.95698547363281,26.99249839782715,0.0,27.54103660583496
1370352,0.0,32.290496826171875,55.03652191162109,22.090499877929688,0.0,24.663610458374023
1370353,0.0,32.62049865722656,46.4356575012207,19.47049903869629,0.0,14.179438591003418
1422119,0.0,27.292499542236328,78.95286560058594,23.31249618530273,0.0,19.887205123901367
1422120,0.0,27.13300132751465,29.239208221435547,7.503000736236572,0.0,32.47966384887695
1422121,0.0,24.019500732421875,92.09776306152344,22.63950157165528,0.0,23.175443649291992
1422122,0.0,32.03800201416016,21.69950485229492,6.947999477386475,0.0,15.456280708312988
1422123,0.0,28.87049865722656,29.257965087890625,9.060500144958496,0.0,8.250004768371582
1422124,0.0,26.79750061035156,40.963966369628906,12.127500534057615,0.0,30.601119995117188
1422125,0.0,27.35249900817871,76.7032241821289,22.892498016357425,0.0,19.791648864746094
1422126,0.0,28.75750160217285,35.59816360473633,11.907499313354492,0.0,26.223896026611328
1422127,0.0,29.338001251220703,24.05956268310547,6.5879998207092285,0.0,18.501331329345703
1422128,0.0,27.037500381469727,39.2584228515625,11.707499504089355,0.0,28.823177337646484
1422129,0.0,24.535999298095703,59.996726989746094,16.215999603271484,0.0,18.73545837402344
1422130,0.0,34.670501708984375,14.778231620788574,3.660500049591065,0.0,15.283620834350586
1422131,0.0,27.179500579833984,79.38236999511719,23.299501419067383,0.0,25.47525978088379
1422132,0.0,27.214502334594727,80.996826171875,23.664501190185547,0.0,26.060527801513672
1422133,0.0,28.457500457763672,24.674428939819336,6.077499866485596,0.0,31.11594009399414
1422134,0.0,28.159500122070312,82.18519592285156,24.82950210571289,0.0,27.328243255615234
1422135,0.0,30.16050148010254,27.390079498291016,9.250500679016112,0.0,18.819942474365234
1422136,0.0,30.34749794006348,29.451534271240234,10.527499198913574,0.0,19.04393577575684
1422137,0.0,26.448001861572266,19.23398399353028,1.0479999780654907,0.0,21.674928665161133
1422138,0.0,28.144500732421875,68.14191436767578,21.714500427246094,0.0,34.46681213378906
1422139,0.0,25.435998916625977,20.262449264526367,0.8659999966621399,0.0,22.246496200561523
1426260,0.0,28.40250015258789,81.39898681640625,24.90250015258789,0.0,21.93058013916016
1426261,0.0,22.522998809814453,33.433876037597656,5.36299991607666,0.0,19.97602081298828
1426262,0.0199999995529651,27.60800170898437,26.97454261779785,6.708000183105469,0.0199999995529651,17.672788619995117
1426263,0.0,27.33449935913086,83.11685943603516,24.214500427246094,0.0,12.874722480773926
1426264,0.0,29.035999298095703,30.114959716796875,9.656000137329102,0.0,14.370475769042969
1426265,0.0,24.46299934387207,50.59201431274414,13.532999038696287,0.0,27.840030670166016
1426266,0.0,31.979501724243164,52.3370361328125,20.41950035095215,0.0,9.162273406982422
1426267,0.0,27.4945011138916,89.30062103271484,25.574499130249023,0.0,24.9759521484375
1426268,0.0,27.267498016357425,44.899200439453125,14.11750030517578,0.0,25.23734474182129
1426269,0.0,30.40950393676757,63.5243034362793,22.64949989318848,0.0,27.48388290405273
1426270,0.0,33.63050079345703,24.11947059631348,10.270500183105469,0.0,18.85536193847656
1426271,0.0,25.19300079345703,40.76377487182617,10.852999687194824,0.0,23.35455703735352
1426272,0.0,30.94599914550781,23.66849136352539,7.796000003814697,0.0,25.1201286315918
1426273,0.0,29.979999542236328,23.750268936157227,7.019999504089356,0.0,29.45366477966309
1426274,0.0,35.9995002746582,44.38886642456055,21.37950134277344,0.0,28.760417938232425
1426275,0.0,23.882999420166016,35.13728713989258,7.532999992370605,0.0,20.40742874145508
1426276,0.0,28.87800025939941,23.17017936706543,5.73799991607666,0.0,19.323192596435547
1426277,0.0,29.162500381469727,76.82352447509766,24.65249824523925,0.0,23.514698028564453
1426278,0.0,30.060001373291016,18.05778312683105,3.09000015258789,0.0,30.923620223999023
1426279,0.0,29.667499542236328,25.65802955627441,7.677499294281006,0.0,19.758825302124023
1426280,0.0,30.439498901367188,80.7289047241211,26.70949935913086,0.0,28.93280601501465
1426281,0.0,35.51000213623047,15.954910278320312,5.7300004959106445,0.0,25.10771369934082
1426282,0.0,31.6560001373291,23.120906829833984,7.956000328063965,0.0,18.742143630981445
1426283,0.0,38.47050094604492,11.258940696716309,2.870500087738037,0.0,17.263530731201172
1426284,0.0,29.5625,84.82695007324219,26.72249794006348,0.0,26.88046836853028
1426285,0.0,31.39949989318848,67.66593933105469,24.63949966430664,0.0,33.12397003173828
1426286,0.0,30.786001205444336,14.224431991577148,0.3359999656677246,0.0,30.2095890045166
1426287,0.0,30.43249893188477,88.64159393310547,28.342498779296875,0.0,32.97576141357422
1426288,0.0,31.5674991607666,20.419649124145508,6.167500019073486,0.0,24.22233390808105
1426289,0.0,28.08449935913086,84.7560043334961,25.27450180053711,0.0,16.411724090576172
1426290,0.0,27.927499771118164,52.9283561706543,17.327499389648438,0.0,20.4919548034668
1426291,0.0,24.824501037597656,43.56934356689453,11.344500541687012,0.0,12.330774307250977
1426292,0.0,32.17599868774414,23.32698631286621,8.345999717712402,0.0,18.31659507751465
1426293,0.0,28.214502334594727,85.42240142822266,25.534502029418945,0.0,15.247274398803713
1426294,0.0,31.840002059936523,34.885536193847656,13.93000030517578,0.0,24.968204498291016
1426295,0.0,29.84749984741211,47.12203598022461,17.357500076293945,0.0,18.838851928710938
1426296,0.0,22.88450050354004,47.23052597045898,10.844499588012695,0.0,4.001977443695068
1426297,0.0,34.7504997253418,41.78818893432617,19.43050003051757,0.0,21.71494483947754
1426298,0.0,25.89950180053711,87.69849395751953,23.699499130249023,0.0,16.766807556152344
1426299,0.0,31.67250061035156,71.2828140258789,25.82250022888184,0.0,23.00948905944824
1426300,0.8199999928474426,23.717500686645508,82.9801254272461,20.58749771118164,0.8199999928474426,13.062341690063477
1426302,0.0,31.700000762939453,17.099788665771484,3.379999876022339,0.0,22.297237396240234
1426303,0.0,27.69050025939941,80.5182113647461,24.030500411987305,0.0,12.116241455078123
1426305,0.0,29.80449867248535,83.53343963623047,26.704498291015625,0.0,11.207490921020508
1426306,0.3599999845027923,23.197498321533203,86.9111328125,20.857500076293945,0.3599999845027923,7.723052024841309
1426307,0.1200000047683715,29.22749900817871,71.10710144042969,23.1775016784668,0.1200000047683715,4.915892124176025
1426309,0.0,36.69049835205078,21.1212100982666,10.560500144958496,0.0,11.134291648864746
1426310,0.0,37.80049896240234,17.578914642333984,8.930500984191895,0.0,17.424320220947266
1426311,0.0,31.28249740600586,77.6816635131836,26.87249755859375,0.0,29.20151138305664
1426312,0.0,32.102500915527344,58.55441284179688,22.88249969482422,0.0,24.059431076049805
335982,0.0,26.09350204467773,35.50552749633789,9.57349967956543,0.0,18.643688201904297
335983,0.0,29.72749900817871,18.457077026367188,2.7074999809265137,0.0,23.78103256225586
335984,0.0,27.847000122070312,20.72634506225586,3.2769999504089355,0.0,26.383563995361328
335985,0.0,29.1875,65.37797546386719,21.997499465942383,0.0,18.379350662231445
335986,0.0,35.00299835205078,35.810752868652344,17.003000259399414,0.0,12.961296081542969
335987,0.0,29.679500579833984,19.339988708496094,3.7094998359680176,0.0,16.328699111938477
335988,0.0,31.04750061035156,28.605243682861328,10.557499885559082,0.0,20.837793350219727
335989,0.0,28.621999740600582,89.07319641113281,26.641998291015625,0.0,23.83511734008789
335990,0.0,30.39750099182129,42.49347686767578,16.107500076293945,0.0,28.576196670532227
335991,0.0,31.127498626708984,13.870920181274414,0.0774999856948852,0.0,24.1740665435791
335992,0.0,26.54349899291992,45.68109893798828,13.633499145507812,0.0,20.41200828552246
335993,0.0,30.52199935913086,70.59439086914062,24.542001724243164,0.0,15.992815017700195
335994,0.0,27.734996795654297,81.36756134033203,24.225000381469727,0.0,14.177546501159668
335995,0.0,36.337501525878906,10.361495018005373,0.2074999809265136,0.0,18.549468994140625
335996,1.2000000476837158,21.9635009765625,93.19793701171876,20.813501358032227,1.2000000476837158,14.056570053100586
335997,0.0,27.8129997253418,79.72506713867188,23.94300079345703,0.0,25.35592269897461
335998,0.0,32.98699951171875,17.151639938354492,4.737000465393066,0.0,24.25832176208496
335999,0.0,31.94750022888184,22.545299530029297,7.867500305175781,0.0,17.760021209716797
336000,0.0,38.11949920654297,8.88500690460205,-0.590499997138977,0.0,24.093385696411133
336001,0.0,30.911998748779297,73.28716278076172,25.57200050354004,0.0,32.01308059692383
336002,0.0399999991059303,35.17749786376953,31.993297576904297,15.827499389648438,0.0399999991059303,9.558114051818848
336003,0.0,31.65749740600586,15.89759635925293,2.117499828338623,0.0,14.104467391967772
336004,0.0,29.904998779296875,60.4343147277832,21.30499839782715,0.0,19.0185661315918
336005,0.0,33.36949920654297,19.56924819946289,6.449499607086182,0.0,32.638465881347656
336006,0.0,25.52349853515625,41.471412658691406,11.303499221801758,0.0,19.985599517822266
336007,0.0,30.082000732421875,82.7145004272461,26.802001953125,0.0,33.77189254760742
336008,0.0,27.88500022888184,69.00916290283203,21.66499900817871,0.0,13.391868591308594
336009,0.0,37.50699996948242,16.001657485961914,7.176999568939209,0.0,19.36713218688965
336010,0.0,29.28300094604492,81.9268798828125,25.80299949645996,0.0,20.212032318115234
336011,0.0399999991059303,29.4794979095459,33.79473114013672,11.53950023651123,0.0399999991059303,27.076807022094727
336012,1.2799999713897705,25.363500595092773,76.34381103515625,20.78350067138672,1.2799999713897705,10.99837589263916
336013,0.0,30.2919979095459,75.00882720947266,25.36199951171875,0.0,26.774288177490234
336014,0.0,36.80750274658203,16.54608154296875,7.277500152587891,0.0,17.558176040649414
336015,0.0,30.059499740600582,33.240535736083984,12.039499282836914,0.0,20.999231338500977
336016,0.0,27.1875,48.53585052490234,15.277499198913574,0.0,13.577798843383787
336017,0.0,29.542999267578125,77.77816772460938,25.23300170898437,0.0,18.658557891845703
336018,0.0,29.09749984741211,71.69721221923828,23.457500457763672,0.0,15.192265510559082
336019,0.0,27.94750022888184,34.77427291870117,10.837499618530272,0.0,16.941320419311523
336020,0.0,33.647003173828125,32.59673309326172,14.847000122070312,0.0,23.269023895263672
336021,0.0,30.047496795654297,71.03006744384766,24.217500686645508,0.0,14.453008651733398
336022,0.0399999991059303,30.417001724243164,45.83870697021485,17.387001037597656,0.0399999991059303,22.44582176208496
336023,0.0,38.4995002746582,22.527070999145508,13.25950050354004,0.0,34.44340515136719
336024,0.0,31.19750022888184,24.910898208618164,8.6875,0.0,23.08123207092285
336025,0.0,33.393001556396484,62.491844177246094,25.10300064086914,0.0,23.23271369934082
336026,0.2600000202655792,23.75349998474121,74.22438049316406,18.833499908447266,0.2600000202655792,13.856671333312988
336027,0.0,29.042999267578125,84.62379455566406,26.172998428344727,0.0,14.201194763183594
336028,0.0,32.6875,61.89104080200195,24.357500076293945,0.0,20.52712821960449
336029,0.0,29.67200088500977,77.01667022705078,25.20199966430664,0.0,18.59642601013184
336031,0.0,26.8075008392334,65.26726531982422,19.6875,0.0,10.42188549041748
336032,0.0,27.907001495361328,71.91444396972656,22.31700134277344,0.0,10.63039779663086
336033,0.0,31.631999969482425,69.3479232788086,25.2919979095459,0.0,16.51107406616211
336034,0.0,30.903499603271484,26.831024169921875,9.493499755859377,0.0,17.88453483581543
336035,0.7800000309944153,25.92300033569336,92.61512756347656,24.63300132751465,0.7800000309944153,16.147106170654297
336036,0.0,29.88949966430664,41.86103057861328,15.369499206542969,0.0,5.06479549407959
336037,0.0,31.987499237060547,26.43829727172852,10.237500190734863,0.0,25.05603408813477
336038,0.0,31.08749961853028,71.89518737792969,25.417499542236328,0.0,15.930895805358888
336039,0.0,30.877498626708984,71.0057144165039,25.00749969482422,0.0,16.93093490600586
336040,0.0,29.05500221252441,72.6222915649414,23.634998321533203,0.0,14.74981689453125
392181,0.0600000023841857,18.61149978637696,78.93034362792969,14.881500244140623,0.0600000023841857,21.584999084472656
392182,0.0,16.84149932861328,86.79817962646484,14.621500015258787,0.0,16.57712173461914
392183,0.2400000095367431,17.021499633789062,81.72026062011719,13.80150032043457,0.2400000095367431,9.274946212768556
392184,0.0,16.23150062561035,58.639427185058594,8.111499786376953,0.0,28.76362991333008
392185,0.0,15.751001358032228,59.1899642944336,7.800999641418457,0.0,26.2268009185791
392186,0.0399999991059303,18.38999938964844,62.1356086730957,11.010000228881836,0.0399999991059303,20.1823787689209
392188,0.0,20.25149917602539,58.30826950073242,11.671499252319336,0.0,11.366514205932615
392189,0.0,24.559999465942383,61.33525466918945,16.619998931884766,0.0,24.43529891967773
392190,0.0,15.401501655578612,85.59864044189453,12.991498947143556,0.0,9.155220985412598
392191,0.0,23.809999465942383,78.58235931396484,19.829998016357425,0.0,15.759190559387209
392192,0.0,25.850000381469727,65.66751861572266,18.90999794006348,0.0,6.896392822265625
392194,0.0,19.86100006103516,75.48567199707031,15.380999565124512,0.0,36.99431991577149
392195,0.0,16.931499481201172,85.73095703125,14.501500129699709,0.0,23.49860000610352
392196,0.0,23.34000015258789,63.99348068237305,16.100000381469727,0.0,20.72051429748535
392197,0.0,18.03099822998047,83.50055694580078,15.181001663208008,0.0,12.144495010375977
392198,0.0,19.392498016357425,33.05628967285156,2.432500123977661,0.0,15.38623046875
392199,0.0,27.11000061035156,66.87100982666016,20.36999893188477,0.0,27.43230056762696
392200,0.0,24.549999237060547,80.00343322753906,20.85999870300293,0.0,27.60480117797852
392201,0.0,24.87249755859375,25.06085586547852,3.5224997997283936,0.0,23.38922500610352
392202,0.0,21.342498779296875,32.60340881347656,3.952500104904175,0.0,18.08596420288086
392203,0.0,22.391498565673828,41.66637420654297,8.601499557495117,0.0,15.274731636047363
392204,0.0,21.349998474121094,77.94847106933594,17.28999900817871,0.0,11.69102668762207
392205,0.0,18.86100006103516,60.5488510131836,11.00100040435791,0.0,30.45023727416992
392206,0.0,14.9975004196167,65.43767547607422,8.407499313354492,0.0,20.09991836547852
392207,0.0,18.410999298095703,74.73721313476562,13.840998649597168,0.0,20.288471221923828
