match_id,match_number,team1,team2,toss_winner,toss_decision,winner,venue_id,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets,precipitation,temperature_2m,relative_humidity_2m,dew_point_2m,rain,wind_speed_100m
1304096,50.0,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Delhi Capitals,393,27,4374,337,60,210,23,0.0,28.575000762939453,85.21818542480469,25.845001220703125,0.0,24.338275909423828
1304097,51.0,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,393,27,4374,337,60,210,23,0.0,28.78499794006348,82.51470947265625,25.5049991607666,0.0,21.61343002319336
1304098,52.0,Punjab Kings,Rajasthan Royals,Punjab Kings,bat,Rajasthan Royals,713,157,24432,1871,288,1229,133,0.0,29.36449813842773,80.78956604003906,25.71449851989746,0.0,31.655406951904297
1304099,53.0,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,2677,56,8186,702,108,439,45,0.0,26.104501724243164,79.28118133544922,22.18450164794922,0.0,19.591716766357425
1304100,54.0,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,713,157,24432,1871,288,1229,133,0.0,29.2445011138916,85.46465301513672,26.54450035095215,0.0,38.85694122314453
1304101,55.0,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,Chennai Super Kings,2361,37,5338,479,60,343,22,0.0,29.18249893188477,81.54234313964844,25.6825008392334,0.0,5.584356784820557
1304102,56.0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Kolkata Knight Riders,2361,37,5338,479,60,343,22,0.0,29.092498779296875,79.97651672363281,25.28249931335449,0.0,15.624011039733888
1304103,57.0,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,2677,56,8186,702,108,439,45,0.0,25.29450035095215,80.26881408691406,21.63450050354004,0.0,20.76532554626465
1304104,58.0,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,2361,37,5338,479,60,343,22,0.0199999995529651,29.67250061035156,74.65153503417969,24.68249893188477,0.0199999995529651,19.528364181518555
1304105,59.0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.3544979095459,78.35913848876953,25.194499969482425,0.0,18.878528594970703
1304106,60.0,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Punjab Kings,393,27,4374,337,60,210,23,0.0,29.125,78.23365783691406,24.94499969482422,0.0,19.06529998779297
1304107,61.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,2677,56,8186,702,108,439,45,0.0,25.424501419067383,74.80054473876953,20.414501190185547,0.0,21.26112937927246
1304108,62.0,Chennai Super Kings,Gujarat Titans,Chennai Super Kings,bat,Gujarat Titans,713,157,24432,1871,288,1229,133,0.0,29.27449989318848,78.16403198242188,25.074499130249023,0.0,23.10305404663086
1304109,63.0,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,Rajasthan Royals,393,27,4374,337,60,210,23,0.0,29.19500160217285,79.51054382324219,25.28499984741211,0.0,22.102445602416992
1304110,64.0,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,2361,37,5338,479,60,343,22,0.0,28.60249900817871,81.7140884399414,25.15250015258789,0.0,12.209131240844728
1304111,65.0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,713,157,24432,1871,288,1229,133,0.0,29.104501724243164,80.35420989990234,25.374500274658203,0.0,17.878114700317383
1304112,66.0,Lucknow Super Giants,Kolkata Knight Riders,Lucknow Super Giants,bat,Lucknow Super Giants,2361,37,5338,479,60,343,22,0.0,28.65250015258789,78.879638671875,24.612499237060547,0.0,13.911664009094238
1304113,67.0,Gujarat Titans,Royal Challengers Bangalore,Gujarat Titans,bat,Royal Challengers Bangalore,713,157,24432,1871,288,1229,133,0.0,28.98450088500977,78.9183578491211,24.954498291015625,0.0,20.0248966217041
1304114,68.0,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Rajasthan Royals,393,27,4374,337,60,210,23,0.0,29.0049991607666,73.27349090576172,23.73499870300293,0.0,20.397968292236328
1304115,69.0,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.844501495361328,71.7247085571289,24.184499740600582,0.0,28.13544654846192
1304116,70.0,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,bat,Punjab Kings,713,157,24432,1871,288,1229,133,0.0199999995529651,29.644500732421875,75.38520812988281,24.824499130249023,0.0199999995529651,32.75391387939453
1312197,71.0,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,292,128,19206,1544,259,974,104,0.0,27.429500579833984,84.5723648071289,24.589500427246094,0.0,16.018535614013672
1312198,72.0,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Royal Challengers Bangalore,292,128,19206,1544,259,974,104,0.0799999982118606,25.82950210571289,81.5677719116211,22.41950035095215,0.0799999982118606,18.714645385742188
1312199,73.0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,840,49,7540,583,94,375,26,0.0,30.49049949645996,61.65224456787109,22.240497589111328,0.0,23.051284790039062
1312200,74.0,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Gujarat Titans,840,49,7540,583,94,375,26,0.0,31.650501251220703,57.56284332275391,22.070499420166016,0.0,22.39386367797852
1359475,1.0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,26.320499420166016,47.672245025634766,13.930499076843262,0.0,20.425048828125
1359476,2.0,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Punjab Kings,1015,74,11562,847,151,519,56,2.200000047683716,19.61050033569336,79.13372802734375,15.820500373840332,2.200000047683716,15.016575813293455
1359477,3.0,Lucknow Super Giants,Delhi Capitals,Delhi Capitals,field,Lucknow Super Giants,3355,24,3376,291,41,176,23,0.0,20.10599899291992,76.70075988769531,15.845998764038086,0.0,10.380620956420898
1359478,4.0,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Rajasthan Royals,1981,80,12149,932,148,598,63,0.0,31.34749794006348,31.61663818359375,12.067500114440918,0.0,8.412534713745117
1359479,5.0,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,24.147499084472656,56.64003753662109,14.567499160766602,0.0,16.22085189819336
1359480,6.0,Chennai Super Kings,Lucknow Super Giants,Lucknow Super Giants,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,27.832500457763672,85.13028717041016,25.10249710083008,0.0,25.76901626586914
1359481,7.0,Delhi Capitals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,333,126,18861,1520,253,932,97,0.0,22.23000144958496,52.51454925537109,11.93000030517578,0.0,22.92478370666504
1359482,8.0,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,2865,16,2315,186,26,108,20,0.0,20.850500106811523,94.0525894165039,19.850500106811523,0.0,13.381917953491213
1359483,9.0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,26.54949951171875,62.47446823120117,18.339500427246094,0.0,21.252147674560547
1359484,10.0,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,Lucknow Super Giants,3355,24,3376,291,41,176,23,0.0,23.86599922180176,29.56174087524414,4.946000099182129,0.0,21.032039642333984
1359485,11.0,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,2865,16,2315,186,26,108,20,0.0,27.07050132751465,67.48658752441406,20.36050033569336,0.0,10.09596347808838
1359486,12.0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,713,157,24432,1871,288,1229,133,0.0,28.52449989318848,77.50296020507812,24.20450019836425,0.0,17.62101173400879
1359487,13.0,Gujarat Titans,Kolkata Knight Riders,Gujarat Titans,bat,Kolkata Knight Riders,840,49,7540,583,94,375,26,0.0,36.62050247192383,16.69388198852539,7.290499687194824,0.0,13.969894409179688
1359488,14.0,Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,25.77750015258789,46.22278594970703,13.277499198913574,0.0,21.045543670654297
1359489,15.0,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow Super Giants,field,Lucknow Super Giants,683,109,16612,1301,227,839,60,0.0,25.0674991607666,49.33496475219727,13.547500610351562,0.0,28.58478355407715
1359490,16.0,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,333,126,18861,1520,253,932,97,0.0,28.080001831054688,23.44070625305176,5.199999809265137,0.0,25.273632049560547
1359491,17.0,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Rajasthan Royals,291,88,13115,1075,152,700,55,0.0,27.272497177124023,90.18833923339844,25.502498626708984,0.0,16.74843978881836
1359492,18.0,Punjab Kings,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,1015,74,11562,847,151,519,56,0.0,24.800500869750977,41.52493667602539,10.730501174926758,0.0,25.16025924682617
1359493,19.0,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Sunrisers Hyderabad,292,128,19206,1544,259,974,104,0.0,30.14949989318848,56.9095344543457,20.499500274658203,0.0,18.96256256103516
1359494,20.0,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,30.907501220703125,22.35460662841797,6.847500801086426,0.0,22.84537124633789
1359495,21.0,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Punjab Kings,3355,24,3376,291,41,176,23,0.0,30.49599838256836,25.76395606994629,8.625999450683594,0.0,6.911186218261719
1359496,22.0,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,27.884502410888672,86.2633056640625,25.374500274658203,0.0,31.1729793548584
1359497,23.0,Gujarat Titans,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,840,49,7540,583,94,375,26,0.0,30.980499267578125,25.558393478393555,8.900500297546387,0.0,11.185628890991213
1359498,24.0,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Chennai Super Kings,683,109,16612,1301,227,839,60,0.0,25.90749740600586,30.234655380249023,6.997500419616699,0.0,26.92766761779785
1359499,25.0,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Mumbai Indians,1981,80,12149,932,148,598,63,0.0,28.72749900817871,31.48269271850586,9.957499504089355,0.0,17.158885955810547
1359500,26.0,Lucknow Super Giants,Rajasthan Royals,Rajasthan Royals,field,Lucknow Super Giants,664,80,11118,902,176,537,57,0.0,30.058002471923828,23.621789932250977,6.918000221252441,0.0,30.027576446533203
1359501,27.0,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,field,Royal Challengers Bangalore,1015,74,11562,847,151,519,56,0.0199999995529651,26.890499114990234,45.48800659179688,13.830500602722168,0.0199999995529651,14.97260284423828
1359502,28.0,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,Delhi Capitals,333,126,18861,1520,253,932,97,0.0,26.0,50.72468566894531,14.9399995803833,0.0,10.748640060424805
1359503,29.0,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,29.422496795654297,87.68855285644531,27.162500381469727,0.0,24.74832534790039
1359504,30.0,Gujarat Titans,Lucknow Super Giants,Gujarat Titans,bat,Gujarat Titans,3355,24,3376,291,41,176,23,0.0,33.10599899291992,20.950414657592773,7.465999603271484,0.0,11.555193901062012
1359505,31.0,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,713,157,24432,1871,288,1229,133,0.0,27.65449905395508,81.08637237548828,24.114501953125,0.0,19.3155460357666
1359506,32.0,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Royal Challengers Bangalore,683,109,16612,1301,227,839,60,0.0,30.547496795654297,36.1440315246582,13.1875,0.0,11.81753921508789
1359507,33.0,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Chennai Super Kings,292,128,19206,1544,259,974,104,0.0,25.85950088500977,78.87203216552734,21.89950180053711,0.0,14.587206840515137
1359508,34.0,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,bat,Delhi Capitals,1981,80,12149,932,148,598,63,0.0,28.08749961853028,55.7259635925293,18.247499465942383,0.0,24.75872039794922
1359509,35.0,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,30.44050025939941,17.73444175720215,3.1705000400543213,0.0,13.464273452758787
1359510,36.0,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,683,109,16612,1301,227,839,60,0.0,24.75749969482422,62.37456130981445,16.987499237060547,0.0,14.555959701538086
1359511,37.0,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,26.808002471923828,32.843833923339844,8.83799934387207,0.0,17.85477638244629
1359512,38.0,Lucknow Super Giants,Punjab Kings,Punjab Kings,field,Lucknow Super Giants,1015,74,11562,847,151,519,56,0.0,24.04050064086914,51.09173583984375,13.210500717163086,0.0,6.190459251403809
1359513,39.0,Kolkata Knight Riders,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,292,128,19206,1544,259,974,104,0.0,29.249500274658203,72.57657623291016,23.79949951171875,0.0,13.490869522094728
1359514,40.0,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,333,126,18861,1520,253,932,97,0.0399999991059303,23.96000099182129,64.8458023071289,16.92999839782715,0.0399999991059303,7.943647861480713
1359515,41.0,Chennai Super Kings,Punjab Kings,Chennai Super Kings,bat,Punjab Kings,291,88,13115,1075,152,700,55,0.0,29.46249961853028,76.33363342285156,24.85249900817871,0.0,22.413204193115234
1359516,42.0,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,28.3544979095459,71.3271484375,22.664501190185547,0.0,17.133089065551758
1359517,43.0,Royal Challengers Bangalore,Lucknow Super Giants,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,3355,24,3376,291,41,176,23,0.1200000047683715,21.69599914550781,85.03076171875,19.04599952697754,0.1200000047683715,18.792160034179688
1359518,44.0,Delhi Capitals,Gujarat Titans,Delhi Capitals,bat,Delhi Capitals,840,49,7540,583,94,375,26,0.0600000023841857,26.8804988861084,66.35398864746094,20.030498504638672,0.0600000023841857,7.910447597503662
1359519,45.0,Lucknow Super Giants,Chennai Super Kings,Chennai Super Kings,field,,3355,24,3376,291,41,176,23,1.6799999475479126,24.19599914550781,78.9136962890625,20.29599952697754,1.6799999475479126,12.343774795532228
1359520,46.0,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,1015,74,11562,847,151,519,56,0.0,19.610498428344727,83.66114807128906,16.74049949645996,0.0,6.711421012878418
1359521,47.0,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,bat,Kolkata Knight Riders,1981,80,12149,932,148,598,63,0.0,25.607498168945312,74.65916442871094,20.76749992370605,0.0,13.879504203796388
1359522,48.0,Rajasthan Royals,Gujarat Titans,Rajasthan Royals,bat,Gujarat Titans,664,80,11118,902,176,537,57,0.0,27.47800064086914,38.66144180297852,12.137999534606934,0.0,11.009389877319336
1359523,49.0,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.1400000005960464,28.642498016357425,79.75684356689453,24.78249931335449,0.1400000005960464,9.75351333618164
1359524,50.0,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,bat,Delhi Capitals,333,126,18861,1520,253,932,97,0.0,24.970001220703125,58.2226791381836,16.130001068115234,0.0,13.697160720825195
1359525,51.0,Gujarat Titans,Lucknow Super Giants,Lucknow Super Giants,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,37.790504455566406,24.184633255004883,13.770500183105469,0.0,10.803926467895508
1359526,52.0,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,Sunrisers Hyderabad,664,80,11118,902,176,537,57,0.0,29.27800369262696,24.451913833618164,6.747999668121338,0.0,13.17774772644043
1359527,53.0,Punjab Kings,Kolkata Knight Riders,Punjab Kings,bat,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,29.32950210571289,74.16923522949219,24.20950126647949,0.0,23.547155380249023
1359528,54.0,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,28.974498748779297,86.72027587890625,26.534500122070312,0.0,15.9227876663208
1359529,55.0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,28.942501068115234,85.0647964477539,26.162500381469727,0.0,18.507078170776367
1359530,56.0,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,292,128,19206,1544,259,974,104,0.0,29.07950210571289,79.83778381347656,25.1195011138916,0.0,23.30068016052246
1359531,57.0,Mumbai Indians,Gujarat Titans,Gujarat Titans,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.50449752807617,86.17213439941406,26.944499969482425,0.0,15.461923599243164
1359532,58.0,Sunrisers Hyderabad,Lucknow Super Giants,Sunrisers Hyderabad,bat,Lucknow Super Giants,1981,80,12149,932,148,598,63,0.0,35.26750183105469,22.0519962310791,10.297499656677246,0.0,18.78326988220215
1359533,59.0,Punjab Kings,Delhi Capitals,Delhi Capitals,field,Punjab Kings,333,126,18861,1520,253,932,97,0.0,30.23000144958496,29.93159484863281,10.489999771118164,0.0,18.32418632507324
1359534,60.0,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,bat,Royal Challengers Bangalore,664,80,11118,902,176,537,57,0.0,37.73799896240234,14.88561725616455,5.777999877929688,0.0,22.81005859375
1359535,61.0,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,bat,Kolkata Knight Riders,291,88,13115,1075,152,700,55,0.0,30.71249961853028,76.2259521484375,26.02250099182129,0.0,25.460739135742188
1359536,62.0,Gujarat Titans,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,31.87049865722656,59.2010498046875,22.67049789428711,0.0,22.85477638244629
1359537,63.0,Lucknow Super Giants,Mumbai Indians,Mumbai Indians,field,Lucknow Super Giants,3355,24,3376,291,41,176,23,0.0,31.94600296020508,25.72173500061035,9.836000442504885,0.0,23.72549629211425
1359538,64.0,Delhi Capitals,Punjab Kings,Punjab Kings,field,Delhi Capitals,1920,22,3195,262,48,158,17,0.0,23.604501724243164,43.16216278076172,10.124499320983888,0.0,6.527623176574707
1359539,65.0,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,1981,80,12149,932,148,598,63,0.0,28.987499237060547,48.9368782043457,17.16750144958496,0.0,7.329437255859375
1359540,66.0,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,1920,22,3195,262,48,158,17,0.0,21.65450096130371,52.374488830566406,11.404500961303713,0.0,3.831005096435547
1359541,67.0,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,bat,Chennai Super Kings,333,126,18861,1520,253,932,97,0.0,38.27999877929688,14.40305519104004,6.419999599456787,0.0,29.221160888671875
1359542,68.0,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Lucknow Super Giants,292,128,19206,1544,259,974,104,0.0,28.87950134277344,84.791259765625,26.00950050354004,0.0,28.85674095153809
1359543,69.0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,29.66449928283692,74.90672302246094,24.73450088500977,0.0,23.912826538085938
1359544,70.0,Royal Challengers Bangalore,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,683,109,16612,1301,227,839,60,0.0199999995529651,22.22749900817871,89.31258392333984,20.377498626708984,0.0199999995529651,13.73926067352295
1370350,71.0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,29.45249938964844,87.94913482666016,27.24249839782715,0.0,28.95185852050781
1370351,72.0,Mumbai Indians,Lucknow Super Giants,Mumbai Indians,bat,Mumbai Indians,291,88,13115,1075,152,700,55,0.0,29.802499771118164,84.95698547363281,26.99249839782715,0.0,27.54103660583496
1370352,73.0,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,32.290496826171875,55.03652191162109,22.090499877929688,0.0,24.663610458374023
1370353,74.0,Gujarat Titans,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,840,49,7540,583,94,375,26,0.0,32.62049865722656,46.4356575012207,19.47049903869629,0.0,14.179438591003418
1422119,1.0,Royal Challengers Bengaluru,Chennai Super Kings,Royal Challengers Bengaluru,bat,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,27.292499542236328,78.95286560058594,23.31249618530273,0.0,19.887205123901367
1422120,2.0,Delhi Capitals,Punjab Kings,Punjab Kings,field,Punjab Kings,3585,5,795,80,10,56,4,0.0,27.13300132751465,29.239208221435547,7.503000736236572,0.0,32.47966384887695
1422121,3.0,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,24.019500732421875,92.09776306152344,22.63950157165528,0.0,23.175443649291992
1422122,4.0,Rajasthan Royals,Lucknow Super Giants,Rajasthan Royals,bat,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,32.03800201416016,21.69950485229492,6.947999477386475,0.0,15.456280708312988
1422123,5.0,Gujarat Titans,Mumbai Indians,Mumbai Indians,field,Gujarat Titans,840,49,7540,583,94,375,26,0.0,28.87049865722656,29.257965087890625,9.060500144958496,0.0,8.250004768371582
1422124,6.0,Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,683,109,16612,1301,227,839,60,0.0,26.79750061035156,40.963966369628906,12.127500534057615,0.0,30.601119995117188
1422125,7.0,Chennai Super Kings,Gujarat Titans,Gujarat Titans,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,27.35249900817871,76.7032241821289,22.892498016357425,0.0,19.791648864746094
1422126,8.0,Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,field,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,28.75750160217285,35.59816360473633,11.907499313354492,0.0,26.223896026611328
1422127,9.0,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,29.338001251220703,24.05956268310547,6.5879998207092285,0.0,18.501331329345703
1422128,10.0,Royal Challengers Bengaluru,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,683,109,16612,1301,227,839,60,0.0,27.037500381469727,39.2584228515625,11.707499504089355,0.0,28.823177337646484
1422129,11.0,Lucknow Super Giants,Punjab Kings,Lucknow Super Giants,bat,Lucknow Super Giants,3355,24,3376,291,41,176,23,0.0,24.535999298095703,59.996726989746094,16.215999603271484,0.0,18.73545837402344
1422130,12.0,Sunrisers Hyderabad,Gujarat Titans,Sunrisers Hyderabad,bat,Gujarat Titans,840,49,7540,583,94,375,26,0.0,34.670501708984375,14.778231620788574,3.660500049591065,0.0,15.283620834350586
1422131,13.0,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,Delhi Capitals,1896,42,6009,526,81,344,27,0.0,27.179500579833984,79.38236999511719,23.299501419067383,0.0,25.47525978088379
1422132,14.0,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,713,157,24432,1871,288,1229,133,0.0,27.214502334594727,80.996826171875,23.664501190185547,0.0,26.060527801513672
1422133,15.0,Lucknow Super Giants,Royal Challengers Bengaluru,Royal Challengers Bengaluru,field,Lucknow Super Giants,683,109,16612,1301,227,839,60,0.0,28.457500457763672,24.674428939819336,6.077499866485596,0.0,31.11594009399414
1422134,16.0,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,bat,Kolkata Knight Riders,1896,42,6009,526,81,344,27,0.0,28.159500122070312,82.18519592285156,24.82950210571289,0.0,27.328243255615234
1422135,17.0,Gujarat Titans,Punjab Kings,Punjab Kings,field,Punjab Kings,840,49,7540,583,94,375,26,0.0,30.16050148010254,27.390079498291016,9.250500679016112,0.0,18.819942474365234
1422136,18.0,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Sunrisers Hyderabad,1981,80,12149,932,148,598,63,0.0,30.34749794006348,29.451534271240234,10.527499198913574,0.0,19.04393577575684
1422137,19.0,Royal Challengers Bengaluru,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,664,80,11118,902,176,537,57,0.0,26.448001861572266,19.23398399353028,1.0479999780654907,0.0,21.674928665161133
1422138,20.0,Mumbai Indians,Delhi Capitals,Delhi Capitals,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,28.144500732421875,68.14191436767578,21.714500427246094,0.0,34.46681213378906
1422139,21.0,Lucknow Super Giants,Gujarat Titans,Lucknow Super Giants,bat,Lucknow Super Giants,3355,24,3376,291,41,176,23,0.0,25.435998916625977,20.262449264526367,0.8659999966621399,0.0,22.246496200561523
1426260,22.0,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,291,88,13115,1075,152,700,55,0.0,28.40250015258789,81.39898681640625,24.90250015258789,0.0,21.93058013916016
1426261,23.0,Sunrisers Hyderabad,Punjab Kings,Punjab Kings,field,Sunrisers Hyderabad,3585,5,795,80,10,56,4,0.0,22.522998809814453,33.433876037597656,5.36299991607666,0.0,19.97602081298828
1426262,24.0,Rajasthan Royals,Gujarat Titans,Gujarat Titans,field,Gujarat Titans,664,80,11118,902,176,537,57,0.0199999995529651,27.60800170898437,26.97454261779785,6.708000183105469,0.0199999995529651,17.672788619995117
1426263,25.0,Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,713,157,24432,1871,288,1229,133,0.0,27.33449935913086,83.11685943603516,24.214500427246094,0.0,12.874722480773926
1426264,26.0,Lucknow Super Giants,Delhi Capitals,Lucknow Super Giants,bat,Delhi Capitals,3355,24,3376,291,41,176,23,0.0,29.035999298095703,30.114959716796875,9.656000137329102,0.0,14.370475769042969
1426265,27.0,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,3585,5,795,80,10,56,4,0.0,24.46299934387207,50.59201431274414,13.532999038696287,0.0,27.840030670166016
1426266,28.0,Lucknow Super Giants,Kolkata Knight Riders,Kolkata Knight Riders,field,Kolkata Knight Riders,292,128,19206,1544,259,974,104,0.0,31.979501724243164,52.3370361328125,20.41950035095215,0.0,9.162273406982422
1426267,29.0,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Chennai Super Kings,713,157,24432,1871,288,1229,133,0.0,27.4945011138916,89.30062103271484,25.574499130249023,0.0,24.9759521484375
