Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Gujarat Lions,DR Smith,35205dfc,1,0,2,0,0,0.0,[15],1.0,6,2,0,12,1,1,0,0,0,0,1,12.0,0,0,0,0,0,-2,2,0,0
Gujarat Lions,BB McCullum,b8a55852,2,64,44,6,3,145.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,116,0,8,124
Gujarat Lions,SK Raina,1dc12ab9,3,28,28,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,40,0,0,40
Gujarat Lions,Ishan Kishan,752f7486,4,11,14,1,0,78.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,15,0,0,15
Gujarat Lions,KD Karthik,c03f1114,5,48,25,2,2,192.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,78,0,8,86
Gujarat Lions,JJ Roy,d1c36f5c,6,14,7,1,1,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32
Gujarat Lions,RA Jadeja,fe93fd9d,7,0,0,0,0,0.0,"[7, 9, 11, 16]",4.0,24,6,0,34,1,2,0,0,0,0,0,8.5,1,0,0,0,0,0,6,8,14
Gujarat Lions,P Kumar,e938e1bc,8,0,0,0,0,0.0,"[1, 3, 20]",2.5,15,7,0,25,2,0,1,0,0,0,7,10.0,0,0,0,0,0,0,30,0,30
Gujarat Lions,Basil Thampi,871e9faf,9,0,0,0,0,0.0,"[2, 5, 13, 18]",4.0,24,4,0,34,1,2,0,0,0,0,1,8.5,0,0,0,0,0,0,4,0,4
Gujarat Lions,AJ Tye,7c7d63a2,10,0,0,0,0,0.0,"[6, 10, 17, 19]",4.0,24,6,0,34,2,2,2,0,0,0,1,8.5,0,0,0,0,0,0,56,0,56
Gujarat Lions,MM Patel,f0f628c7,11,0,0,0,0,0.0,"[4, 8, 12, 14]",4.0,24,7,0,35,4,1,1,0,0,0,0,8.75,0,0,0,0,0,0,32,0,32
Mumbai Indians,PA Patel,b5da6c24,1,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Mumbai Indians,JC Buttler,99b75528,2,26,24,1,2,108.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,46,0,0,46
Mumbai Indians,N Rana,fb2d1dda,3,53,36,4,2,147.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,91,0,8,99
Mumbai Indians,RG Sharma,740742ef,4,40,29,3,1,137.93,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,64,0,8,72
Mumbai Indians,KA Pollard,a757b0d8,5,39,23,2,3,169.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,73,0,0,73
Mumbai Indians,HH Pandya,dbe50b21,6,6,3,1,0,200.0,[15],1.0,6,1,0,15,0,1,0,0,0,0,0,15.0,0,0,0,0,0,10,1,0,11
Mumbai Indians,KH Pandya,5b8c830e,7,0,0,0,0,0.0,"[7, 9, 11]",3.0,18,4,0,18,1,0,0,0,0,0,0,6.0,1,0,0,0,0,0,6,8,14
Mumbai Indians,Harbhajan Singh,8b5b6769,8,0,0,0,0,0.0,"[4, 8, 10, 12]",4.0,24,9,0,22,2,0,1,0,0,0,0,5.5,0,0,0,0,0,0,38,0,38
Mumbai Indians,MJ McClenaghan,51a3c5ef,9,0,0,0,0,0.0,"[1, 3, 16, 18]",4.0,24,12,0,24,1,1,2,0,0,0,2,6.0,0,0,0,0,0,0,64,0,64
Mumbai Indians,SL Malinga,a12e1d51,10,0,0,0,0,0.0,"[2, 6, 14, 19]",4.0,24,6,0,51,3,3,1,0,1,1,6,12.75,0,0,0,0,0,0,33,0,33
Mumbai Indians,JJ Bumrah,462411b3,11,0,0,0,0,0.0,"[5, 13, 17, 20]",4.0,24,4,0,45,5,1,0,0,0,1,0,11.25,0,0,0,0,0,0,0,0,0
