Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Delhi Capitals,PP Shaw,8b3e9c7c,1,61,34,9,2,179.41,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,123,0,8,131
Delhi Capitals,DA Warner,dcce6f09,2,4,12,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-2,0,0,-2
Delhi Capitals,R Powell,650d5e49,3,3,10,0,0,30.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-3,0,0,-3
Delhi Capitals,RR Pant,919a3be2,4,39,36,3,2,108.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,67,0,0,67
Delhi Capitals,SN Khan,f088b960,5,36,28,3,0,128.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,52,0,8,60
Delhi Capitals,Lalit Yadav,ad427b5c,6,0,0,0,0,0.0,"[2, 4, 11, 13]",4.0,24,9,0,21,1,0,1,0,0,0,0,5.25,0,0,0,0,0,0,38,0,38
Delhi Capitals,AR Patel,2e171977,7,0,0,0,0,0.0,"[7, 9]",2.0,12,5,0,11,1,0,0,0,0,0,0,5.5,1,0,0,0,0,0,9,8,17
Delhi Capitals,SN Thakur,1abb78f8,8,0,0,0,0,0.0,"[3, 15, 18, 20]",3.667,22,9,0,29,3,1,1,0,0,0,0,7.91,0,0,0,0,0,0,34,0,34
Delhi Capitals,Kuldeep Yadav,8d2c70ad,9,0,0,0,0,0.0,"[8, 10, 12]",3.667,22,6,0,31,3,1,2,0,0,0,0,8.45,1,0,0,0,0,0,56,8,64
Delhi Capitals,Mustafizur Rahman,0a8fce53,10,0,0,0,0,0.0,"[1, 6, 17, 19]",4.0,24,8,0,26,0,1,0,0,0,0,2,6.5,0,0,0,0,0,0,10,0,10
Delhi Capitals,A Nortje,acdc62f5,11,0,0,0,0,0.0,"[5, 14, 16]",2.333,14,2,0,35,3,2,0,0,0,2,0,15.0,0,0,0,0,0,0,-4,0,-4
Lucknow Super Giants,KL Rahul,b17e2f24,1,24,25,1,1,96.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,34,0,0,34
Lucknow Super Giants,Q de Kock,372455c4,2,80,51,9,2,156.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,144,0,8,152
Lucknow Super Giants,E Lewis,0ebfb1ad,3,5,13,0,0,38.46,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-1,0,0,-1
Lucknow Super Giants,DJ Hooda,73ad96ed,4,11,12,0,0,91.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11
Lucknow Super Giants,KH Pandya,5b8c830e,5,19,14,0,1,135.71,"[7, 13]",2.0,12,2,0,12,0,0,0,0,0,0,0,6.0,0,0,0,0,2,27,4,0,31
Lucknow Super Giants,A Badoni,872b03f7,6,10,3,1,1,333.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,20,0,8,28
Lucknow Super Giants,K Gowtham,90de905a,7,0,0,0,0,0.0,"[2, 8, 10, 12]",4.0,24,15,1,23,3,1,1,0,0,0,0,5.75,0,0,0,0,0,0,56,0,56
Lucknow Super Giants,JO Holder,0f721006,8,0,0,0,0,0.0,"[1, 3, 18, 20]",4.0,24,7,0,30,1,1,0,0,0,0,3,7.5,0,0,0,0,0,0,7,0,7
Lucknow Super Giants,Avesh Khan,eef2536f,9,0,0,0,0,0.0,"[4, 17, 19]",3.0,18,5,0,32,6,0,0,0,0,0,0,10.67,0,0,0,0,0,0,3,0,3
Lucknow Super Giants,AJ Tye,7c7d63a2,10,0,0,0,0,0.0,"[6, 14, 16]",3.0,18,8,0,28,2,2,0,0,0,0,1,9.33,0,0,0,0,0,0,8,0,8
Lucknow Super Giants,Ravi Bishnoi,df064e1a,11,0,0,0,0,0.0,"[5, 9, 11, 15]",4.0,24,11,0,22,3,0,2,0,1,0,0,5.5,0,0,0,0,0,0,73,0,73
