Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Deccan Chargers,AC Gilchrist,2b6e6dec,1,61,48,9,1,127.08,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,111,0,0,111
Deccan Chargers,HH Gibbs,e1d1b294,2,19,20,2,0,95.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,27,0,8,35
Deccan Chargers,SB Styris,57efa3be,3,13,11,0,1,118.18,"[3, 5]",2.0,12,5,0,14,0,1,0,0,0,0,1,7.0,0,0,0,0,0,19,7,0,26
Deccan Chargers,RG Sharma,740742ef,4,5,8,0,0,62.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,5
Deccan Chargers,Shahid Afridi,0dc00542,5,1,3,0,0,33.33,"[7, 9]",2.0,12,5,0,10,1,0,0,0,0,0,0,5.0,0,0,0,0,0,1,9,0,10
Deccan Chargers,SB Bangar,0604ef16,6,3,6,0,0,50.0,"[8, 10]",2.0,12,2,0,20,3,0,0,0,0,0,0,10.0,0,0,0,0,0,3,0,0,3
Deccan Chargers,DB Ravi Teja,b720a5d6,7,6,8,1,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10
Deccan Chargers,Y Venugopal Rao,fe763256,8,23,11,3,1,209.09,[12],1.0,6,0,0,15,2,0,0,0,0,0,2,15.0,0,0,0,0,6,47,0,0,47
Deccan Chargers,RP Singh,c3d1402f,9,2,3,0,0,66.67,"[2, 4, 14, 16]",4.0,24,13,0,24,3,0,1,0,0,0,1,6.0,0,0,0,0,0,2,40,0,42
Deccan Chargers,PP Ojha,6c6591ab,10,1,2,0,0,50.0,"[6, 11, 13, 15]",4.0,24,6,0,47,5,1,1,0,0,0,6,11.75,1,0,0,0,0,1,27,8,36
Deccan Chargers,DP Vijaykumar,acd4f5dc,11,0,0,0,0,0.0,[1],1.0,6,2,0,10,2,0,0,0,0,0,0,10.0,0,0,0,0,0,0,2,0,2
Rajasthan Royals,GC Smith,72861603,1,40,43,4,0,93.02,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,60,0,0,60
Rajasthan Royals,YK Pathan,3c6ffae8,2,68,37,9,2,183.78,"[11, 13]",2.0,12,2,0,19,1,1,1,0,0,0,0,9.5,0,0,0,0,6,130,27,0,157
Rajasthan Royals,M Kaif,d84378a4,3,17,14,2,0,121.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,0,0,25
Rajasthan Royals,SR Watson,4329fbb5,4,5,2,1,0,250.0,"[2, 5, 17]",3.0,18,7,0,22,2,1,1,0,0,1,0,7.33,0,0,0,0,0,9,32,0,41
Rajasthan Royals,NK Patel,a2870fb7,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rajasthan Royals,RA Jadeja,fe93fd9d,6,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rajasthan Royals,SK Warne,bb18be76,7,0,0,0,0,0.0,"[7, 9, 15, 19]",4.0,24,9,0,20,1,0,2,1,0,0,0,5.0,1,0,1,0,0,0,71,20,91
Rajasthan Royals,M Rawat,de8d3876,8,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,1,0,0,0,34,34
Rajasthan Royals,Sohail Tanvir,64d43928,9,0,0,0,0,0.0,"[1, 3, 18, 20]",4.0,24,10,0,39,7,1,0,0,0,0,1,9.75,0,0,0,1,0,0,10,6,16
Rajasthan Royals,SK Trivedi,3d7e087f,10,0,0,0,0,0.0,"[12, 14, 16]",3.0,18,10,0,8,0,0,1,0,0,0,0,2.67,0,0,0,0,0,0,41,0,41
Rajasthan Royals,MM Patel,f0f628c7,11,0,0,0,0,0.0,"[4, 6, 8, 10]",4.0,24,9,0,28,4,0,1,0,0,0,0,7.0,1,0,0,0,0,0,36,8,44
