Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Chattogram Challengers,WG Jacks,9caf69a1,1,92,56,8,4,164.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,4,164,0,6,170
Chattogram Challengers,Zakir Hasan,e3e09091,2,17,9,2,1,188.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,31,0,0,31
Chattogram Challengers,Afif Hossain,37138918,3,7,7,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11
Chattogram Challengers,CAK Walton,bbff906c,4,35,23,3,2,152.17,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,67,0,0,67
Chattogram Challengers,BAC Howell,0bec3a6c,5,8,8,1,0,100.0,"[10, 12, 14, 18]",4.0,24,7,0,42,4,2,0,0,0,0,2,10.5,1,0,0,0,0,12,5,8,25
Chattogram Challengers,Shamim Hossain,711249d1,6,21,7,3,1,300.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,39,0,0,39
Chattogram Challengers,Mehedi Hasan Miraz,c58b0108,7,2,4,0,0,50.0,"[3, 5, 15, 17]",4.0,24,10,0,36,2,3,1,0,1,0,1,9.0,2,0,0,0,0,2,43,16,61
Chattogram Challengers,Akbar Ali,abae26ad,8,2,1,0,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,2,0,6,8
Chattogram Challengers,Mrittunjoy Chowdhury,21b97584,9,0,0,0,0,0.0,"[6, 8, 13, 19]",4.0,24,8,0,37,5,1,3,0,1,0,0,9.25,0,0,0,0,0,0,95,0,95
Chattogram Challengers,Shoriful Islam,bb34fd31,10,0,0,0,0,0.0,"[1, 11, 16, 20]",4.0,24,6,0,41,1,4,1,0,0,0,0,10.25,0,0,0,0,0,0,29,0,29
Chattogram Challengers,Nasum Ahmed,37654b75,11,0,0,0,0,0.0,"[2, 4, 7, 9]",4.0,24,10,0,27,2,1,0,0,0,0,1,6.75,0,0,0,0,0,0,12,0,12
Sylhet Sunrisers,CA Ingram,c995d726,1,24,19,1,2,126.32,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,40,0,8,48
Sylhet Sunrisers,Anamul Haque,72b245dd,2,32,26,3,1,123.08,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,54,0,0,54
Sylhet Sunrisers,Mizanur Rahman,7b0fb3d5,3,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6
Sylhet Sunrisers,LMP Simmons,89f64c19,4,42,27,5,2,155.56,"[11, 13, 15, 19]",4.0,24,5,0,33,3,0,1,0,0,0,0,8.25,0,0,0,0,4,82,30,0,112
Sylhet Sunrisers,RS Bopara,7ca5e05d,5,44,21,2,4,209.52,"[8, 10, 14, 17]",4.0,24,5,0,36,5,0,0,0,0,0,0,9.0,0,0,1,0,6,86,5,12,103
Sylhet Sunrisers,Mosaddek Hossain,8919756f,6,35,22,3,2,159.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,67,0,0,67
Sylhet Sunrisers,Alauddin Babu,721032ec,7,2,2,0,0,100.0,"[4, 16, 18, 20]",3.167,19,7,0,32,1,3,2,0,0,0,1,10.1,0,0,0,0,0,2,55,0,57
Sylhet Sunrisers,Sohag Gazi,5a4c12ab,8,0,0,0,0,0.0,"[1, 3, 5]",3.0,18,12,0,21,1,2,2,0,0,0,0,7.0,1,0,0,0,0,0,64,8,72
Sylhet Sunrisers,Shafiul Hayet,c2697434,9,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8
Sylhet Sunrisers,Jubair Hossain,902d916b,10,0,0,0,0,0.0,"[7, 9, 12]",3.0,18,4,0,35,3,2,0,0,0,0,2,11.67,0,0,0,0,0,0,0,0,0
Sylhet Sunrisers,Aks Swadhin,88256fe1,11,0,0,0,0,0.0,"[2, 6]",2.0,12,2,0,31,5,1,0,0,0,1,0,15.5,1,0,0,0,0,0,-4,8,4
