Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Royal Challengers Bangalore,CH Gayle,db584dad,1,11,6,0,1,183.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17
Royal Challengers Bangalore,TM Dilshan,5bdcdb72,2,5,9,0,0,55.56,[12],1.0,6,0,0,10,1,0,0,0,0,0,0,10.0,0,0,0,0,0,5,0,0,5
Royal Challengers Bangalore,V Kohli,ba607b88,3,51,46,6,1,110.87,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,89,0,8,97
Royal Challengers Bangalore,KK Nair,944533a5,4,9,9,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,0,0,9
Royal Challengers Bangalore,MC Henriques,32198ae0,5,44,40,5,0,110.0,"[2, 4, 6]",3.0,18,9,0,14,1,0,2,0,0,0,1,4.67,1,0,0,0,0,68,65,8,141
Royal Challengers Bangalore,MA Agarwal,00ea847a,6,7,8,0,0,87.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,7,0,0,7
Royal Challengers Bangalore,KB Arun Karthik,7daedf2f,7,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,1,0,-2,0,22,20
Royal Challengers Bangalore,R Vinay Kumar,41eb4a4f,8,7,4,1,0,175.0,"[1, 8, 10, 18, 20]",5.0,30,7,0,47,1,3,1,0,0,1,0,9.4,0,0,0,1,0,11,32,6,49
Royal Challengers Bangalore,M Kartik,abfeb126,9,2,2,0,0,100.0,"[5, 7, 17, 19]",4.0,24,4,0,27,1,0,0,0,0,0,3,6.75,0,0,0,0,0,2,6,0,8
Royal Challengers Bangalore,JD Unadkat,1e66c162,10,1,1,0,0,100.0,"[1, 3, 14, 16]",4.0,24,9,0,24,2,0,2,0,0,0,1,6.0,0,0,0,0,0,1,61,0,62
Royal Challengers Bangalore,M Muralitharan,4ba44e19,11,0,0,0,0,0.0,"[9, 11, 13, 15]",4.0,24,8,0,18,1,0,1,0,1,0,1,4.5,1,0,0,0,0,0,47,8,55
Sunrisers Hyderabad,PA Reddy,2461eef2,1,23,21,2,0,109.52,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,31,0,0,31
Sunrisers Hyderabad,PA Patel,b5da6c24,2,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Sunrisers Hyderabad,CL White,d0513f63,3,22,14,1,2,157.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,42,0,8,50
Sunrisers Hyderabad,GH Vihari,94253925,4,44,46,2,0,95.65,[2],1.0,6,2,0,5,0,0,1,0,0,0,0,5.0,0,0,0,0,0,56,27,0,83
Sunrisers Hyderabad,KC Sangakkara,6b71e6cf,5,16,17,1,0,94.12,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,20,0,8,28
Sunrisers Hyderabad,NLTC Perera,0f12f9df,6,9,9,1,0,100.0,"[7, 9, 15, 18]",4.0,24,12,0,21,2,0,1,0,0,0,1,5.25,0,0,0,0,0,13,41,0,54
Sunrisers Hyderabad,A Mishra,6b19d823,7,0,0,0,0,0.0,"[8, 10, 12, 16]",4.0,24,13,0,15,1,0,1,1,0,0,0,3.75,0,0,0,0,0,0,52,0,52
Sunrisers Hyderabad,A Ashish Reddy,1c2a64cd,8,14,12,0,1,116.67,[14],1.0,6,2,0,7,1,0,1,0,0,0,0,7.0,2,0,0,0,0,20,27,16,63
Sunrisers Hyderabad,DW Steyn,8fd1a8f5,9,3,3,0,0,100.0,"[1, 3, 17, 19]",5.0,30,9,0,52,5,1,1,0,0,0,6,10.4,0,0,0,0,0,3,32,0,35
Sunrisers Hyderabad,Ankit Sharma,24d94623,10,0,0,0,0,0.0,"[5, 11]",2.0,12,5,0,17,2,0,0,0,0,0,0,8.5,1,0,0,0,0,0,5,8,13
Sunrisers Hyderabad,I Sharma,5bb1a1c4,11,0,0,0,0,0.0,"[4, 6, 13, 20]",4.0,24,7,0,27,1,1,3,0,1,0,0,6.75,0,0,0,0,0,0,96,0,96
