Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Kent,DJ Bell-Drummond,8f938a32,1,64,44,6,0,145.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,98,0,0,98
Kent,JL Denly,bdadf7da,2,116,62,10,6,187.1,"[10, 12]",2.0,12,3,0,15,2,0,1,0,1,0,0,7.5,0,0,0,0,6,214,36,0,250
Kent,SW Billings,c16d4035,3,16,8,2,1,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,30,0,0,30
Kent,AJ Blake,ea27a674,4,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10
Kent,SA Northeast,7e4c8ba3,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Kent,JDS Neesham,9219eff0,6,0,0,0,0,0.0,"[3, 8, 15, 18]",4.0,24,6,0,40,5,1,0,0,0,0,1,10.0,0,0,0,0,0,0,4,0,4
Kent,DI Stevens,bca21d18,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Kent,MT Coles,e9d5218e,8,0,0,0,0,0.0,"[2, 4, 16]",3.0,18,3,0,25,2,0,0,0,0,0,0,8.33,0,0,0,0,0,0,3,0,3
Kent,AF Milne,350bb1b1,9,0,0,0,0,0.0,"[1, 5, 14, 19]",4.0,24,8,0,33,4,0,2,0,1,0,1,8.25,0,0,0,0,0,0,66,0,66
Kent,JC Tredwell,49b6c09f,10,0,0,0,0,0.0,"[6, 11, 13]",3.0,18,4,0,48,2,5,0,0,0,0,0,16.0,1,0,0,0,0,0,-2,8,6
Kent,ME Claydon,15101f12,11,0,0,0,0,0.0,"[7, 9, 17, 20]",4.0,24,7,0,37,4,1,1,0,0,0,1,9.25,0,0,0,0,0,0,32,0,32
Surrey,JJ Roy,d1c36f5c,1,55,30,9,0,183.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,105,0,0,105
Surrey,AJ Finch,b8d490fd,2,49,25,4,3,196.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,93,0,0,93
Surrey,KC Sangakkara,6b71e6cf,3,24,14,1,2,171.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,46,0,0,46
Surrey,DP Sibley,97e434a6,4,33,24,2,1,137.5,"[9, 11]",2.0,12,0,0,28,0,3,0,0,0,0,0,14.0,0,0,0,0,2,53,-6,0,47
Surrey,OJ Pope,e94bc520,5,29,22,3,1,131.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,53,0,8,61
Surrey,SM Curran,e94915e6,6,1,1,0,0,100.0,"[2, 4, 13, 17]",4.0,24,6,0,37,4,1,0,0,0,0,2,9.25,0,0,0,0,0,1,6,0,7
Surrey,TK Curran,e86754b2,7,4,4,0,0,100.0,"[5, 7, 15, 19]",4.0,24,5,0,40,4,1,0,0,0,0,1,10.0,1,0,0,0,0,4,3,8,15
Surrey,BT Foakes,fd770945,8,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Surrey,GJ Batty,5ac8f17b,9,0,0,0,0,0.0,"[8, 12]",2.0,12,3,0,28,3,2,0,0,0,0,0,14.0,0,0,0,0,0,0,-3,0,-3
Surrey,R Rampaul,d68e7f48,10,0,0,0,0,0.0,"[6, 10, 14, 20]",3.5,21,1,0,42,4,0,0,0,0,2,0,12.0,0,0,0,0,0,0,-3,0,-3
Surrey,JW Dernbach,7be8a0ed,11,0,0,0,0,0.0,"[1, 3, 16, 18]",4.0,24,9,0,30,3,0,2,0,0,0,2,7.5,0,0,0,0,0,0,59,0,59
