date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2024-12-30'],Bangladesh Premier League,1459537,Durbar Rajshahi,8,0,0,0,0,0.0,"[8, 10, 12, 17]",4.0,24,4,0,64,4,6,0,0,0,0,1,16.0,2,0,0,0,0,0,-2,16,14
['2024-02-10'],Bangladesh Premier League,1412301,Durdanto Dhaka,8,0,2,0,0,0.0,"[6, 10, 16, 18]",4.0,24,7,0,44,5,2,0,0,0,0,1,11.0,0,0,0,0,0,0,5,0,5
