date,event,match_id,teamname,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
['2022-11-01'],Syed Mushtaq Ali Trophy,1333049,Punjab,7,0,0,0,0,0.0,"[6, 9, 16]",3.0,18,6,0,37,3,3,1,0,0,0,1,12.33,1,0,0,0,0,0,25,8,33
['2022-10-30'],Syed Mushtaq Ali Trophy,1333046,Punjab,9,0,0,0,0,0.0,"[8, 20]",2.0,12,2,0,13,1,0,0,0,0,0,0,6.5,0,0,0,0,0,0,4,0,4
