,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Guyana Amazon Warriors,89f64c19,0.0,0.7777777777777777,1.0,0.6666666666666666,0.16666666666666666,0.37333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,0,0,60
1,Guyana Amazon Warriors,2be41edb,0.1,0.5925925925925926,0.42,1.0,0.16666666666666666,0.6772444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,58,0,0,58
2,Guyana Amazon Warriors,9ab63e7b,0.20000000000000004,0.25925925925925924,0.28,0.0,0.16666666666666666,0.4444444444444444,1.0,1.0,1.0,0.0,0.6341463414634146,0.5,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.6341463414634146,1.0,0.0,0.0,0.0,0,20,46,8,74
3,Guyana Amazon Warriors,cf73ad76,0.30000000000000004,0.48148148148148145,0.4,0.0,0.5,0.5777777777777777,0.75,0.75,0.7272727272727273,0.0,0.3902439024390244,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,2,50,12,0,62
4,Guyana Amazon Warriors,0d51e658,0.4,0.0,0.04,0.0,0.0,0.0,0.25,0.25,0.09090909090909091,0.0,0.21951219512195122,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8780487804878049,1.0,0.0,0.0,0.0,0,-2,1,8,7
5,Guyana Amazon Warriors,caf1b14c,0.5000000000000001,0.018518518518518517,0.02,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
6,Guyana Amazon Warriors,36d33dd0,0.6000000000000001,0.38888888888888884,0.24,0.6666666666666666,0.16666666666666666,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,41,0,0,41
7,Guyana Amazon Warriors,d1523761,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,8,8
8,Guyana Amazon Warriors,9d430b40,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7073170731707318,0.5,0.6666666666666666,0.6666666666666666,0.0,1.0,0.0,1.0,0.7073170731707318,0.0,0.0,0.0,0.0,0,0,81,0,81
9,Guyana Amazon Warriors,531f0278,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4878048780487805,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.4878048780487805,0.0,0.0,0.0,0.0,0,0,73,0,73
10,Guyana Amazon Warriors,78dfe704,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8181818181818182,0.0,0.7804878048780488,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.7804878048780488,0.0,0.0,0.0,0.0,0,0,104,0,104
