,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Nepal,e3386c8a,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.5,0.5,0.25,0.0,0.6551724137931034,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0,-2,3,8,9
1,Nepal,dcbea954,0.1,0.14545454545454545,0.2682926829268293,0.0,0.5,0.43637127257454855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,14,0,8,22
2,Nepal,1a3cc554,0.20000000000000004,0.09090909090909091,0.43902439024390244,0.0,0.0,0.1666766664666707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,-1,0,0,-1
3,Nepal,156378d8,0.30000000000000004,0.9090909090909091,0.975609756097561,1.0,1.0,0.749985000299994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,86,0,0,86
4,Nepal,7e9f1cde,0.4,0.05454545454545454,0.12195121951219512,0.0,0.0,0.35999280014399715,0.5,0.5,0.25,0.0,0.4482758620689655,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157894,0.0,0.0,0.0,0.0,0,3,5,0,8
5,Nepal,1747ea18,0.5000000000000001,0.09090909090909091,0.1951219512195122,0.0,0.0,0.374992500149997,0.5,0.5,0.5,0.0,0.24137931034482757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.0,0,5,12,0,17
6,Nepal,9811e35e,0.6000000000000001,0.36363636363636365,0.3902439024390244,0.25,0.5,0.749985000299994,0.58325,0.5833333333333333,0.5,0.0,0.7241379310344828,1.0,0.5,1.0,0.0,0.0,0.0,0.5,0.9473684210526315,0.0,0.0,0.0,0.0,0,30,56,0,86
7,Nepal,1adb8ee8,0.7000000000000001,0.03636363636363636,0.07317073170731708,0.0,0.0,0.40001199976000484,0.75,0.75,0.5833333333333333,0.0,0.9655172413793103,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.9821052631578947,0.0,0.0,0.0,0.0,0,2,40,0,42
8,Nepal,f53b3e1d,0.8,0.3090909090909091,0.29268292682926833,0.0,1.0,0.8500029999400012,0.5,0.5,0.5,0.0,0.41379310344827586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,2,31,8,0,39
9,Nepal,64fb6b15,0.9,0.01818181818181818,0.07317073170731708,0.0,0.0,0.19997600047999042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
10,Nepal,6ad2d5f7,1.0,0.03636363636363636,0.07317073170731708,0.0,0.0,0.40001199976000484,1.0,1.0,0.9166666666666666,0.0,0.7931034482758621,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.6052631578947368,0.0,0.0,0.0,0.0,0,2,48,0,50
11,United Arab Emirates,06cad4f0,0.0,1.0,1.0,1.0,1.0,0.8048839023219537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,93,0,0,93
12,United Arab Emirates,6f02fe2a,0.1,0.19999999999999998,0.17073170731707318,0.25,0.5,0.9428211435771284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,21,0,8,29
13,United Arab Emirates,5eb51b97,0.20000000000000004,0.509090909090909,0.6829268292682927,0.75,0.5,0.5999880002399952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,50,0,8,58
14,United Arab Emirates,074acfb4,0.30000000000000004,0.18181818181818182,0.14634146341463417,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,0,0,16
15,United Arab Emirates,ab23a6a1,0.4,0.2545454545454545,0.36585365853658536,0.25,0.0,0.5599688006239876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,18,0,16,34
16,United Arab Emirates,d2d15439,0.5000000000000001,0.05454545454545454,0.17073170731707318,0.0,0.0,0.25715485690286194,0.75,0.75,0.75,0.0,0.6206896551724138,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.631578947368421,0.0,0.0,0.0,0.0,0,3,44,0,47
17,United Arab Emirates,adbf0400,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.0,0.13793103448275862,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0,0,72,0,72
18,United Arab Emirates,f5715b48,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,0.9655172413793103,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0,0,69,0,69
19,United Arab Emirates,8f3c6b8a,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.763157894736842,0.5,0.0,0.0,0.0,0,0,34,8,42
20,United Arab Emirates,edfe226f,0.9,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.8333333333333333,0.0,0.4482758620689655,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.4557894736842105,0.0,0.0,0.0,0.0,0,0,49,0,49
21,United Arab Emirates,84dc72db,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.896551724137931,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.6842105263157894,0.0,0.0,0.0,0.0,0,0,64,0,64
