,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Kolkata Knight Riders,1c17e270,0.0,0.5294117647058824,0.4081632653061224,0.125,0.3333333333333333,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,62,0,0,62
1,Kolkata Knight Riders,bb345e0b,0.1,0.8676470588235294,0.9183673469387754,0.75,0.16666666666666666,0.4370333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,99,0,0,99
2,Kolkata Knight Riders,7dc35884,0.20000000000000004,0.08823529411764705,0.08163265306122448,0.125,0.0,0.5,1.0,1.0,0.8181818181818182,0.0,0.6122448979591836,0.6000000000000001,0.2,0.5,0.0,0.0,0.0,0.0,0.4592774035517453,0.0,0.0,0.0,0.0,0,10,34,0,44
3,Kolkata Knight Riders,271f83cd,0.30000000000000004,0.3088235294117647,0.3469387755102041,0.25,0.0,0.41176666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,29,0,8,37
4,Kolkata Knight Riders,bbd41817,0.4,0.3235294117647059,0.32653061224489793,0.375,0.0,0.45833333333333337,0.75,0.75,0.4545454545454546,0.0,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713410900183712,0.0,0.0,0.0,0.0,2,36,5,0,41
5,Kolkata Knight Riders,45eda7c8,0.5000000000000001,0.14705882352941177,0.2040816326530612,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,10,0,8,18
6,Kolkata Knight Riders,3c6ffae8,0.6000000000000001,0.27941176470588236,0.16326530612244897,0.5,0.0,0.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,35,0,8,43
7,Kolkata Knight Riders,626c5379,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2727272727272727,0.0,0.6122448979591836,0.2,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,0.9185548071034906,0.0,0.0,0.0,0.0,0,0,-3,0,-3
8,Kolkata Knight Riders,cc1e8c68,0.8,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.36363636363636365,0.0,0.3877551020408163,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,1.0,0.5817513778322108,0.0,0.0,0.0,0.0,0,0,29,0,29
9,Kolkata Knight Riders,9d430b40,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.44897959183673464,0.6000000000000001,0.0,1.0,0.0,1.0,0.0,0.0,0.3368034292712799,0.0,0.0,0.0,0.0,0,0,73,0,73
