,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Mumbai Indians,35205dfc,0.0,1.0,1.0,0.8,1.0,0.6535999999999998,0.5,0.5,0.3333333333333333,0.0,0.46511627906976744,0.6000000000000001,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.0,2,94,53,0,147
1,Mumbai Indians,d2c2b2d5,0.1,0.46,0.3611111111111111,1.0,0.0,0.8325647058823528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,49,0,0,49
2,Mumbai Indians,c03f1114,0.20000000000000004,0.86,0.9166666666666666,0.6000000000000001,0.3333333333333333,0.6131764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2,67,0,28,95
3,Mumbai Indians,740742ef,0.30000000000000004,0.2,0.2222222222222222,0.2,0.0,0.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,0,0,14
4,Mumbai Indians,a757b0d8,0.4,0.68,0.4444444444444444,0.4,1.0,0.9999999999999999,0.5,0.5,0.13333333333333333,0.0,0.4418604651162791,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8837209302325582,0.0,0.0,0.0,0.0,6,70,2,0,72
5,Mumbai Indians,70d205c9,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,0,0,8,8
6,Mumbai Indians,8b5b6769,0.6000000000000001,0.32,0.2222222222222222,0.6000000000000001,0.0,0.9411764705882352,1.0,1.0,0.6666666666666666,0.0,0.4883720930232558,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.0,0.4883720930232558,0.5,0.0,0.0,0.0,0,28,64,8,100
7,Mumbai Indians,f5180fe6,0.7000000000000001,0.18,0.1388888888888889,0.0,0.3333333333333333,0.8470588235294116,1.0,1.0,0.8,0.0,0.627906976744186,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.627906976744186,1.0,0.0,0.0,0.0,0,15,14,16,45
8,Mumbai Indians,a12e1d51,0.8,0.0,0.027777777777777776,0.0,0.0,0.0,1.0,1.0,0.7333333333333333,0.0,0.5813953488372093,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0,0,13,0,13
9,Mumbai Indians,d2a989fc,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.4418604651162791,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.4418604651162791,0.0,0.0,0.0,0.0,0,0,100,0,100
