,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Australia,dcce6f09,0.0,0.869047619047619,0.88,0.6666666666666666,0.5,0.6381153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,4,129,0,8,137
1,Australia,eaa76d3c,0.1,0.011904761904761904,0.04,0.0,0.0,0.19230769230769232,0.75,0.75,0.5,0.0,0.9047619047619047,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.8174193548387096,0.0,0.0,0.0,0.0,0,1,0,0,1
2,Australia,3d8feaf8,0.20000000000000004,0.42857142857142855,0.52,0.25,0.5,0.5325384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,2,66,0,8,74
3,Australia,b8d490fd,0.30000000000000004,0.14285714285714285,0.14,0.0,0.25,0.6593461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,0,18
4,Australia,d9273ee7,0.4,0.41666666666666663,0.3,0.16666666666666666,0.75,0.897423076923077,0.75,0.75,0.16666666666666666,0.0,0.8571428571428571,0.375,0.5,0.3333333333333333,0.0,0.0,0.0,0.25,0.7741935483870968,0.0,0.0,0.0,0.0,6,71,23,0,94
5,Australia,f1f99156,0.5000000000000001,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,-2,0,8,6
6,Australia,afa7e784,0.6000000000000001,0.25,0.3,0.08333333333333333,0.25,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,33,0,0,33
7,Australia,caf69bf7,0.7000000000000001,0.07142857142857142,0.08,0.08333333333333333,0.0,0.576923076923077,1.0,1.0,0.75,0.0,1.0,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.75,0.6774193548387096,0.0,0.0,0.0,0.0,0,10,32,0,42
8,Australia,9eb1455b,0.8,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,0.0,0.47619047619047616,0.25,0.0,1.0,0.0,1.0,0.0,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,0,-2,101,0,99
9,Australia,dfc4d8b5,0.9,0.0,0.02,0.0,0.0,0.0,1.0,1.0,0.8333333333333333,0.0,0.9285714285714285,0.625,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.6290322580645161,1.0,0.0,0.0,0.0,0,0,35,16,51
