,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Kolkata Knight Riders,ff1e68fa,0.0,0.2777777777777778,0.3333333333333333,0.2857142857142857,0.0,0.45139390437671534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,0,0,23
1,Kolkata Knight Riders,b8d490fd,0.1,0.07407407407407407,0.14583333333333331,0.0,0.0,0.27512157542491217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,4
2,Kolkata Knight Riders,85ec8e33,0.20000000000000004,0.6296296296296295,0.6666666666666666,0.42857142857142855,0.5,0.5115797582936107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,0,0,56
3,Kolkata Knight Riders,fb2d1dda,0.30000000000000004,0.8888888888888888,0.7708333333333333,0.42857142857142855,1.0,0.6246328662911069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,76,0,0,76
4,Kolkata Knight Riders,0a509d6b,0.4,0.7777777777777777,0.47916666666666663,0.8571428571428571,0.5,0.8792431027011413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,82,0,16,98
5,Kolkata Knight Riders,e4cdf230,0.5000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4117647058823529,0.0,0.6086956521739131,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.0,0.6086956521739131,0.5,0.0,0.0,0.0,0,0,34,8,42
6,Kolkata Knight Riders,bbd41817,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
7,Kolkata Knight Riders,9d430b40,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7058823529411764,0.0,0.41304347826086957,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.41304347826086957,0.0,0.0,0.0,0.0,0,0,18,0,18
8,Kolkata Knight Riders,cc1e8c68,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5217391304347826,1.0,0.0,0.5,0.0,0.0,1.0,0.2,0.5217391304347826,0.5,0.0,0.0,0.0,0,0,56,8,64
9,Kolkata Knight Riders,13c35c9e,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.29411764705882354,0.0,1.0,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0,0,51,0,51
10,Kolkata Knight Riders,c38d3503,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4117647058823529,0.0,0.717391304347826,0.6000000000000001,0.0,0.5,0.0,0.0,1.0,0.2,0.717391304347826,0.5,0.0,0.0,0.0,0,0,32,8,40
11,Rajasthan Royals,99b75528,0.0,0.4074074074074074,0.5208333333333333,0.42857142857142855,0.0,0.42370841157494343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,0,0,34
12,Rajasthan Royals,2c25d4f5,0.1,0.037037037037037035,0.10416666666666666,0.0,0.0,0.1925947325340652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2
13,Rajasthan Royals,a4cc73aa,0.20000000000000004,1.0,1.0,1.0,0.5,0.5416726852520584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,96,0,8,104
14,Rajasthan Royals,944533a5,0.30000000000000004,0.24074074074074073,0.2708333333333333,0.14285714285714285,0.0,0.481486831335163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,0,0,17
15,Rajasthan Royals,04a418e8,0.4,0.35185185185185186,0.25,0.14285714285714285,1.0,0.7623381000529637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,39,0,0,39
16,Rajasthan Royals,48a1d7b7,0.5000000000000001,0.5,0.2708333333333333,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,53,0,0,53
17,Rajasthan Royals,495d42a5,0.6000000000000001,0.1111111111111111,0.08333333333333333,0.0,0.0,0.7222302470027445,1.0,1.0,0.29411764705882354,0.0,0.717391304347826,0.6000000000000001,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.717391304347826,0.5,0.0,0.0,0.0,0,6,5,8,19
18,Rajasthan Royals,a818c1be,0.7000000000000001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5294117647058824,0.0,0.5434782608695652,0.4,0.0,0.5,0.0,0.0,0.0,0.4,0.5434782608695652,0.0,0.0,0.0,0.0,0,0,36,0,36
