,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Chhattisgarh,bd74f1a7,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,-2,0,8,6
1,Chhattisgarh,6c6cc94c,0.1,0.7674418604651163,1.0,1.0,0.0,0.4615313610559838,0.08325,0.08333333333333333,0.0,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6006666666666667,0.5,0.0,0.0,0.0,0,49,0,8,57
2,Chhattisgarh,9c20688d,0.20000000000000004,0.18604651162790697,0.5151515151515151,0.3333333333333333,0.0,0.217196658512946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6,6,0,0,6
3,Chhattisgarh,5c766d24,0.30000000000000004,0.18604651162790697,0.33333333333333337,0.0,0.0,0.335671758896017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,0,8
4,Chhattisgarh,21b9e62b,0.4,0.2558139534883721,0.42424242424242425,0.3333333333333333,0.0,0.36262519038168645,0.75,0.75,0.3076923076923077,0.0,0.9354838709677419,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.6446666666666666,0.0,0.0,0.0,0.0,0,15,54,0,69
5,Chhattisgarh,f099a6f6,0.5000000000000001,0.4883720930232558,0.48484848484848486,0.6666666666666666,0.0,0.6057599113859787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,31,0,0,31
6,Chhattisgarh,cc8531c2,0.6000000000000001,0.0,0.06060606060606061,0.0,0.0,0.0,0.25,0.25,0.07692307692307693,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0,-2,1,16,15
7,Chhattisgarh,61e93009,0.7000000000000001,0.627906976744186,0.6666666666666667,0.6666666666666666,0.5,0.5664374394240089,0.5,0.5,0.07692307692307693,0.0,0.5806451612903225,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,45,1,0,46
8,Chhattisgarh,f4ef0fd7,0.8,0.0,0.030303030303030304,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.4838709677419355,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,-2,0,0,-2
9,Chhattisgarh,62ccc063,0.9,0.06976744186046512,0.09090909090909091,0.0,0.0,0.4615313610559838,0.25,0.25,0.15384615384615385,0.0,0.29032258064516125,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0,3,27,0,30
10,Chhattisgarh,13dd2a4b,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.46153846153846156,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6886666666666666,0.0,0.0,0.0,0.0,0,0,29,0,29
11,Uttar Pradesh,f088b960,0.0,0.09302325581395349,0.12121212121212122,0.3333333333333333,0.0,0.4615313610559838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,8,0,8,16
12,Uttar Pradesh,e53af640,0.1,0.3488372093023256,0.24242424242424243,1.0,0.0,0.8653713019799697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,27,0,8,35
13,Uttar Pradesh,1dc12ab9,0.20000000000000004,0.3023255813953488,0.18181818181818182,0.3333333333333333,0.5,1.0,0.5,0.5,0.15384615384615385,0.0,0.5161290322580645,0.3333333333333333,0.0,0.5,1.0,0.0,0.0,1.0,0.5333333333333333,0.0,0.0,0.0,0.0,0,23,35,0,58
