,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Kings XI Punjab,a1f1829d,0.0,0.3421052631578947,0.4375,0.5,0.4,0.49524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,0,0,54
1,Kings XI Punjab,2498e163,0.1,0.21052631578947367,0.3333333333333333,0.3333333333333333,0.0,0.4,1.0,1.0,0.8333333333333333,0.0,0.8461538461538461,0.25,1.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.611111111111111,0.0,0.0,0.0,0.0,0,24,35,0,59
2,Kings XI Punjab,6b71e6cf,0.20000000000000004,0.2631578947368421,0.16666666666666666,0.5,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,38,0,8,46
3,Kings XI Punjab,d18f9182,0.30000000000000004,0.02631578947368421,0.08333333333333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2
4,Kings XI Punjab,1c914163,0.4,0.75,0.7083333333333333,1.0,0.6000000000000001,0.6706000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,111,0,0,111
5,Kings XI Punjab,5fa06777,0.5000000000000001,0.15789473684210525,0.3958333333333333,0.0,0.2,0.25264,1.0,1.0,0.9166666666666666,0.0,0.5384615384615384,0.25,0.0,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.38888888888888884,0.0,0.0,0.0,0.0,-2,16,48,0,64
6,Kings XI Punjab,3fca55af,0.6000000000000001,0.05263157894736842,0.08333333333333333,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,0,4
7,Kings XI Punjab,dd09ff8e,0.7000000000000001,0.0,0.041666666666666664,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.8974358974358974,0.625,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.6481481481481481,1.0,0.0,0.0,0.0,0,-2,37,8,43
8,Kings XI Punjab,98ae73b1,0.8,0.3157894736842105,0.20833333333333331,0.6666666666666666,0.0,0.96,0.5,0.5,0.3333333333333333,0.0,0.6923076923076923,0.375,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6,46,-2,8,52
9,Kings XI Punjab,3dba85c2,0.9,0.013157894736842105,0.020833333333333332,0.0,0.0,0.4,0.25,0.25,0.08333333333333333,0.0,0.3076923076923077,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0,1,1,0,2
10,Kings XI Punjab,6b8eb6e5,1.0,0.0,0.0,0.0,0.0,0.0,0.79175,0.7916666666666666,0.75,0.0,0.9743589743589743,0.625,0.5,0.3333333333333333,0.0,0.0,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0,0,30,0,30
11,Rajasthan Royals,d84378a4,0.0,0.06578947368421052,0.14583333333333331,0.16666666666666666,0.0,0.28572000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,0,0,9
12,Rajasthan Royals,ff077124,0.1,0.19736842105263158,0.1875,0.3333333333333333,0.2,0.6666799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0,29,0,26,55
13,Rajasthan Royals,3c6ffae8,0.20000000000000004,0.09210526315789473,0.10416666666666666,0.16666666666666666,0.0,0.56,0.25,0.25,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9629629629629629,0.0,0.0,0.0,0.0,0,11,3,0,14
14,Rajasthan Royals,4329fbb5,0.30000000000000004,1.0,1.0,0.8333333333333333,1.0,0.6333200000000001,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,4,142,12,0,154
