,Team,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
0,Chennai Super Kings,4329fbb5,0.0,0.0,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,-2
1,Chennai Super Kings,3355b542,0.1,1.0,1.0,1.0,1.0,0.5317333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,123,0,0,123
2,Chennai Super Kings,1dc12ab9,0.20000000000000004,0.3283582089552239,0.30952380952380953,0.8,0.0,0.5641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,42,0,0,42
3,Chennai Super Kings,70d205c9,0.30000000000000004,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0,0,-2
4,Chennai Super Kings,4a8a2e3b,0.4,0.13432835820895522,0.42857142857142855,0.2,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4,9,0,16,25
5,Chennai Super Kings,87e562a9,0.5000000000000001,0.1044776119402985,0.26190476190476186,0.0,0.0,0.21213333333333334,1.0,1.0,0.6428571428571428,0.0,0.5,0.2,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,-2,5,61,8,74
6,Chennai Super Kings,fe93fd9d,0.6000000000000001,0.04477611940298507,0.11904761904761904,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.26,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.26,0.5,0.0,0.0,0.0,0,3,45,8,56
7,Chennai Super Kings,23eeb873,0.7000000000000001,0.14925373134328357,0.14285714285714285,0.0,0.25,0.5555666666666667,1.0,1.0,0.8571428571428571,0.0,0.62,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.62,0.0,0.0,0.0,0.0,0,16,45,0,61
8,Chennai Super Kings,8b5b6769,0.8,0.029850746268656716,0.21428571428571427,0.0,0.0,0.07406666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,2
9,Chennai Super Kings,1abb78f8,0.9,0.22388059701492538,0.11904761904761904,0.6000000000000001,0.0,1.0,1.0,1.0,0.6428571428571428,0.0,1.0,0.6000000000000001,1.0,0.5,0.0,0.0,0.0,0.75,1.0,0.0,0.0,0.0,0.0,0,27,28,0,55
10,Chennai Super Kings,f834dcfc,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7142857142857142,0.0,0.4,0.4,0.0,0.5,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0,0,39,8,47
11,Sunrisers Hyderabad,0a476045,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,-2,0,8,6
12,Sunrisers Hyderabad,541f85c9,0.1,0.1791044776119403,0.21428571428571427,0.4,0.0,0.4444333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0,20,0,8,28
13,Sunrisers Hyderabad,d027ba9f,0.20000000000000004,0.3582089552238806,0.3571428571428571,0.8,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44,0,0,44
14,Sunrisers Hyderabad,93b4fc78,0.30000000000000004,0.11940298507462686,0.38095238095238093,0.0,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,4,0,0,4
15,Sunrisers Hyderabad,7dc35884,0.4,0.1791044776119403,0.23809523809523808,0.4,0.0,0.4,0.5,0.5,0.07142857142857142,0.0,0.4,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0,20,-1,0,19
16,Sunrisers Hyderabad,3c6ffae8,0.5000000000000001,0.3582089552238806,0.6904761904761905,0.6000000000000001,0.0,0.2758666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,36,0,0,36
17,Sunrisers Hyderabad,e342e5fb,0.6000000000000001,0.6417910447761194,0.6904761904761905,0.2,1.0,0.4942666666666667,0.75,0.75,0.42857142857142855,0.0,0.62,0.6000000000000001,0.5,0.0,0.0,0.0,0.0,0.25,0.8264,0.5,0.0,0.0,0.0,2,77,4,8,89
18,Sunrisers Hyderabad,2e81a32d,0.7000000000000001,0.1044776119402985,0.26190476190476186,0.0,0.0,0.21213333333333334,0.79175,0.7916666666666666,0.8571428571428571,0.0,0.28,0.0,0.25,0.5,0.0,0.0,0.0,0.25,0.3536,0.0,0.0,0.0,0.0,-2,5,43,0,48
19,Sunrisers Hyderabad,5f547c8b,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.22,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0,0,78,0,78
20,Sunrisers Hyderabad,dcf81436,0.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6428571428571428,0.0,0.64,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.64,0.0,0.0,0.0,0.0,0,0,75,0,75
21,Sunrisers Hyderabad,ce820073,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.42857142857142855,0.0,0.6,0.8,0.25,1.0,0.0,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0,0,54,8,62
