Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Goa,Amogh Desai,017e2f0d,1,22,22,4,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,38,0,0,38,32,True,True,False,Right-arm offbreak,Right-hand bat
Goa,Aditya Kaushik,9a2d95ac,2,12,11,0,1,109.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18,33,True,False,False,,Right-hand bat
Goa,Lakshay Garg,4af886ed,3,15,9,2,1,166.67,"[2, 5, 15, 20]",4.0,24,4,0,52,9,1,0,0,0,0,0,13.0,0,0,0,0,0,29,-2,0,27,29,True,False,True,Right-arm medium,Right-hand bat
Goa,Snehal Kauthankar,3a0dc16e,4,31,23,1,2,134.78,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,53,0,0,53,29,True,False,False,Right-arm offbreak,Right-hand bat
Goa,Amit Verma,3b30b8c4,5,2,4,0,0,50.0,[13],1.0,6,0,0,20,1,2,0,0,0,0,0,20.0,1,0,0,0,0,2,0,8,10,37,True,False,True,Legbreak,Left-hand bat
Goa,Darshan Misal,ce2b42ae,6,17,12,0,1,141.67,"[6, 12]",2.0,12,0,0,24,4,0,0,0,0,0,0,12.0,0,0,0,0,2,25,-4,0,21,32,True,False,True,Slow left-arm orthodox,Left-hand bat
Goa,SS Prabhudessai,9385de2e,7,48,20,3,4,240.0,[10],1.0,6,1,0,11,0,1,0,0,0,0,0,11.0,0,0,0,0,6,94,1,0,95,27,True,False,True,Right-arm medium,Right-hand bat
Goa,Eknath Kerkar,84085032,8,45,18,5,2,250.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,87,0,8,95,31,True,False,False,,Right-hand bat
Goa,AB Dinda,66b30f71,9,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,7,0,45,5,2,2,0,0,0,2,11.25,0,0,0,0,0,0,53,0,53,41,True,False,False,Right-arm medium-fast,Right-hand bat
Goa,Deepraj Gaonkar,d3c1f849,9,1,1,0,0,100.0,"[7, 9, 11, 16]",4.0,24,6,0,22,1,0,1,0,1,0,0,5.5,0,0,0,0,0,1,43,0,44,26,True,False,False,Right-arm medium,Right-hand bat
Goa,Heramb Parab,b29f6148,10,0,0,0,0,0.0,"[4, 8, 14, 18]",4.0,24,2,0,37,2,1,0,0,0,0,0,9.25,0,0,0,0,0,0,2,0,2,26,True,True,False,Right-arm medium-fast,Right-hand bat
Madhya Pradesh,Arpit Gaud,a6a50969,1,6,3,0,1,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,0,0,12,28,True,False,False,Slow left-arm orthodox,Right-hand bat
Madhya Pradesh,VR Iyer,a24be938,2,87,52,11,2,167.31,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,159,0,8,167,30,True,False,True,Right-arm medium,Left-hand bat
Madhya Pradesh,Avesh Khan,eef2536f,3,0,1,0,0,0.0,"[1, 3, 10, 18]",4.0,24,8,0,39,5,1,1,0,0,0,1,9.75,0,0,0,0,0,-2,33,0,31,28,True,False,False,Right-arm fast-medium,Right-hand bat
Madhya Pradesh,RM Patidar,c740ea83,4,96,51,10,3,188.24,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,172,0,16,188,31,True,False,False,Right-arm offbreak,Right-hand bat
Madhya Pradesh,Parth Sahani,239f7526,5,20,13,1,1,153.85,[15],1.0,6,2,0,17,1,2,1,0,0,0,0,17.0,1,0,0,0,4,34,27,8,69,32,True,False,True,Slow left-arm orthodox,Left-hand bat
Madhya Pradesh,Rakesh Thakur,2c5fb7f6,9,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,33,True,False,False,,Right-hand bat
Madhya Pradesh,Ankit Sharma,24d94623,10,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,10,0,32,1,2,2,0,0,0,2,8.0,0,0,0,0,0,0,60,0,60,33,True,False,False,Slow left-arm orthodox,Left-hand bat
Madhya Pradesh,Rishabh Chouhan,a64608ec,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,12,12,25,True,True,False,Slow left-arm orthodox,Right-hand bat
Madhya Pradesh,KR Sen,2e78f685,12,0,0,0,0,0.0,"[4, 6, 16, 19]",4.0,24,7,0,34,2,1,2,0,1,0,6,8.5,0,0,0,0,0,0,65,0,65,28,True,False,False,Right-arm fast,Right-hand bat
Madhya Pradesh,Mihir Hirwani,49bacd0f,13,0,0,0,0,0.0,"[8, 12, 14]",3.0,18,3,0,32,2,2,0,0,0,0,0,10.67,1,0,0,0,0,0,1,8,9,30,True,True,False,Legbreak googly,Right-hand bat
Madhya Pradesh,Surendra Malviya,2e0c09bb,14,0,0,0,0,0.0,"[2, 5, 17, 20]",4.0,24,5,0,53,4,3,0,0,0,2,3,13.25,0,0,0,0,0,0,-1,0,-1,30,True,True,False,Right-arm medium,Right-hand bat
