Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Mumbai Indians,Ishan Kishan,752f7486,1,69,34,7,5,202.94,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,141,0,16,157,26,True,True,False,Legbreak,Left-hand bat
Mumbai Indians,RG Sharma,740742ef,2,38,24,3,3,158.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,76,0,0,76,37,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,SA Yadav,271f83cd,3,52,19,5,4,273.68,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,110,0,0,110,34,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,HH Pandya,dbe50b21,4,21,6,0,3,350.0,[10],1.0,6,2,0,13,0,1,0,0,0,0,2,13.0,0,0,0,0,0,39,2,0,41,31,True,False,True,Right-arm medium-fast,Right-hand bat
Mumbai Indians,Tilak Varma,b0482a1d,5,16,10,3,0,160.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,32,0,0,32,22,True,False,True,Right-arm offbreak,Left-hand bat
Mumbai Indians,Akash Madhwal,4bd09374,5,0,0,0,0,0.0,"[4, 6, 16, 20]",4.0,24,7,0,57,9,2,1,0,0,0,3,14.25,1,0,0,0,0,0,26,8,34,31,True,False,False,Right-arm medium-fast,Right-hand bat
Mumbai Indians,TH David,f1f99156,6,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16,29,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,Mohammad Nabi,62af8546,7,0,0,0,0,0.0,[1],1.0,6,2,0,7,1,0,0,0,0,0,0,7.0,1,0,0,0,0,0,2,8,10,40,True,False,True,Right-arm offbreak,Right-hand bat
Mumbai Indians,R Shepherd,c5aef772,8,0,0,0,0,0.0,"[8, 14]",2.0,12,0,0,22,3,0,0,0,0,0,0,11.0,0,0,0,0,0,0,-2,0,-2,30,True,False,True,Right-arm fast-medium,Right-hand bat
Mumbai Indians,S Gopal,7a8bd078,9,0,0,0,0,0.0,"[7, 9, 13, 15]",4.0,24,7,0,32,0,2,1,1,0,0,0,8.0,0,0,0,0,0,0,40,0,40,31,True,False,True,Legbreak,Right-hand bat
