Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Kochi Tuskers Kerala,BB McCullum,b8a55852,1,29,10,1,4,290.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,67,0,0,67,43,True,True,False,Right-arm offbreak,Right-hand bat
Kochi Tuskers Kerala,DPMD Jayawardene,d18f9182,2,6,3,1,0,200.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,10,0,8,18,47,True,False,False,Right-arm medium,Right-hand bat
Kochi Tuskers Kerala,PA Patel,b5da6c24,3,21,14,2,1,150.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,35,0,0,35,40,True,True,False,Right-arm offbreak,Left-hand bat
Kochi Tuskers Kerala,OA Shah,7bf96684,4,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16,46,True,False,False,Right-arm offbreak,Right-hand bat
Kochi Tuskers Kerala,BJ Hodge,b57f8a9a,4,33,17,5,2,194.12,"[10, 12, 14, 16]",4.0,24,16,0,13,1,0,4,0,2,0,0,3.25,0,0,0,1,6,75,146,6,227,50,True,False,False,Right-arm offbreak,Right-hand bat
Kochi Tuskers Kerala,RA Jadeja,fe93fd9d,5,0,0,0,0,0.0,[15],1.0,6,2,0,5,0,0,0,0,0,0,1,5.0,0,0,0,1,0,0,2,6,8,36,True,False,True,Slow left-arm orthodox,Left-hand bat
Kochi Tuskers Kerala,RP Singh,c3d1402f,6,0,0,0,0,0.0,"[1, 3, 5, 17]",4.0,24,17,0,17,3,0,1,1,0,0,0,4.25,0,0,0,0,0,0,56,0,56,39,True,False,False,Left-arm fast-medium,Right-hand bat
Kochi Tuskers Kerala,P Parameswaran,0c432afb,7,0,0,0,0,0.0,"[7, 9, 13, 19]",3.5,21,11,0,20,3,0,2,0,1,0,1,5.71,0,0,0,0,0,0,73,0,73,39,True,True,False,Left-arm medium,Right-hand bat
Kochi Tuskers Kerala,P Prasanth,ddb00822,8,0,0,0,0,0.0,[8],1.0,6,3,0,18,0,3,0,0,0,0,0,18.0,0,0,0,0,0,0,3,0,3,39,True,False,True,Slow left-arm orthodox,Left-hand bat
Kochi Tuskers Kerala,S Sreesanth,6b8eb6e5,9,0,0,0,0,0.0,"[2, 4, 6, 18]",4.0,24,16,0,16,1,1,2,1,0,0,0,4.0,0,0,0,0,0,0,80,0,80,42,True,False,False,Right-arm fast-medium,Right-hand bat
Kochi Tuskers Kerala,Y Gnaneswara Rao,bae11797,10,0,0,0,0,0.0,[11],1.0,6,3,0,7,1,0,0,0,0,0,0,7.0,1,0,0,0,0,0,3,8,11,40,True,False,True,Right-arm medium,Right-hand bat
Rajasthan Royals,FY Fazal,c15e2193,1,16,15,3,0,106.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,28,0,0,28,39,True,False,False,Right-arm medium,Left-hand bat
Rajasthan Royals,R Dravid,0184dc35,2,1,4,0,0,25.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,52,True,False,False,Right-arm offbreak,Right-hand bat
Rajasthan Royals,SR Watson,4329fbb5,3,20,13,0,3,153.85,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,42,0,0,42,43,True,False,True,Right-arm fast-medium,Right-hand bat
Rajasthan Royals,AM Rahane,29e95537,4,8,9,1,0,88.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,0,0,12,36,True,False,False,Right-arm medium,Right-hand bat
Rajasthan Royals,AL Menaria,8291f939,5,31,28,3,1,110.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,53,0,0,53,34,True,False,True,Slow left-arm orthodox,Left-hand bat
Rajasthan Royals,PR Shah,0aadc906,6,5,5,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,9,0,0,9,37,True,False,False,,Right-hand bat
Rajasthan Royals,JDP Oram,3eac9d95,7,0,3,0,0,0.0,"[2, 5]",2.0,12,2,0,32,2,3,1,0,0,0,0,16.0,0,0,0,0,0,-2,21,0,19,46,True,False,True,Right-arm fast-medium,Left-hand bat
Rajasthan Royals,SK Warne,bb18be76,8,2,9,0,0,22.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,52,True,False,False,Legbreak googly,Right-hand bat
Rajasthan Royals,AA Chavan,29d72eb2,9,1,3,0,0,33.33,[6],1.0,6,3,0,10,1,1,0,0,0,0,0,10.0,1,0,0,0,0,1,3,8,12,39,True,False,False,Slow left-arm orthodox,Left-hand bat
Rajasthan Royals,SW Tait,addfb70e,10,10,9,1,0,111.11,"[1, 3, 7]",3.0,18,9,0,36,4,2,0,0,0,2,2,12.0,0,0,0,0,0,14,5,0,19,42,True,False,False,Right-arm fast,Right-hand bat
Rajasthan Royals,ND Doshi,6ec424a9,11,0,13,0,0,0.0,"[4, 8]",1.333,8,4,0,15,2,1,1,0,1,0,0,11.25,0,0,0,0,-6,-8,37,0,29,46,True,False,False,Slow left-arm orthodox,Right-hand bat
