Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Pakistan,Mohammad Hafeez,9ab63e7b,1,17,18,3,0,94.44,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,29,0,0,29,44,True,False,True,Right-arm offbreak,Right-hand bat
Pakistan,Ahmed Shehzad,f8fd6e3f,2,7,9,1,0,77.78,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,11,0,0,11,33,True,False,False,Legbreak,Right-hand bat
Pakistan,Sohaib Maqsood,b98b5e1c,3,26,25,3,0,104.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,42,0,6,48,37,True,False,False,Right-arm offbreak,Right-hand bat
Pakistan,Shoaib Malik,64c34cd0,4,15,13,2,0,115.38,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,23,0,8,31,43,True,False,True,Right-arm offbreak,Right-hand bat
Pakistan,Mohammad Rizwan,2f26ac1a,5,16,16,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20,0,0,20,32,True,True,False,Right-arm medium,Right-hand bat
Pakistan,Umar Akmal,fd2bf2a0,6,38,28,2,1,135.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,58,0,0,58,34,True,False,False,Right-arm offbreak,Right-hand bat
Pakistan,Shahid Afridi,0dc00542,7,2,2,0,0,100.0,"[8, 10, 12, 14]",4.0,24,5,0,26,2,0,0,0,0,0,0,6.5,0,0,0,0,0,2,7,0,9,45,True,False,True,Legbreak googly,Right-hand bat
Pakistan,Imad Wasim,9cb8d7a6,8,13,9,2,0,144.44,"[5, 7, 9, 11]",4.0,24,14,0,14,1,0,1,0,1,0,1,3.5,0,0,0,1,0,21,53,6,80,36,True,False,True,Slow left-arm orthodox,Left-hand bat
Pakistan,Sohail Tanvir,64d43928,9,0,0,0,0,0.0,"[1, 3, 16, 19]",4.0,24,11,0,18,1,0,1,1,0,0,0,4.5,0,0,0,0,0,0,50,0,50,40,True,False,False,Left-arm medium-fast,Left-hand bat
Pakistan,Imran Khan (1),195fb6db,10,0,0,0,0,0.0,"[13, 15, 17, 20]",4.0,24,6,0,35,0,2,2,0,1,0,0,8.75,2,0,0,0,0,0,64,16,80,36,True,False,False,Left-arm medium-fast,Right-hand bat
Pakistan,Mohammad Irfan,a8e3170f,11,0,0,0,0,0.0,"[2, 4, 6, 18]",4.0,24,12,0,25,2,1,2,0,0,0,0,6.25,0,0,0,0,0,0,64,0,64,42,True,False,False,Left-arm fast,Right-hand bat
Zimbabwe,H Masakadza,31fbf891,1,9,14,0,1,64.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,13,0,0,13,41,True,False,False,Right-arm medium,Right-hand bat
Zimbabwe,CJ Chibhabha,f32dbc84,2,3,7,0,0,42.86,"[1, 3]",2.0,12,5,0,13,2,0,0,0,0,0,0,6.5,0,0,0,0,0,3,7,0,10,38,True,False,False,Right-arm medium,Right-hand bat
Zimbabwe,CR Ervine,c96311d4,3,1,3,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,39,True,False,False,Right-arm offbreak,Left-hand bat
Zimbabwe,R Mutumbami,5fef85ee,4,3,9,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,3,35,True,True,False,Right-arm offbreak,Right-hand bat
Zimbabwe,SC Williams,afe57f7a,5,40,36,4,0,111.11,"[6, 8, 14, 16]",4.0,24,8,0,26,2,0,0,0,0,0,0,6.5,2,0,0,0,0,60,10,16,86,38,True,False,True,Slow left-arm orthodox,Left-hand bat
Zimbabwe,Sikandar Raza,26d041c4,6,36,36,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,44,0,8,52,38,True,False,True,Legbreak,Right-hand bat
Zimbabwe,E Chigumbura,d2babdd5,7,17,8,0,2,212.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,29,0,8,37,39,True,False,True,Right-arm fast-medium,Right-hand bat
Zimbabwe,LM Jongwe,b8704508,8,8,7,1,0,114.29,"[5, 7, 17, 19]",4.0,24,9,0,24,2,0,2,0,0,0,0,6.0,0,0,0,0,0,12,61,0,73,30,True,False,True,Right-arm fast-medium,Right-hand bat
Zimbabwe,P Utseya,9de271ef,9,0,0,0,0,0.0,"[10, 12]",2.0,12,4,0,20,3,0,1,0,0,0,0,10.0,1,0,0,0,0,0,27,8,35,40,True,False,False,Right-arm offbreak,Right-hand bat
Zimbabwe,AG Cremer,9f0270e0,9,0,0,0,0,0.0,"[9, 11, 13, 15]",4.0,24,10,0,25,2,0,1,0,0,0,0,6.25,1,0,0,0,0,0,37,8,45,38,True,False,False,Legbreak googly,Right-hand bat
Zimbabwe,T Panyangara,3b417422,10,0,0,0,0,0.0,"[2, 4, 18, 20]",4.0,24,13,0,27,3,1,2,0,0,0,1,6.75,0,0,0,0,0,0,65,0,65,39,True,False,False,Right-arm fast-medium,Right-hand bat
