Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Madhya Pradesh,NV Ojha,890946a0,1,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,-2,0,12,10,41,True,False,False,,Right-hand bat
Madhya Pradesh,Ashutosh Sharma,84d9c311,2,58,32,6,4,181.25,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,120,0,0,120,26,True,False,True,,Right-hand bat
Madhya Pradesh,RM Patidar,c740ea83,3,22,19,2,1,115.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,36,0,0,36,31,True,False,False,Right-arm offbreak,Right-hand bat
Madhya Pradesh,Rishabh Chouhan,a64608ec,4,63,33,8,2,190.91,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,121,0,0,121,25,True,True,False,Slow left-arm orthodox,Right-hand bat
Madhya Pradesh,Gaurav Yadav,3e5dc16b,4,0,0,0,0,0.0,"[2, 4, 16, 19]",4.0,24,13,0,17,1,0,0,0,0,0,1,4.25,0,0,0,0,0,0,19,0,19,33,True,True,False,Right-arm medium,Right-hand bat
Madhya Pradesh,IC Pandey,e0407c01,5,0,0,0,0,0.0,"[6, 8, 10, 18]",4.0,24,9,0,28,1,1,1,0,1,0,2,7.0,0,0,0,0,0,0,44,0,44,35,True,False,False,Right-arm medium,Right-hand bat
Madhya Pradesh,Parth Sahani,239f7526,5,34,23,1,1,147.83,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,50,0,0,50,32,True,False,True,Slow left-arm orthodox,Left-hand bat
Madhya Pradesh,VR Iyer,a24be938,6,30,12,2,3,250.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,66,0,0,66,30,True,False,True,Right-arm medium,Left-hand bat
Madhya Pradesh,KR Sen,2e78f685,6,0,0,0,0,0.0,"[1, 3, 5, 17]",4.0,24,14,0,31,5,1,0,0,0,0,1,7.75,0,0,0,0,0,0,14,0,14,28,True,False,False,Right-arm fast,Right-hand bat
Madhya Pradesh,Saransh Jain,de33074a,7,0,0,0,0,0.0,"[11, 13, 15, 20]",4.0,24,8,0,27,1,1,0,0,0,0,0,6.75,0,0,0,0,0,0,10,0,10,31,True,True,False,Right-arm offbreak,Left-hand bat
Madhya Pradesh,Ankit Sharma,24d94623,7,0,0,0,0,0.0,"[7, 9, 12, 14]",4.0,24,12,0,21,2,0,1,0,0,0,0,5.25,0,0,0,0,0,0,41,0,41,33,True,False,False,Slow left-arm orthodox,Left-hand bat
Mizoram,T Kohli,40caa465,1,81,67,8,3,120.9,"[18, 20]",2.0,12,4,0,22,1,2,0,0,0,0,0,11.0,0,0,0,0,0,143,2,0,145,36,True,False,False,Right-arm medium,Right-hand bat
Mizoram,Lalhmangaiha,15bbe51b,2,22,28,2,0,78.57,"[8, 14, 16]",3.0,18,2,0,41,7,0,0,0,0,0,1,13.67,0,0,0,0,0,30,-4,0,26,41,True,False,False,,Left-hand bat
Mizoram,KB Pawan,62dad180,3,14,17,0,0,82.35,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,1,0,0,14,0,28,42,37,True,False,False,,Right-hand bat
Mizoram,Lalhruaizela,4cfda770,4,3,8,0,0,37.5,[10],1.0,6,1,0,13,1,1,0,0,0,0,0,13.0,1,0,0,0,0,3,1,8,12,28,True,False,False,,Right-hand bat
Mizoram,Lalhruai Ralte,c2ed5822,4,0,0,0,0,0.0,"[1, 3, 5]",3.0,18,11,1,28,2,3,1,0,0,0,0,9.33,0,0,0,0,0,0,48,0,48,33,True,True,False,Right-arm medium,Right-hand bat
Mizoram,Sumit Lama,301762cd,5,0,0,0,0,0.0,"[2, 4, 6]",3.0,18,6,0,26,2,1,0,0,0,0,1,8.67,0,0,0,0,0,0,6,0,6,29,True,True,False,Right-arm medium-fast,Right-hand bat
Mizoram,G Lalbiakvela,66ea7420,6,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,9,0,31,4,0,2,1,0,1,1,7.75,0,0,0,0,0,0,67,0,67,37,True,True,False,Right-arm medium,Right-hand bat
Mizoram,Parvez Ahmed,54a0e487,7,0,0,0,0,0.0,"[12, 19]",2.0,12,2,0,23,1,2,0,0,0,0,0,11.5,0,0,0,0,0,0,-2,0,-2,29,True,True,False,Right-arm medium-fast,Right-hand bat
Mizoram,Reuben Lalhruaizela,857b9be7,8,0,0,0,0,0.0,"[15, 17]",2.0,12,1,0,28,1,2,1,0,0,0,1,14.0,0,0,0,0,0,0,20,0,20,34,True,True,False,Right-arm medium-fast,Right-hand bat
Mizoram,Saidingliana Sailo,9dc85417,9,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,27,True,False,False,,Right-hand bat
Mizoram,Henry Renthlei,41f56bbc,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,31,True,True,False,Legbreak,Right-hand bat
