Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Glamorgan,DL Lloyd,0c7f11be,1,21,20,4,0,105.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,37,0,0,37,32,True,False,True,Right-arm medium,Right-hand bat
Glamorgan,JL Lawlor,a7e20a07,2,0,3,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,29,True,False,True,Right-arm medium-fast,Right-hand bat
Glamorgan,CA Ingram,c995d726,3,17,12,1,2,141.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,35,0,0,35,39,True,False,False,Legbreak,Left-hand bat
Glamorgan,WT Root,72898514,4,9,11,1,0,81.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,13,0,0,13,32,True,False,False,Right-arm offbreak,Left-hand bat
Glamorgan,AO Morgan,24dd1b81,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,30,True,False,True,Slow left-arm orthodox,Right-hand bat
Glamorgan,CB Cooke,6755cd5c,6,16,13,2,0,123.08,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,24,0,0,24,38,True,True,False,Right-arm slow-medium,Right-hand bat
Glamorgan,DA Douthwaite,03df7a25,7,13,14,1,0,92.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17,28,True,False,True,Right-arm medium-fast,Right-hand bat
Glamorgan,GG Wagg,450f6fa6,8,10,14,0,0,71.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,10,0,0,10,41,True,False,True,Left-arm medium-fast,Right-hand bat
Glamorgan,AG Salter,1a45b864,9,1,5,0,0,20.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,1,31,True,False,False,Right-arm offbreak,Right-hand bat
Glamorgan,MG Hogan,5da34add,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,43,True,False,False,Right-arm fast-medium,Right-hand bat
Glamorgan,M de Lange,d4eef961,10,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,34,True,False,False,Right-arm fast,Right-hand bat
Gloucestershire,Miles Hammond,c88bc84a,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,29,True,False,False,Right-arm offbreak,Left-hand bat
Gloucestershire,M Klinger,b970a03f,11,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,44,True,False,False,,Right-hand bat
Gloucestershire,IA Cockbain,542fd5a6,12,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,38,True,False,False,Right-arm medium,Right-hand bat
Gloucestershire,James Bracey,5bfdc77a,13,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,27,True,True,False,Right-arm medium,Left-hand bat
Gloucestershire,RF Higgins,ad212f96,14,0,0,0,0,0.0,"[4, 10]",2.0,12,4,0,19,2,1,0,0,0,0,0,9.5,0,0,0,0,0,0,4,0,4,30,True,False,True,Right-arm medium-fast,Right-hand bat
Gloucestershire,JMR Taylor,aed5be04,15,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0,0,16,16,33,True,False,False,Legbreak,Right-hand bat
Gloucestershire,BAC Howell,0bec3a6c,16,0,0,0,0,0.0,"[7, 9, 11, 15]",4.0,24,14,0,18,2,0,5,1,1,0,0,4.5,0,0,0,0,0,0,173,0,173,36,True,False,True,Right-arm medium,Right-hand bat
Gloucestershire,AJ Tye,7c7d63a2,17,0,0,0,0,0.0,"[6, 13, 16]",2.5,15,5,0,18,1,1,1,0,0,0,1,7.2,1,0,0,0,0,0,30,8,38,38,True,False,False,Right-arm medium-fast,Right-hand bat
Gloucestershire,MD Taylor,01a95383,18,0,0,0,0,0.0,"[2, 5, 8]",3.0,18,7,0,19,3,0,0,0,0,0,0,6.33,0,0,0,0,0,0,9,0,9,30,True,False,False,Left-arm fast-medium,Right-hand bat
Gloucestershire,TMJ Smith,0a12e736,19,0,0,0,0,0.0,"[12, 14]",2.0,12,3,0,9,0,0,0,0,0,0,0,4.5,1,0,0,0,0,0,9,8,17,37,True,False,False,Slow left-arm orthodox,Right-hand bat
Gloucestershire,DA Payne,6c79c098,20,0,0,0,0,0.0,"[1, 3]",2.0,12,9,0,5,1,0,1,0,0,0,0,2.5,1,0,0,0,0,0,40,8,48,34,True,False,False,Left-arm fast-medium,Right-hand bat
