Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Delhi Daredevils,DA Warner,dcce6f09,1,46,28,6,2,164.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,4,90,0,16,106,38,True,False,False,Legbreak,Left-hand bat
Delhi Daredevils,V Sehwag,8ba8195d,2,37,23,6,0,160.87,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,4,69,0,8,77,46,True,False,False,Right-arm offbreak,Right-hand bat
Delhi Daredevils,IK Pathan,5fa06777,3,14,16,1,0,87.5,"[3, 5, 16]",3.0,18,7,0,28,1,2,0,0,0,0,1,9.33,1,0,0,0,0,18,7,8,33,40,True,False,True,Left-arm medium-fast,Left-hand bat
Delhi Daredevils,NV Ojha,890946a0,4,11,9,0,1,122.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,17,0,0,17,41,True,False,False,,Right-hand bat
Delhi Daredevils,MS Wade,afa7e784,5,3,4,0,0,75.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,3,0,0,3,37,True,True,False,Right-arm medium,Left-hand bat
Delhi Daredevils,Y Venugopal Rao,fe763256,6,31,20,1,3,155.0,[1],1.0,6,3,0,14,0,2,0,0,0,0,0,14.0,0,0,0,0,4,61,3,0,64,43,True,False,False,Right-arm offbreak,Right-hand bat
Delhi Daredevils,AJ Finch,b8d490fd,7,25,12,1,2,208.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,6,51,0,8,59,38,True,False,False,Slow left-arm orthodox,Right-hand bat
Delhi Daredevils,JR Hopes,2498e163,8,13,4,1,1,325.0,"[7, 9, 17, 19]",4.0,24,9,0,26,1,1,1,0,0,0,1,6.5,0,0,0,0,0,23,36,0,59,46,True,False,True,Right-arm medium,Right-hand bat
Delhi Daredevils,S Nadeem,9d80c5e1,9,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,9,0,39,2,3,2,0,0,0,1,9.75,0,0,0,0,0,0,59,0,59,35,True,False,False,Slow left-arm orthodox,Right-hand bat
Delhi Daredevils,AB Dinda,66b30f71,9,0,0,0,0,0.0,"[2, 4, 18, 20]",4.0,24,10,0,42,4,3,2,0,0,0,1,10.5,0,0,0,0,0,0,58,0,58,41,True,False,False,Right-arm medium-fast,Right-hand bat
Delhi Daredevils,UT Yadav,cc1e8c68,10,0,0,0,0,0.0,"[6, 11, 13, 15]",4.0,24,8,0,36,5,0,0,0,0,1,1,9.0,0,0,0,0,0,0,8,0,8,37,True,False,False,Right-arm fast,Right-hand bat
Pune Warriors,JD Ryder,91ffa6c6,1,60,26,5,5,230.77,"[8, 10, 12, 20]",3.333,20,6,0,34,4,1,1,0,1,0,0,10.2,0,0,0,0,6,124,37,0,161,40,True,False,True,Right-arm medium,Left-hand bat
Pune Warriors,GC Smith,72861603,2,12,14,2,0,85.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20,0,0,20,44,True,False,False,Right-arm offbreak,Left-hand bat
Pune Warriors,M Manhas,c42aaf71,3,20,18,1,1,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,30,0,0,30,45,True,False,True,Right-arm offbreak,Right-hand bat
Pune Warriors,Yuvraj Singh,1c914163,4,66,32,4,5,206.25,"[13, 15, 17, 19]",4.0,24,12,0,29,2,2,4,0,0,0,0,7.25,1,0,0,0,6,126,120,8,254,43,True,False,False,Slow left-arm orthodox,Left-hand bat
Pune Warriors,RV Uthappa,1c17e270,5,4,10,0,0,40.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,-6,-2,0,18,16,39,True,False,False,Right-arm medium,Right-hand bat
Pune Warriors,MD Mishra,6afb26d6,6,7,11,0,0,63.64,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,5,0,0,5,41,True,False,False,Right-arm offbreak,Right-hand bat
Pune Warriors,WD Parnell,3a60e0b5,7,10,9,1,0,111.11,"[3, 6]",2.0,12,4,0,26,4,0,0,0,0,0,6,13.0,0,0,0,0,0,14,-2,0,12,35,True,False,False,Left-arm medium-fast,Left-hand bat
Pune Warriors,AA Jhunjhunwala,2815fe50,9,0,0,0,0,0.0,[11],1.0,6,1,0,11,0,1,0,0,0,0,1,11.0,1,0,0,0,0,0,1,8,9,42,True,False,False,Right-arm offbreak,Right-hand bat
Pune Warriors,R Sharma,5d9a1a73,10,0,0,0,0,0.0,"[7, 9, 14, 16]",4.0,24,6,0,29,1,1,1,1,0,0,0,7.25,0,0,0,0,0,0,39,0,39,38,True,False,False,Legbreak googly,Right-hand bat
Pune Warriors,SB Wagh,dddca1d6,11,0,0,0,0,0.0,"[2, 4, 18]",3.0,18,4,0,38,3,2,0,0,0,0,2,12.67,1,0,0,1,0,0,-2,14,12,36,True,False,True,Left-arm medium-fast,Left-hand bat
Pune Warriors,AC Thomas,b552a935,12,0,0,0,0,0.0,"[1, 5]",2.0,12,6,0,22,2,2,0,0,0,0,0,11.0,0,0,0,0,0,0,4,0,4,48,True,False,False,Right-arm fast-medium,Right-hand bat
