Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Rajasthan Royals,JC Buttler,99b75528,1,124,63,11,8,196.83,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,238,0,0,238
Rajasthan Royals,YBK Jaiswal,6c19c6e5,2,12,13,2,0,92.31,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,20,0,0,20
Rajasthan Royals,SV Samson,a4cc73aa,3,48,33,4,2,145.45,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,82,0,0,82
Rajasthan Royals,R Parag,04a418e8,4,15,8,0,1,187.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,21,0,0,21
Rajasthan Royals,DA Miller,d67d5f00,5,7,3,0,1,233.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,13,0,8,21
Rajasthan Royals,Anuj Rawat,c8f5f961,10,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0,0,28,28
Rajasthan Royals,R Tewatia,39a2dfa8,11,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,2,0,45,2,3,1,0,0,0,0,11.25,0,0,0,0,0,0,23,0,23
Rajasthan Royals,CH Morris,fb66ce1f,12,0,0,0,0,0.0,"[6, 11, 17, 19]",4.0,24,8,0,29,3,0,3,0,1,0,3,7.25,2,0,0,0,0,0,95,16,111
Rajasthan Royals,Kartik Tyagi,5d2eea49,13,0,0,0,0,0.0,"[1, 3, 5, 13]",4.0,24,13,0,32,3,2,1,0,0,0,1,8.0,0,0,0,0,0,0,38,0,38
Rajasthan Royals,C Sakariya,2cdce1be,14,0,0,0,0,0.0,"[4, 9, 16, 20]",4.0,24,7,0,38,3,2,0,0,0,0,1,9.5,0,0,0,0,0,0,7,0,7
Rajasthan Royals,Mustafizur Rahman,0a8fce53,15,0,0,0,0,0.0,"[2, 7, 15, 18]",4.0,24,11,0,20,2,0,3,0,1,0,2,5.0,0,0,0,0,0,0,102,0,102
Sunrisers Hyderabad,MK Pandey,93b4fc78,1,31,20,3,2,155.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,63,0,0,63
Sunrisers Hyderabad,JM Bairstow,abb83e27,2,30,21,4,1,142.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,58,0,0,58
Sunrisers Hyderabad,KS Williamson,d027ba9f,3,20,21,1,0,95.24,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,24,0,0,24
Sunrisers Hyderabad,V Shankar,0994d0ae,4,8,8,1,0,100.0,"[7, 17, 20]",3.0,18,4,0,42,2,3,1,0,0,0,5,14.0,0,0,0,0,0,12,23,0,35
Sunrisers Hyderabad,KM Jadhav,99d63244,5,19,19,0,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,25,0,0,25
Sunrisers Hyderabad,Mohammad Nabi,62af8546,6,17,5,1,2,340.0,[15],1.0,6,1,0,21,2,2,0,0,0,0,0,21.0,0,0,0,0,0,33,1,0,34
Sunrisers Hyderabad,Abdul Samad,8e514b4c,7,10,8,0,1,125.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,16,0,8,24
Sunrisers Hyderabad,Rashid Khan,5f547c8b,8,0,2,0,0,0.0,"[3, 5, 9, 11]",4.0,24,8,0,24,3,0,1,1,0,0,0,6.0,0,0,0,0,0,-2,43,0,41
Sunrisers Hyderabad,B Kumar,2e81a32d,9,14,10,2,0,140.0,"[1, 6, 16, 18]",4.0,24,7,0,37,4,1,0,0,0,0,1,9.25,0,0,0,0,2,24,7,0,31
Sunrisers Hyderabad,Sandeep Sharma,ce820073,10,8,6,1,0,133.33,"[2, 10, 13, 19]",4.0,24,7,0,50,2,4,1,0,1,1,2,12.5,0,0,0,0,0,12,34,0,46
Sunrisers Hyderabad,KK Ahmed,a2f46292,10,0,0,0,0,0.0,"[4, 8, 12, 14]",4.0,24,8,0,41,4,2,0,0,0,0,0,10.25,0,0,0,0,0,0,6,0,6
