Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Dolphins,MN van Wyk,710dd98c,1,34,41,4,0,82.93,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,54,0,12,66,46,True,True,False,Slow left-arm orthodox,Right-hand bat
Dolphins,CS Delport,afa78c3a,2,34,14,5,2,242.86,"[8, 10, 12]",3.0,18,3,0,22,2,0,0,0,0,0,0,7.33,0,0,0,0,6,76,3,0,79,35,True,False,False,Right-arm medium,Left-hand bat
Dolphins,K Zondo,4aad78d3,3,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35,True,False,False,Right-arm offbreak,Right-hand bat
Dolphins,KP Pietersen,39f01cdb,3,100,45,9,7,222.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,200,0,0,200,44,True,False,False,Right-arm offbreak,Right-hand bat
Dolphins,DA Miller,d67d5f00,4,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35,True,False,False,Right-arm offbreak,Left-hand bat
Dolphins,C Chetty,27ca3a11,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,33,True,False,False,Right-arm offbreak,Right-hand bat
Dolphins,AL Phehlukwayo,ab6b1c45,6,0,0,0,0,0.0,"[3, 5, 16]",3.0,18,5,0,23,1,1,0,0,0,0,0,7.67,0,0,1,0,0,0,5,12,17,29,True,False,True,Right-arm medium-fast,Left-hand bat
Dolphins,KA Maharaj,0b60eb09,7,0,0,0,0,0.0,"[1, 13, 15]",3.0,18,7,0,20,1,1,1,0,0,0,0,6.67,0,0,0,0,0,0,34,0,34,35,True,False,False,Slow left-arm orthodox,Right-hand bat
Dolphins,KJ Abbott,a9da7784,8,0,0,0,0,0.0,"[2, 6, 18, 20]",4.0,24,8,0,31,4,0,2,0,1,0,0,7.75,0,0,0,0,0,0,66,0,66,37,True,False,False,Right-arm fast-medium,Right-hand bat
Dolphins,P Subrayen,7ec9711d,9,0,0,0,0,0.0,"[9, 17, 19]",3.0,18,1,0,41,0,5,0,0,0,0,0,13.67,0,0,0,0,0,0,-5,0,-5,31,True,False,True,Right-arm offbreak,Right-hand bat
Dolphins,A Myoli,c50bfbc2,10,0,0,0,0,0.0,"[4, 7, 11, 14]",4.0,24,7,0,27,2,0,0,0,0,0,0,6.75,1,0,0,0,0,0,9,8,17,34,True,False,False,Right-arm fast,Right-hand bat
Knights,RR Hendricks,b8cc58c9,1,42,42,2,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,60,0,0,60,35,True,False,False,Right-arm offbreak,Right-hand bat
Knights,TM Bodibe,ed982dfa,2,4,4,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,4,37,True,False,False,,Right-hand bat
Knights,TB de Bruyn,90d6cdea,3,100,55,7,6,181.82,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,186,0,0,186,32,True,False,False,Right-arm medium-fast,Right-hand bat
Knights,RS Second,13d0b3d6,3,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,35,True,False,True,Right-arm offbreak,Right-hand bat
Knights,SC van Schalkwyk,97b0e4ff,4,0,0,0,0,0.0,"[2, 10, 12, 17]",3.667,22,6,0,49,7,2,0,0,0,0,1,13.36,0,0,0,0,0,0,0,0,0,36,True,False,True,Right-arm medium,Left-hand bat
Knights,R McLaren,c654af19,4,16,17,1,0,94.12,"[4, 6, 14]",3.0,18,10,0,26,2,2,1,0,0,0,1,8.67,0,0,0,0,0,20,35,0,55,42,True,False,True,Right-arm medium-fast,Left-hand bat
Knights,K Mohale,b365a225,5,0,0,0,0,0.0,[9],1.0,6,0,0,15,3,0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,31,True,True,False,Right-arm medium,Right-hand bat
Knights,WL Coetsee,5f419ace,5,1,1,0,0,100.0,"[7, 11, 13]",3.0,18,5,0,19,2,0,0,0,0,0,0,6.33,0,0,0,0,0,1,7,0,8,42,True,True,False,Right-arm offbreak,Right-hand bat
Knights,D du Preez,d7a57f75,6,1,1,0,0,100.0,"[1, 3, 15]",3.0,18,10,1,28,1,3,0,0,0,0,0,9.33,0,0,0,0,0,1,22,0,23,43,True,True,False,Right-arm fast-medium,Right-hand bat
Knights,MP Siboto,9d50c7e1,6,0,0,0,0,0.0,"[5, 8, 16]",3.0,18,4,0,33,3,2,0,0,0,0,0,11.0,0,0,0,0,0,0,2,0,2,37,True,False,False,Right-arm medium,Left-hand bat
Knights,DS Rosier,f8e6dbdd,7,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,8,8,30,True,False,False,Legbreak,Right-hand bat
