Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Delhi Daredevils,Q de Kock,372455c4,1,16,24,2,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,-2,22,0,16,38,32,True,False,False,,Left-hand bat
Delhi Daredevils,M Vijay,4b57e452,2,40,34,4,1,117.65,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,66,0,0,66,40,True,False,False,Right-arm offbreak,Right-hand bat
Delhi Daredevils,JP Duminy,2e8994e7,3,19,24,0,0,79.17,"[3, 5, 8]",3.0,18,9,0,13,1,0,0,0,0,0,0,4.33,0,0,0,0,0,19,15,0,34,40,True,False,True,Right-arm offbreak,Left-hand bat
Delhi Daredevils,KP Pietersen,39f01cdb,4,26,18,2,1,144.44,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,46,0,0,46,44,True,False,False,Right-arm offbreak,Right-hand bat
Delhi Daredevils,KD Karthik,c03f1114,5,2,3,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,39,True,True,False,Right-arm offbreak,Right-hand bat
Delhi Daredevils,LR Shukla,b1451597,6,0,0,0,0,0.0,[13],1.0,6,4,0,5,1,0,0,0,0,0,0,5.0,1,0,0,0,0,0,4,8,12,43,True,False,True,Right-arm medium,Right-hand bat
Delhi Daredevils,KM Jadhav,99d63244,6,14,10,2,0,140.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,24,0,0,24,40,True,False,True,Right-arm offbreak,Right-hand bat
Delhi Daredevils,WD Parnell,3a60e0b5,7,0,0,0,0,0.0,"[4, 10, 12, 18]",4.0,24,17,0,17,2,0,1,0,0,1,2,4.25,0,0,0,0,0,0,48,0,48,35,True,False,False,Left-arm medium-fast,Left-hand bat
Delhi Daredevils,S Nadeem,9d80c5e1,8,0,0,0,0,0.0,"[1, 9, 11, 15]",4.0,24,9,0,19,0,0,1,0,0,0,2,4.75,0,0,0,1,0,0,40,6,46,35,True,False,False,Slow left-arm orthodox,Right-hand bat
Delhi Daredevils,Mohammed Shami,8cf9814c,9,0,0,0,0,0.0,"[2, 6, 16, 19]",4.0,24,7,0,36,3,2,0,0,0,0,0,9.0,0,0,1,1,0,0,7,18,25,34,True,False,False,Right-arm fast,Right-hand bat
Delhi Daredevils,JD Unadkat,1e66c162,10,0,0,0,0,0.0,"[7, 14, 17, 20]",4.0,24,7,0,29,3,1,2,0,1,0,0,7.25,0,0,0,0,0,0,65,0,65,33,True,False,False,Left-arm medium,Right-hand bat
Mumbai Indians,RG Sharma,740742ef,1,4,5,0,0,80.0,"[13, 15]",2.0,12,4,0,20,2,1,1,0,1,0,0,10.0,0,0,0,0,0,4,35,0,39,37,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,AP Tare,855a210c,2,8,10,1,0,80.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,12,0,0,12,37,True,False,False,,Right-hand bat
Mumbai Indians,CJ Anderson,8abdf100,3,13,14,2,0,92.86,"[7, 11]",2.0,12,2,0,16,2,0,1,0,0,0,0,8.0,0,0,0,0,0,21,27,0,48,34,True,False,True,Left-arm medium-fast,Left-hand bat
Mumbai Indians,AT Rayudu,70d205c9,4,14,21,1,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,-2,16,0,8,24,39,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,MEK Hussey,48fd7349,5,10,18,0,0,55.56,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,-4,6,0,8,14,49,True,False,False,Right-arm medium,Left-hand bat
Mumbai Indians,KA Pollard,a757b0d8,6,33,29,2,2,113.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,57,0,0,57,37,True,False,True,Right-arm medium,Right-hand bat
Mumbai Indians,PP Ojha,6c6591ab,6,0,0,0,0,0.0,"[2, 9, 12, 14]",4.0,24,8,0,26,1,1,0,0,0,0,0,6.5,0,0,0,0,0,0,10,0,10,38,True,False,False,Slow left-arm orthodox,Left-hand bat
Mumbai Indians,CM Gautam,30a2649b,7,22,18,3,0,122.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,34,0,0,34,39,True,False,False,,Right-hand bat
Mumbai Indians,SL Malinga,a12e1d51,7,0,0,0,0,0.0,"[1, 5, 16, 18]",4.0,24,14,0,22,1,0,2,0,0,0,2,5.5,0,0,0,0,0,0,68,0,68,41,True,False,False,Right-arm fast,Right-hand bat
Mumbai Indians,Harbhajan Singh,8b5b6769,8,10,5,1,1,200.0,"[4, 6, 8, 10]",4.0,24,10,0,23,2,0,0,0,0,0,0,5.75,0,0,0,0,0,20,14,0,34,44,True,False,False,Right-arm offbreak,Right-hand bat
Mumbai Indians,Z Khan,91a4a398,9,0,0,0,0,0.0,"[3, 17, 19]",2.833,17,7,0,17,2,0,0,0,0,0,0,6.0,0,0,0,0,0,0,9,0,9,46,True,False,False,Left-arm fast-medium,Right-hand bat
