Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Gujarat Lions,Ishan Kishan,752f7486,1,48,35,6,2,137.14,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,2,90,0,16,106
Gujarat Lions,BB McCullum,b8a55852,2,7,7,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,11,0,8,19
Gujarat Lions,SK Raina,1dc12ab9,3,1,3,0,0,33.33,"[5, 7, 9, 11]",4.0,24,6,0,28,1,1,0,0,0,0,0,7.0,0,0,0,0,0,1,8,0,9
Gujarat Lions,AJ Finch,b8d490fd,4,1,6,0,0,16.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,1,0,8,9
Gujarat Lions,KD Karthik,c03f1114,5,2,8,0,0,25.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,2,0,16,18
Gujarat Lions,RA Jadeja,fe93fd9d,6,28,21,2,1,133.33,[13],1.0,6,1,0,11,2,0,0,0,0,0,0,11.0,0,0,2,0,2,48,1,24,73
Gujarat Lions,JP Faulkner,808f425a,7,21,26,2,0,80.77,"[1, 2, 14, 16, 18]",4.833,29,9,0,45,6,1,4,0,0,0,0,9.31,0,0,1,0,0,29,117,12,158
Gujarat Lions,IK Pathan,5fa06777,8,2,3,0,0,66.67,"[3, 20]",2.0,12,4,0,26,2,2,0,0,0,0,0,13.0,0,0,1,0,0,2,-2,12,12
Gujarat Lions,AJ Tye,7c7d63a2,9,25,11,2,2,227.27,[6],1.0,6,2,0,9,1,0,0,0,0,0,0,9.0,0,0,0,0,6,55,2,0,57
Gujarat Lions,Basil Thampi,871e9faf,10,2,4,0,0,50.0,"[1, 15, 17, 19]",4.0,24,8,0,29,4,0,3,1,0,0,0,7.25,0,0,0,0,0,2,95,0,97
Gujarat Lions,Ankit Soni,f18ba07f,11,7,2,0,1,350.0,"[4, 8, 10, 12]",4.0,24,13,0,16,1,0,1,1,0,0,1,4.0,0,0,0,0,0,13,52,0,65
Mumbai Indians,PA Patel,b5da6c24,1,70,44,9,1,159.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4,124,0,12,136
Mumbai Indians,JC Buttler,99b75528,2,10,9,2,0,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,18,0,0,18
Mumbai Indians,N Rana,fb2d1dda,3,19,16,1,1,118.75,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,29,0,0,29
Mumbai Indians,RG Sharma,740742ef,4,5,13,0,0,38.46,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-6,-1,0,0,-1
Mumbai Indians,KA Pollard,a757b0d8,5,25,14,3,1,178.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,53,0,16,69
Mumbai Indians,KH Pandya,5b8c830e,6,29,20,2,1,145.0,"[7, 9, 14, 16]",4.0,24,15,0,14,0,1,3,0,0,0,1,3.5,1,0,0,0,2,49,100,8,157
Mumbai Indians,HH Pandya,dbe50b21,7,4,5,0,0,80.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,4,0,8,12
Mumbai Indians,Harbhajan Singh,8b5b6769,8,0,1,0,0,0.0,"[4, 8, 10, 12]",4.0,24,11,0,23,3,0,1,0,0,0,1,5.75,0,0,0,0,0,-2,40,0,38
Mumbai Indians,MJ McClenaghan,51a3c5ef,9,1,1,0,0,100.0,"[1, 3, 18, 20]",4.0,24,7,0,50,4,4,0,0,0,0,1,12.5,0,0,0,0,0,1,1,0,2
Mumbai Indians,JJ Bumrah,462411b3,10,0,1,0,0,0.0,"[1, 5, 13, 17, 19]",5.0,30,12,0,36,4,0,2,0,1,4,1,7.2,0,0,1,0,0,0,70,12,82
Mumbai Indians,SL Malinga,a12e1d51,11,0,1,0,0,0.0,"[2, 6, 11, 15]",4.0,24,10,0,33,2,1,2,0,2,0,4,8.25,0,0,0,0,0,0,76,0,76
