Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Kolkata Knight Riders,CA Lynn,45eda7c8,1,17,13,4,0,130.77,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,35,0,8,43
Kolkata Knight Riders,Shubman Gill,b4b99816,2,7,5,1,0,140.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,11,0,8,19
Kolkata Knight Riders,RV Uthappa,1c17e270,3,54,35,6,3,154.29,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,108,0,0,108
Kolkata Knight Riders,N Rana,fb2d1dda,4,31,27,3,1,114.81,"[1, 8]",2.0,12,5,0,17,3,0,0,0,0,0,1,8.5,0,0,0,0,0,53,5,0,58
Kolkata Knight Riders,KD Karthik,c03f1114,5,36,26,5,1,138.46,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,68,0,8,76
Kolkata Knight Riders,AD Russell,bbd41817,6,9,10,1,0,90.0,"[10, 15]",2.0,12,5,0,12,1,0,2,0,0,0,1,6.0,0,0,0,0,0,13,57,0,70
Kolkata Knight Riders,SP Narine,9d430b40,7,5,4,1,0,125.0,"[4, 12, 17, 19]",4.0,24,8,0,35,2,2,2,0,0,0,0,8.75,0,0,0,0,0,9,58,0,67
Kolkata Knight Riders,MG Johnson,f5180fe6,8,0,0,0,0,0.0,"[3, 14, 18]",3.0,18,6,0,25,2,1,0,0,0,0,2,8.33,0,0,0,0,0,0,6,0,6
Kolkata Knight Riders,PP Chawla,98ae73b1,8,0,0,0,0,0.0,"[6, 11, 13]",3.0,18,6,0,35,4,2,0,0,0,0,0,11.67,0,0,0,0,0,0,2,0,2
Kolkata Knight Riders,M Prasidh Krishna,85e0cf10,9,0,0,0,0,0.0,"[2, 5, 16, 20]",4.0,24,7,0,39,5,1,0,0,0,0,1,9.75,0,0,0,0,0,0,7,0,7
Kolkata Knight Riders,Kuldeep Yadav,8d2c70ad,10,0,0,0,0,0.0,"[7, 9]",2.0,12,4,0,17,1,1,0,0,0,0,0,8.5,0,0,0,0,0,0,4,0,4
Mumbai Indians,SA Yadav,271f83cd,1,59,39,7,2,151.28,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,111,0,0,111
Mumbai Indians,E Lewis,0ebfb1ad,2,43,28,5,2,153.57,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,83,0,0,83
Mumbai Indians,RG Sharma,740742ef,3,11,11,1,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,15,0,8,23
Mumbai Indians,HH Pandya,dbe50b21,4,35,20,4,1,175.0,"[4, 6, 14, 18]",4.0,24,13,0,19,2,0,2,0,0,0,1,4.75,1,0,0,0,6,67,69,8,144
Mumbai Indians,KH Pandya,5b8c830e,5,14,11,1,1,127.27,"[7, 9, 20]",3.0,18,7,0,29,4,1,1,0,0,0,0,9.67,1,0,0,0,0,24,32,8,64
Mumbai Indians,JP Duminy,2e8994e7,6,13,11,0,1,118.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,19,0,0,19
Mumbai Indians,Ishan Kishan,752f7486,8,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Mumbai Indians,BCJ Cutting,2e11c706,9,0,0,0,0,0.0,"[10, 12]",2.0,12,4,0,23,5,0,0,0,0,0,0,11.5,1,0,0,0,0,0,0,8,8
Mumbai Indians,MJ McClenaghan,51a3c5ef,10,0,0,0,0,0.0,"[1, 3, 5, 15]",4.0,24,10,0,30,3,1,1,0,0,0,0,7.5,0,0,0,0,0,0,35,0,35
Mumbai Indians,M Markande,a9fd84fb,11,0,0,0,0,0.0,"[8, 13, 16]",3.0,18,9,0,25,2,2,1,0,0,0,0,8.33,0,0,0,0,0,0,34,0,34
Mumbai Indians,JJ Bumrah,462411b3,12,0,0,0,0,0.0,"[2, 11, 17, 19]",4.0,24,8,0,34,5,1,1,0,0,0,0,8.5,2,0,0,0,0,0,33,16,49
