Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Kolkata Knight Riders,JJ Roy,d1c36f5c,1,56,29,4,5,193.1,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,116,0,0,116
Kolkata Knight Riders,N Jagadeesan,bd54eef5,2,27,29,4,0,93.1,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,47,0,0,47
Kolkata Knight Riders,VR Iyer,a24be938,3,31,26,3,0,119.23,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,47,0,8,55
Kolkata Knight Riders,N Rana,fb2d1dda,4,48,21,3,4,228.57,[9],1.0,6,1,0,8,1,0,0,0,0,0,0,8.0,0,0,0,0,6,94,1,0,95
Kolkata Knight Riders,AD Russell,bbd41817,5,1,2,0,0,50.0,"[7, 13, 17, 19]",4.0,24,11,0,29,1,2,2,0,0,0,0,7.25,1,0,0,0,0,1,61,8,70
Kolkata Knight Riders,RK Singh,0a509d6b,6,18,10,2,1,180.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,6,38,0,16,54
Kolkata Knight Riders,D Wiese,aa8d28ae,7,12,3,0,2,400.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32
Kolkata Knight Riders,Suyash Sharma,9440ef41,10,0,0,0,0,0.0,"[3, 5, 11, 15]",4.0,24,5,0,30,3,0,2,1,0,0,1,7.5,0,0,0,1,0,0,63,6,69
Kolkata Knight Riders,SP Narine,9d430b40,11,0,0,0,0,0.0,"[8, 10, 14, 16]",4.0,24,1,0,41,1,2,0,0,0,0,0,10.25,0,0,0,0,0,0,-1,0,-1
Kolkata Knight Riders,VG Arora,7c3b3b78,12,0,0,0,0,0.0,"[1, 20]",2.0,12,1,0,22,3,0,0,0,0,0,2,11.0,0,0,0,0,0,0,-1,0,-1
Kolkata Knight Riders,UT Yadav,cc1e8c68,13,0,0,0,0,0.0,[2],1.0,6,0,0,19,1,2,0,0,0,0,0,19.0,0,0,0,0,0,0,0,0,0
Kolkata Knight Riders,CV Varun,5b7ab5a9,14,0,0,0,0,0.0,"[4, 6, 12, 18]",4.0,24,9,0,27,2,1,3,0,0,0,0,6.75,0,0,0,0,0,0,90,0,90
Royal Challengers Bangalore,V Kohli,ba607b88,1,54,37,6,0,145.95,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,88,0,0,88
Royal Challengers Bangalore,F du Plessis,3355b542,2,17,7,1,2,242.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,33,0,0,33
Royal Challengers Bangalore,Shahbaz Ahmed,f9e6e7ef,3,2,5,0,0,40.0,[6],1.0,6,1,0,25,0,4,0,0,0,0,0,25.0,0,0,0,0,0,2,1,0,3
Royal Challengers Bangalore,GJ Maxwell,b681e71e,4,5,4,1,0,125.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,9,0,8,17
Royal Challengers Bangalore,MK Lomror,da934ee8,5,34,18,1,3,188.89,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,66,0,0,66
Royal Challengers Bangalore,KD Karthik,c03f1114,6,22,18,1,1,122.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,32,0,0,32
Royal Challengers Bangalore,SS Prabhudessai,9385de2e,7,10,9,1,0,111.11,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,14,0,0,14
Royal Challengers Bangalore,PWH de Silva,a97c8ec2,8,5,4,0,0,125.0,"[5, 7, 12, 18]",4.0,24,10,0,24,3,0,2,0,0,0,0,6.0,0,0,0,0,0,5,62,0,67
Royal Challengers Bangalore,DJ Willey,7f048519,9,11,10,1,0,110.0,"[2, 4, 14]",3.0,18,5,0,31,4,1,0,0,0,0,1,10.33,1,0,0,0,0,15,3,8,26
Royal Challengers Bangalore,Vijaykumar Vyshak,54e52590,10,13,8,0,1,162.5,"[8, 10, 13, 17]",4.0,24,3,0,41,2,2,2,0,1,0,3,10.25,1,0,0,0,0,19,59,8,86
Royal Challengers Bangalore,HV Patel,f986ca1a,10,0,0,0,0,0.0,"[9, 11, 16, 20]",4.0,24,5,0,44,2,4,0,0,0,0,1,11.0,0,0,0,0,0,0,3,0,3
Royal Challengers Bangalore,Mohammed Siraj,2f49c897,11,0,0,0,0,0.0,"[1, 3, 15, 19]",4.0,24,11,0,33,5,1,1,0,1,0,0,8.25,0,0,0,0,0,0,44,0,44
