Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp
Mumbai Indians,SA Yadav,271f83cd,1,38,31,7,0,122.58,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,70,0,8,78
Mumbai Indians,E Lewis,0ebfb1ad,2,60,42,4,4,142.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,110,0,0,110
Mumbai Indians,RG Sharma,740742ef,3,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2
Mumbai Indians,Ishan Kishan,752f7486,4,12,11,1,0,109.09,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,16,0,8,24
Mumbai Indians,MJ McClenaghan,51a3c5ef,5,0,0,0,0,0.0,"[2, 4, 13, 17]",4.0,24,11,0,28,4,0,0,0,0,0,4,7.0,0,0,0,0,0,0,13,0,13
Mumbai Indians,HH Pandya,dbe50b21,5,36,21,3,2,171.43,"[6, 12, 14, 18]",4.0,24,7,0,52,4,4,2,0,0,0,0,13.0,0,0,0,0,6,70,51,0,121
Mumbai Indians,M Markande,a9fd84fb,6,0,0,0,0,0.0,"[8, 10, 16]",3.0,18,2,0,32,3,1,0,0,0,0,0,10.67,0,0,0,0,0,0,0,0,0
Mumbai Indians,KH Pandya,5b8c830e,6,3,7,0,0,42.86,"[3, 5, 9, 11]",4.0,24,8,0,24,1,1,0,0,0,0,0,6.0,0,0,0,0,0,3,10,0,13
Mumbai Indians,JJ Bumrah,462411b3,7,0,0,0,0,0.0,"[1, 7, 15]",3.0,18,6,0,34,4,1,1,0,0,0,5,11.33,0,0,0,0,0,0,27,0,27
Mumbai Indians,BCJ Cutting,2e11c706,7,10,7,0,1,142.86,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,16,0,0,16
Mumbai Indians,JP Duminy,2e8994e7,8,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rajasthan Royals,DJM Short,1a156c88,1,4,5,1,0,80.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,8,0,0,8
Rajasthan Royals,JC Buttler,99b75528,2,94,53,9,5,177.36,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,178,0,0,178
Rajasthan Royals,AM Rahane,29e95537,3,37,36,4,0,102.78,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,57,0,0,57
Rajasthan Royals,SV Samson,a4cc73aa,4,26,14,2,2,185.71,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,6,56,0,28,84
Rajasthan Royals,STR Binny,bd17b45f,5,0,0,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0
Rajasthan Royals,BA Stokes,e087956b,5,0,0,0,0,0.0,"[5, 13, 15, 20]",4.0,24,10,0,26,2,1,2,0,0,0,1,6.5,0,0,0,0,0,0,62,0,62
Rajasthan Royals,JC Archer,5574750c,6,0,0,0,0,0.0,"[3, 11, 16, 18]",4.0,24,13,0,16,0,0,2,0,0,0,3,4.0,0,0,0,0,0,0,69,0,69
Rajasthan Royals,K Gowtham,90de905a,7,0,0,0,0,0.0,"[1, 12]",2.0,12,5,0,23,3,1,0,0,0,0,2,11.5,1,0,0,0,0,0,1,8,9
Rajasthan Royals,S Gopal,7a8bd078,8,0,0,0,0,0.0,"[7, 9]",2.0,12,2,0,21,0,2,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0
Rajasthan Royals,JD Unadkat,1e66c162,9,0,0,0,0,0.0,"[8, 10, 17, 19]",4.0,24,8,0,37,3,2,1,0,0,0,1,9.25,2,0,0,0,0,0,33,16,49
Rajasthan Royals,DS Kulkarni,d2a989fc,10,0,0,0,0,0.0,"[2, 4, 6, 14]",4.0,24,8,0,43,7,1,1,0,0,0,0,10.75,0,0,0,0,0,0,31,0,31
