Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Brisbane Heat,T Banton,25f7b7d6,1,17,17,1,1,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,27,0,8,35,26,True,False,False,,Right-hand bat
Brisbane Heat,M Bryant,f32012f4,2,28,18,3,1,155.56,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,54,0,0,54,26,True,False,False,Right-arm medium,Right-hand bat
Brisbane Heat,CA Lynn,45eda7c8,3,9,13,1,0,69.23,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,-2,11,0,0,11,34,True,False,False,Slow left-arm orthodox,Right-hand bat
Brisbane Heat,MT Renshaw,218d4d78,4,9,6,2,0,150.0,"[2, 4]",2.0,12,2,0,18,0,1,1,0,0,0,0,9.0,0,0,0,0,0,17,27,0,44,29,True,False,False,Right-arm offbreak,Left-hand bat
Brisbane Heat,JA Burns,7a5f232a,5,0,2,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,-2,0,8,6,35,True,False,False,Right-arm offbreak,Right-hand bat
Brisbane Heat,JJ Peirson,2b55c3b4,6,23,25,2,0,92.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,31,0,0,31,32,True,False,False,,Right-hand bat
Brisbane Heat,BCJ Cutting,2e11c706,7,43,29,3,3,148.28,"[15, 20]",2.0,12,2,0,12,0,0,1,0,0,0,0,6.0,3,0,0,0,2,79,29,28,136,38,True,False,True,Right-arm fast-medium,Right-hand bat
Brisbane Heat,MJ Swepson,86b4bf88,7,0,0,0,0,0.0,"[8, 10, 12, 14]",4.0,24,6,0,33,1,1,0,0,0,0,5,8.25,0,0,0,0,0,0,6,0,6,31,True,False,False,Legbreak,Right-hand bat
Brisbane Heat,JK Lalor,88209c84,8,0,0,0,0,0.0,"[1, 5, 16, 18]",4.0,24,11,0,21,1,0,3,0,0,0,0,5.25,0,0,0,0,0,0,94,0,94,37,True,False,False,Left-arm fast-medium,Right-hand bat
Brisbane Heat,B Laughlin,b2a79f17,9,0,0,0,0,0.0,"[7, 13, 17, 19]",4.0,24,13,0,21,3,0,2,0,1,0,0,5.25,1,0,0,0,0,0,75,8,83,42,True,False,False,Right-arm fast-medium,Right-hand bat
Brisbane Heat,Zahir Khan,786b7fe8,10,0,0,0,0,0.0,"[3, 6, 9, 11]",4.0,24,11,0,20,1,0,1,1,0,0,2,5.0,0,0,0,0,0,0,48,0,48,26,True,False,False,Left-arm wrist-spin,Left-hand bat
Hobart Hurricanes,MS Wade,afa7e784,1,61,46,3,2,132.61,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,95,0,0,95,37,True,True,False,Right-arm medium,Left-hand bat
Hobart Hurricanes,CP Jewell,806c4e58,2,5,7,0,0,71.43,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,5,0,0,5,27,True,False,False,,Left-hand bat
Hobart Hurricanes,S Milenko,479f9b04,3,6,6,0,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,6,0,0,6,36,True,False,True,Right-arm medium,Right-hand bat
Hobart Hurricanes,GJ Bailey,5056011d,4,0,1,0,0,0.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,-2,0,0,-2,42,True,False,False,Right-arm medium,Right-hand bat
Hobart Hurricanes,DA Miller,d67d5f00,5,2,6,0,0,33.33,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,2,0,0,2,35,True,False,False,Right-arm offbreak,Left-hand bat
Hobart Hurricanes,BR McDermott,c41043e6,6,2,4,0,0,50.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,2,0,8,10,30,True,True,False,Right-arm medium,Right-hand bat
Hobart Hurricanes,TS Rogers,1b04e02b,7,17,24,0,0,70.83,"[1, 12, 16, 19]",3.333,20,8,0,33,2,3,0,0,0,0,0,9.9,0,0,0,0,0,17,8,0,25,31,True,False,True,Right-arm medium-fast,Left-hand bat
Hobart Hurricanes,CA Rose,7517d134,8,5,5,1,0,100.0,"[4, 14, 18]",3.0,18,7,0,25,2,1,0,0,0,0,0,8.33,1,0,0,0,0,9,7,8,24,35,True,False,False,Slow left-arm orthodox,Right-hand bat
Hobart Hurricanes,NT Ellis,9eb1455b,9,13,11,2,0,118.18,"[2, 6, 15, 17]",4.0,24,13,0,22,3,0,0,0,0,0,1,5.5,2,0,0,0,0,21,17,16,54,30,True,False,False,Right-arm fast-medium,Right-hand bat
Hobart Hurricanes,Qais Ahmad,8d5d991e,10,2,5,0,0,40.0,"[3, 5, 8, 10]",4.0,24,8,0,34,4,1,1,0,0,0,0,8.5,0,0,0,0,0,2,33,0,35,24,True,False,False,Legbreak,Right-hand bat
Hobart Hurricanes,SM Boland,d167edd3,11,5,5,0,0,100.0,"[7, 9, 11, 13]",4.0,24,14,0,16,1,0,3,0,0,0,0,4.0,0,0,0,0,0,5,99,0,104,35,True,False,False,Right-arm fast-medium,Right-hand bat
