Team,name,player_id,batting_position,runs,balls,fours,sixes,strike_rate,overs_bowled,overs,total_balls,dots,maidens,conceded,fours_conceded,sixes_conceded,wickets,LBW,Bowled,noballs,wides,economy_rate,catches,stumping,direct_hit,indirect_hit,strike_rate_fp,batting_fp,bowling_fp,fielding_fp,total_fp,age,batting,bowling,all_rounder,bowling_style,batting_style
Barbados Tridents,S Sohal,3fca55af,1,22,19,1,2,115.79,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,38,0,8,46,37,True,False,False,Legbreak,Right-hand bat
Barbados Tridents,T Webster,ef39fc7f,2,16,16,2,0,100.0,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,24,0,8,32,29,True,False,False,Right-arm medium,Right-hand bat
Barbados Tridents,SD Hope,1fc6ef83,3,26,22,3,0,118.18,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,42,0,0,42,31,True,False,False,,Right-hand bat
Barbados Tridents,N Pooran,3241e3fd,4,44,32,2,4,137.5,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,2,82,0,8,90,29,True,True,False,Right-arm offbreak,Left-hand bat
Barbados Tridents,JO Holder,0f721006,5,21,16,1,1,131.25,[6],1.0,6,0,0,12,2,0,0,0,0,0,0,12.0,0,0,0,0,2,33,0,0,33,33,True,False,True,Right-arm medium-fast,Right-hand bat
Barbados Tridents,RL Chase,3feda4fa,6,14,7,2,0,200.0,"[2, 4, 10]",3.0,18,8,0,29,2,2,0,0,0,0,0,9.67,1,0,0,0,0,22,8,8,38,33,True,False,True,Right-arm offbreak,Right-hand bat
Barbados Tridents,SK Springer,4175d211,7,12,8,0,1,150.0,[16],1.0,6,2,0,15,1,1,0,0,0,1,1,15.0,0,0,0,0,0,18,2,0,20,27,True,False,True,Right-arm fast-medium,Right-hand bat
Barbados Tridents,DC Drakes,34b332d3,7,0,0,0,0,0.0,"[8, 15, 17]",3.0,18,3,0,28,2,0,0,0,0,1,3,9.33,0,0,0,0,0,0,3,0,3,27,True,False,True,Left-arm medium-fast,Left-hand bat
Barbados Tridents,I Khan,2ae01eb0,8,0,0,0,0,0.0,"[7, 9, 11, 13]",4.0,24,7,0,25,1,1,2,0,0,0,0,6.25,0,0,0,0,0,0,59,0,59,40,True,False,False,Legbreak,Right-hand bat
Barbados Tridents,CK Holder,f7c3d426,9,0,0,0,0,0.0,"[3, 12, 18, 20]",4.0,24,10,0,42,2,3,2,0,1,1,5,10.5,0,0,0,0,0,0,66,0,66,27,True,False,False,Right-arm fast,Right-hand bat
Barbados Tridents,Mohammad Irfan,a8e3170f,10,0,0,0,0,0.0,"[1, 5, 14, 19]",4.0,24,7,0,28,4,0,1,0,0,0,0,7.0,0,0,0,0,0,0,34,0,34,42,True,False,False,Left-arm fast,Right-hand bat
Trinbago Knight Riders,C Munro,af2c687b,1,28,29,1,1,96.55,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,42,0,0,42,38,True,False,False,Right-arm medium-fast,Left-hand bat
Trinbago Knight Riders,CA Lynn,45eda7c8,2,29,9,4,2,322.22,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,61,0,0,61,34,True,False,False,Slow left-arm orthodox,Right-hand bat
Trinbago Knight Riders,D Ramdin,d1523761,3,51,31,5,2,164.52,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,4,95,0,12,107,40,True,False,False,,Right-hand bat
Trinbago Knight Riders,DM Bravo,14b14cd8,4,20,23,1,0,86.96,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,24,0,0,24,36,True,False,False,Right-arm medium,Left-hand bat
Trinbago Knight Riders,BB McCullum,b8a55852,5,4,6,0,0,66.67,[],0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,4,0,0,4,43,True,True,False,Right-arm offbreak,Right-hand bat
Trinbago Knight Riders,DJ Bravo,87e562a9,6,33,19,3,2,173.68,"[15, 18, 20]",3.0,18,3,0,37,3,2,0,0,0,0,2,12.33,0,0,0,0,6,67,-3,0,64,41,True,False,True,Right-arm medium,Right-hand bat
Trinbago Knight Riders,T Hinds,45a62071,7,0,0,0,0,0.0,"[10, 12]",2.0,12,2,0,21,3,0,0,0,0,0,3,10.5,0,0,0,0,0,0,0,0,0,33,True,False,False,Right-arm medium-fast,Right-hand bat
Trinbago Knight Riders,SP Narine,9d430b40,7,2,3,0,0,66.67,"[6, 8, 14, 16]",4.0,24,6,0,27,1,1,0,0,0,0,3,6.75,0,0,0,0,0,2,8,0,10,36,True,False,True,Right-arm offbreak,Left-hand bat
Trinbago Knight Riders,Fawad Ahmed,22ae3041,8,0,0,0,0,0.0,"[5, 7, 11, 13]",4.0,24,14,0,28,1,3,3,0,2,0,0,7.0,0,0,0,0,0,0,111,0,111,43,True,False,False,Legbreak googly,Right-hand bat
Trinbago Knight Riders,K Pierre,a61bcb94,9,0,0,0,0,0.0,"[2, 4, 9]",3.0,18,7,0,14,0,0,0,0,0,0,1,4.67,1,0,0,0,0,0,13,8,21,33,True,False,True,Slow left-arm orthodox,Left-hand bat
Trinbago Knight Riders,Ali Khan,b0eaaac6,10,0,0,0,0,0.0,"[1, 3, 17, 19]",4.0,24,9,0,39,3,2,1,0,0,1,1,9.75,0,0,0,0,0,0,34,0,34,34,True,False,False,Right-arm fast-medium,Right-hand bat
